t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.9236,0.0764,0.0,93.86735999727428,0.018124331025688965,0.0,3.684816000000017,0.0,9407.6,9407.6,3.684816000000017
500,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.723928000000009,0.0,9407.6,9407.6,3.723928000000009
750,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7369653333332895,0.0,9407.6,9407.6,3.7369653333332895
1000,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.74348399999993,0.0,9407.6,9407.6,3.74348399999993
1250,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.747395199999914,0.0,9407.6,9407.6,3.747395199999914
1500,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7500026666665702,0.0,9407.6,9407.6,3.7500026666665702
1750,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.751865142857039,0.0,9407.6,9407.6,3.751865142857039
2000,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7532619999999692,0.0,9407.6,9407.6,3.7532619999999692
2250,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7543484444444837,0.0,9407.6,9407.6,3.7543484444444837
2500,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.755217600000095,0.0,9407.6,9407.6,3.755217600000095
2750,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7559287272728676,0.0,9407.6,9407.6,3.7559287272728676
3000,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7565213333335117,0.0,9407.6,9407.6,3.7565213333335117
3250,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.75702276923098,0.0,9407.6,9407.6,3.75702276923098
3500,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.7574525714288094,0.0,9407.6,9407.6,3.7574525714288094
3750,0.9236,0.0764,0.0,93.86735999999996,0.018124331013464126,0.0,3.757825066666928,0.0,9407.6,9407.6,3.757825066666928
