t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,7.0,0.0
250,0.5556,0.2996,0.1448,20.313373945463077,0.36482002038121464
500,0.5028,0.4124,0.0848,19.431275918024912,0.3194979644583961
750,0.4648,0.322,0.2132,15.53358397516974,0.46595978739724814
1000,0.4452,0.4092,0.1456,16.553615337596938,0.39793435471030825
1250,0.4436,0.3816,0.1748,17.033748458133054,0.41066111562433394
1500,0.5744,0.3908,0.0348,22.53407750140428,0.24941650120080505
1750,0.5256,0.3188,0.1556,18.615235618594628,0.3819298197908833
2000,0.492,0.3704,0.1376,18.695866513813314,0.3655787355366494
2250,0.4688,0.4008,0.1304,17.67755632313746,0.3747495944550616
2500,0.4148,0.342,0.2432,13.879967002280935,0.4981939548059143
2750,0.388,0.4772,0.1348,14.605158476308121,0.4208891462511967
3000,0.4532,0.368,0.1788,16.56617335068598,0.42100378469744326
3250,0.4964,0.4148,0.0888,19.174953967085834,0.3455672664056634
3500,0.5264,0.2676,0.206,17.838432058630364,0.41983147150278327
3750,0.4708,0.4036,0.1256,17.803845563753427,0.38335815763557346
4000,0.4644,0.4188,0.1168,17.884546789327224,0.3676736767782284
4250,0.3944,0.3612,0.2444,14.033211274039942,0.47720304280501324
4500,0.5016,0.3796,0.1188,18.495452782778134,0.3669701837783369
4750,0.3688,0.316,0.3152,12.443826916119622,0.5501221278542293
5000,0.4212,0.4512,0.1276,16.789479616733686,0.40325974978122864
5250,0.4984,0.3608,0.1408,18.170023719696143,0.3777860957645277
5500,0.3988,0.2544,0.3468,12.989867403060241,0.5521423557273578
5750,0.51,0.3884,0.1016,19.729424870615382,0.3261458383637599
6000,0.4352,0.4196,0.1452,16.609145956074848,0.40303758292372305
6250,0.4584,0.3304,0.2112,16.264385510013692,0.43711945603848096
6500,0.4616,0.292,0.2464,15.451786656935079,0.47499767164636814
6750,0.4252,0.4948,0.08,17.719656259400157,0.34904394656392995
7000,0.4908,0.3484,0.1608,17.92332029620621,0.3814914430094938
7250,0.4592,0.3776,0.1632,16.783632552238878,0.4093805688427056
7500,0.484,0.3524,0.1636,17.505431307398393,0.4066061817862271
7750,0.4364,0.3768,0.1868,15.407369838908746,0.44060003837608547
8000,0.5608,0.3028,0.1364,20.37757129725277,0.3493579582927361
8250,0.4212,0.3064,0.2724,13.747449656458683,0.5089446987645695
8500,0.4692,0.3932,0.1376,17.124801913783724,0.4015486417085422
8750,0.4804,0.4248,0.0948,18.508212818248264,0.3359834961996207
9000,0.4948,0.3872,0.118,18.63427760065644,0.3546379396661103
9250,0.5588,0.3496,0.0916,20.140468192013213,0.33987195353343247
9500,0.5128,0.412,0.0752,19.693396069686695,0.3144190539352206
9750,0.4008,0.36,0.2392,14.496652953312715,0.48503244437456666
10000,0.4172,0.4344,0.1484,16.163931633066248,0.40185383437832295
10250,0.5044,0.3172,0.1784,18.266825989823776,0.40078159936194324
10500,0.4228,0.3376,0.2396,14.78853219302276,0.48637293073154336
10750,0.422,0.3892,0.1888,16.014799530818028,0.42954143832386577
11000,0.4376,0.3572,0.2052,15.768025217773916,0.42698745209713984
11250,0.5412,0.3536,0.1052,19.678048452030882,0.33796819703326336
11500,0.46,0.3792,0.1608,17.515197923724887,0.400719041476688
11750,0.46,0.312,0.228,15.343066636264522,0.47483156995413356
12000,0.4672,0.3948,0.138,16.57794653847191,0.41422398210183237
12250,0.5096,0.3004,0.19,17.238019549740518,0.4276110321905568
12500,0.4656,0.3216,0.2128,16.010383274013154,0.45315993834979773
12750,0.4344,0.3644,0.2012,15.354145715009558,0.4542153507711821
13000,0.4236,0.3736,0.2028,15.138065082131027,0.4610328347677903
13250,0.4368,0.4292,0.134,17.03430841091059,0.3985993576074729
13500,0.342,0.394,0.264,12.75685698704058,0.5115767557684666
13750,0.4956,0.3972,0.1072,19.353790980581945,0.3450019641568595
14000,0.4384,0.366,0.1956,15.806916171938575,0.4538115156532719
14250,0.4528,0.4412,0.106,17.282345779732488,0.37040539859536614
14500,0.4812,0.3648,0.154,17.212912698460244,0.39687995621701655
14750,0.4572,0.3764,0.1664,16.134169549101973,0.4189848367738364
15000,0.5532,0.3552,0.0916,19.37156632102939,0.3403824344930266
15250,0.438,0.4928,0.0692,18.26262326747174,0.3293761631945241
15500,0.4732,0.3944,0.1324,18.201869818643644,0.3852445333562443
15750,0.5128,0.3892,0.098,18.981695245793937,0.3520340112998237
16000,0.4624,0.45,0.0876,18.607901242045454,0.3319796682976441
16250,0.5268,0.446,0.0272,21.24925407034801,0.26103077612623005
16500,0.4792,0.3448,0.176,17.795803169382204,0.4007360890189267
16750,0.4716,0.4684,0.06,19.362168014301325,0.31804923340772634
17000,0.5676,0.3356,0.0968,20.536545294000653,0.3234662824645375
17250,0.5064,0.3836,0.11,19.46042432338522,0.34255371798630624
17500,0.5464,0.3248,0.1288,18.863384754049342,0.36775582739747614
17750,0.4088,0.4044,0.1868,14.867188893687247,0.4485879782180584
18000,0.392,0.4372,0.1708,15.694542963782732,0.4227225416967472
18250,0.5204,0.3276,0.152,18.296738200721204,0.38187745237485216
18500,0.3552,0.3296,0.3152,12.24097615227276,0.5497212069595476
18750,0.4764,0.412,0.1116,18.21015334337259,0.3732269738037282
19000,0.5232,0.4244,0.0524,20.54393540883301,0.29701524031799004
19250,0.45,0.3224,0.2276,15.160063345893594,0.47102971041444447
19500,0.4112,0.4616,0.1272,17.2238258548432,0.37118034031271807
19750,0.5268,0.3796,0.0936,19.975336412121564,0.35324114250991934
20000,0.3924,0.4312,0.1764,15.508599030245957,0.4309336352442852
20250,0.4508,0.3908,0.1584,16.23762201124863,0.4214325984239994
20500,0.5328,0.3816,0.0856,19.898318817311363,0.33511805577611153
20750,0.4136,0.3196,0.2668,14.27812784816444,0.4884207923976283
21000,0.4816,0.3488,0.1696,16.03654840362388,0.43971037733853857
21250,0.4944,0.4288,0.0768,19.61487555164104,0.3183857729642487
21500,0.4792,0.432,0.0888,18.732147191928856,0.34835930258251097
21750,0.5136,0.3108,0.1756,17.87172969663406,0.40889863967472195
22000,0.392,0.396,0.212,14.790462073079645,0.45726767454495487
22250,0.39,0.3432,0.2668,14.158023790674083,0.4949395826318376
22500,0.4196,0.39,0.1904,15.532481529478623,0.4457497376712512
22750,0.4176,0.3964,0.186,15.840943128424575,0.4413757109661882
23000,0.5084,0.2928,0.1988,16.321145855204023,0.43782182326599045
23250,0.4672,0.3616,0.1712,16.717752728400132,0.42351491497484184
23500,0.4132,0.4384,0.1484,15.307520097683327,0.4251695666381532
23750,0.5308,0.2836,0.1856,18.566908052483676,0.4022174855145091
24000,0.4448,0.3428,0.2124,16.545688545908714,0.44070602870748693
24250,0.5356,0.3684,0.096,19.175752949016157,0.3420956210768666
24500,0.4708,0.306,0.2232,15.921004331524438,0.4569438529858036
24750,0.5512,0.33,0.1188,19.484379320763278,0.3592490055838912
25000,0.5708,0.33,0.0992,20.615939149626513,0.33102669715277183
25250,0.444,0.3668,0.1892,15.754049253521869,0.44727501952288223
25500,0.5132,0.3216,0.1652,18.422641146990994,0.3881167378750821
25750,0.4804,0.4096,0.11,18.55171407158994,0.35573560172564916
26000,0.4688,0.3504,0.1808,16.785209477838325,0.41614429421523136
26250,0.402,0.4096,0.1884,15.387169240419796,0.43697462791237074
26500,0.4356,0.424,0.1404,17.106712514709038,0.39078828782436403
26750,0.4936,0.4064,0.1,19.0950320352613,0.3438184700966
27000,0.5216,0.3516,0.1268,19.016072812675326,0.3705741645716126
27250,0.4532,0.3664,0.1804,16.200615737300662,0.4360732793619364
27500,0.398,0.428,0.174,15.371906637639817,0.43494395422263815
27750,0.4732,0.404,0.1228,18.335677363561693,0.35744784398973867
28000,0.4352,0.354,0.2108,15.33270711149601,0.4530312158407075
28250,0.4516,0.2836,0.2648,15.140334989728068,0.48609355397252274
28500,0.5076,0.3868,0.1056,19.514550402413665,0.34249474626948906
28750,0.4904,0.4216,0.088,18.92127350354925,0.3396255169522994
29000,0.4184,0.444,0.1376,15.960007469045138,0.4123204025221165
29250,0.4116,0.4436,0.1448,15.679209528886469,0.42243861943598454
29500,0.4364,0.384,0.1796,15.61471924220206,0.43742031715007074
29750,0.5168,0.3608,0.1224,18.31159987533241,0.37821513203134943
30000,0.2816,0.3304,0.388,9.289123803497086,0.6146485164251106
30250,0.3944,0.4584,0.1472,15.862430252603064,0.41748839235030466
30500,0.4612,0.4252,0.1136,17.48135848734313,0.36728880182526374
30750,0.4812,0.456,0.0628,19.734855499149674,0.30492901592792465
31000,0.4492,0.3288,0.222,16.105659194393954,0.441185499332084
31250,0.4072,0.36,0.2328,14.909681355102864,0.4734251346621986
31500,0.376,0.3612,0.2628,13.344246207650535,0.5033972718361838
31750,0.47,0.2964,0.2336,16.416362844475277,0.44758287704556754
32000,0.5028,0.4084,0.0888,19.22044072795339,0.3312002301335403
32250,0.4588,0.4628,0.0784,19.05652172259459,0.32398570710546265
32500,0.3236,0.3448,0.3316,11.078085095330401,0.5688425864554503
32750,0.3768,0.3296,0.2936,12.96940617883006,0.5268577633173572
33000,0.3796,0.3528,0.2676,13.543505822102853,0.5079022994288316
33250,0.4304,0.386,0.1836,16.19528861665712,0.4370304444887565
33500,0.4792,0.2,0.3208,14.665012663564097,0.5107952516462638
33750,0.4552,0.3564,0.1884,16.815430045784755,0.43948996137883034
34000,0.4692,0.3448,0.186,16.711870673827146,0.42378031288280577
34250,0.4736,0.3872,0.1392,18.183846253376156,0.3660438252304005
34500,0.504,0.3356,0.1604,18.432657479089706,0.39003384237305544
34750,0.4172,0.462,0.1208,16.084693538299998,0.3969866975373752
35000,0.4492,0.4296,0.1212,16.516999175439395,0.3899438281558986
35250,0.454,0.4064,0.1396,16.834571167801467,0.3944277933880629
35500,0.4804,0.3368,0.1828,17.434283249677723,0.4091785071027953
35750,0.5132,0.3512,0.1356,18.768025526615304,0.37304453287988043
36000,0.534,0.3964,0.0696,19.612399145213136,0.32605760454771626
36250,0.4952,0.3164,0.1884,18.038735349421763,0.41251750070192317
36500,0.3644,0.396,0.2396,14.183984798523673,0.48034560042661045
