t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.8388,0.1612,0.0,91.64677970327006,0.0362576062710687,0.0,3.450617599999997,0.0,8911.8,8911.8,3.450617599999997
500,0.8384,0.1616,0.0,91.42176305184339,0.03860072232829234,0.0,3.507403999999997,0.0,8906.4,8906.4,3.507403999999997
750,0.838,0.162,0.0,91.25143854655597,0.04038884235131341,0.0,3.526498666666668,0.0,8917.0,8917.0,3.526498666666668
1000,0.8384,0.1616,0.0,91.0248234990793,0.042728178403068404,0.0,3.535890560000004,0.0,8911.8,8911.8,3.535890560000004
1250,0.8384,0.1616,0.0,90.85248699737728,0.044495483564375535,0.0,3.5416449920000135,0.0,8910.4,8910.4,3.5416449920000135
1500,0.8388,0.1612,0.0,90.64151843295792,0.04666038078305251,0.0,3.545444053333352,0.0,8907.6,8907.6,3.545444053333352
1750,0.8392,0.1608,0.0,90.4188363176532,0.04892591921256041,0.0,3.5481968000000217,0.0,8894.2,8894.2,3.5481968000000217
2000,0.8388,0.1612,0.0,90.23098928108358,0.05084977839342755,0.0,3.5502228000000207,0.0,8919.8,8919.8,3.5502228000000207
2250,0.8388,0.1612,0.0,89.99762543588099,0.05319763975581753,0.0,3.5517793777777924,0.0,8910.4,8910.4,3.5517793777777924
2500,0.838,0.162,0.0,89.79426576631921,0.05529041247656335,0.0,3.5530841600000076,0.0,8910.4,8910.4,3.5530841600000076
2750,0.8372,0.1628,0.0,89.5738764037477,0.05747482430304048,0.0,3.554116945454543,0.0,8906.4,8906.4,3.554116945454543
3000,0.8372,0.1628,0.0,89.35759023547867,0.059649451602981,0.0,3.5549589066666583,0.0,8913.0,8913.0,3.5549589066666583
3250,0.8396,0.1604,0.0,89.15517423930598,0.061659451460567574,0.0,3.5557115076922976,0.0,8906.4,8906.4,3.5557115076922976
3500,0.8396,0.1604,0.0,88.93416067355352,0.06384694186621687,0.0,3.5563844571428436,0.0,8927.8,8927.8,3.5563844571428436
3750,0.8388,0.1612,0.0,88.73688407695187,0.06580367621584549,0.0,3.55694884266665,0.0,8911.8,8911.8,3.55694884266665
4000,0.8364,0.1636,0.0,88.54411414897908,0.06767089681156611,0.0,3.557422819999978,0.0,8886.2,8886.2,3.557422819999978
4250,0.8388,0.1612,0.0,88.33270801732186,0.06975268693117452,0.0,3.5578427105882127,0.0,8925.199999999999,8925.199999999999,3.5578427105882127
4500,0.8388,0.1612,0.0,88.11810779116354,0.0718515768508669,0.0,3.558225848888863,0.0,8902.4,8902.4,3.558225848888863
4750,0.8392,0.1608,0.0,87.90605526521995,0.07392088092755707,0.0,3.558548328421018,0.0,8922.4,8922.4,3.558548328421018
5000,0.84,0.16,0.0,87.70657201247921,0.07583901475811382,0.0,3.5588718719999606,0.0,8917.0,8917.0,3.5588718719999606
5250,0.8392,0.1608,0.0,87.48711071876721,0.07796162631454732,0.0,3.5591467580951925,0.0,8906.399999999998,8906.399999999998,3.5591467580951925
5500,0.838,0.162,0.0,87.2681519974187,0.08004169824035363,0.0,3.5593884363635864,0.0,8910.4,8910.4,3.5593884363635864
5750,0.8392,0.1608,0.0,87.07290190688559,0.081895252782015,0.0,3.559616709565163,0.0,8899.6,8899.6,3.559616709565163
6000,0.8384,0.1616,0.0,86.85478241705725,0.08396220094408063,0.0,3.5598246533332745,0.0,8895.6,8895.6,3.5598246533332745
6250,0.8392,0.1608,0.0,86.66387837287873,0.08576650610549243,0.0,3.5600153855999355,0.0,8925.2,8925.2,3.5600153855999355
6500,0.838,0.162,0.0,86.41584831841728,0.08809257428794386,0.0,3.56020857846147,0.0,8915.8,8915.8,3.56020857846147
6750,0.8396,0.1604,0.0,86.20246633858439,0.09008415693498799,0.0,3.5603678222221493,0.0,8914.4,8914.4,3.5603678222221493
7000,0.8384,0.1616,0.0,86.02647629238187,0.0917329092971884,0.0,3.5605407085713523,0.0,8932.0,8932.0,3.5605407085713523
7250,0.838,0.162,0.0,85.79989772153988,0.09382919547842875,0.0,3.5606707531033677,0.0,8914.4,8914.4,3.5606707531033677
7500,0.8388,0.1612,0.0,85.56953114496426,0.09597388040322978,0.0,3.560788255999916,0.0,8909.0,8909.0,3.560788255999916
7750,0.8388,0.1612,0.0,85.37057836026725,0.09779061901268521,0.0,3.5609075509676673,0.0,8909.0,8909.0,3.5609075509676673
8000,0.8384,0.1616,0.0,85.17577246814713,0.09956840571562332,0.0,3.56102408999993,0.0,8918.599999999999,8918.599999999999,3.56102408999993
8250,0.8384,0.1616,0.0,84.95276665804224,0.10160269509433761,0.0,3.561122007272666,0.0,8906.4,8906.4,3.561122007272666
8500,0.8396,0.1604,0.0,84.75802864540304,0.1033852200465557,0.0,3.56122928941171,0.0,8917.199999999999,8917.199999999999,3.56122928941171
8750,0.8376,0.1624,0.0,84.55203892879979,0.1052429543852028,0.0,3.561326619428532,0.0,8911.8,8911.8,3.561326619428532
9000,0.8372,0.1628,0.0,84.34692198287419,0.1070857793348223,0.0,3.561423599999973,0.0,8895.599999999999,8895.599999999999,3.561423599999973
9250,0.8384,0.1616,0.0,84.12620047356675,0.10905716532688045,0.0,3.5615105210810682,0.0,8917.2,8917.2,3.5615105210810682
9500,0.84,0.16,0.0,83.87912497493843,0.11126614073589303,0.0,3.5615859536842063,0.0,8915.8,8915.8,3.5615859536842063
9750,0.8376,0.1624,0.0,83.67562786060539,0.11308097621779993,0.0,3.5616686358974383,0.0,8899.599999999999,8899.599999999999,3.5616686358974383
10000,0.8376,0.1624,0.0,83.45464418134623,0.11503330789851392,0.0,3.561730448000009,0.0,8903.6,8903.6,3.561730448000009
10250,0.8384,0.1616,0.0,83.32370164600925,0.11621146318233909,0.0,3.561801069268311,0.0,8909.0,8909.0,3.561801069268311
10500,0.8376,0.1624,0.0,83.19908852126575,0.11729270096817879,0.0,3.5618591847619276,0.0,8902.4,8902.4,3.5618591847619276
10750,0.838,0.162,0.0,83.10681320339914,0.118092018865682,0.0,3.5619141655814244,0.0,8915.8,8915.8,3.5619141655814244
11000,0.8388,0.1612,0.0,82.99530032531499,0.11907071224158519,0.0,3.5619702109091245,0.0,8921.199999999999,8921.199999999999,3.5619702109091245
11250,0.838,0.162,0.0,82.85425321789546,0.12029388725740775,0.0,3.562023018666704,0.0,8905.0,8905.0,3.562023018666704
11500,0.8376,0.1624,0.0,82.74708214795747,0.12122512256995845,0.0,3.562071373913085,0.0,8911.8,8911.8,3.562071373913085
