t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.8768,0.1232,0.0,92.61474494314794,0.028981048476526643,0.0,3.542346240000009,0.0,9123.599999999999,9123.599999999999,3.542346240000009
500,0.8772,0.1228,0.0,92.51082653931367,0.030061606069136146,0.0,3.594596160000004,0.0,9115.599999999999,9115.599999999999,3.594596160000004
750,0.8768,0.1232,0.0,92.42294536175444,0.030985784254097357,0.0,3.6120987733332903,0.0,9123.599999999999,9123.599999999999,3.6120987733332903
1000,0.8768,0.1232,0.0,92.31628043398128,0.03208519940180714,0.0,3.6207727999999375,0.0,9127.6,9127.6,3.6207727999999375
1250,0.8772,0.1228,0.0,92.22380919718147,0.03306548471062647,0.0,3.626056447999935,0.0,9119.599999999999,9119.599999999999,3.626056447999935
1500,0.8772,0.1228,0.0,92.11224114204745,0.03420201892342725,0.0,3.629469759999933,0.0,9119.6,9119.6,3.629469759999933
1750,0.8772,0.1228,0.0,92.02542894287681,0.03512645944935932,0.0,3.6319965257142166,0.0,9115.599999999999,9115.599999999999,3.6319965257142166
2000,0.876,0.124,0.0,91.91249042692087,0.03627350736139063,0.0,3.633882639999976,0.0,9111.6,9111.6,3.633882639999976
2250,0.8768,0.1232,0.0,91.81664154907514,0.0372636915684076,0.0,3.6353511822222564,0.0,9107.6,9107.6,3.6353511822222564
2500,0.8772,0.1228,0.0,91.71435323602265,0.0383032190253163,0.0,3.6365170560000855,0.0,9115.6,9115.6,3.6365170560000855
2750,0.876,0.124,0.0,91.62262545519872,0.039257040343574315,0.0,3.6374626327274004,0.0,9111.6,9111.6,3.6374626327274004
3000,0.8768,0.1232,0.0,91.52162464059388,0.040277287722540356,0.0,3.638231893333496,0.0,9115.6,9115.6,3.638231893333496
3250,0.8772,0.1228,0.0,91.43264339812363,0.04120336171948934,0.0,3.638923372307884,0.0,9115.599999999999,9115.599999999999,3.638923372307884
3500,0.8772,0.1228,0.0,91.32953604264306,0.042250601121026715,0.0,3.6394989714287886,0.0,9119.6,9119.6,3.6394989714287886
3750,0.876,0.124,0.0,91.22810615546713,0.043268442801377004,0.0,3.6399896320002356,0.0,9107.6,9107.6,3.6399896320002356
