t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,8.0,0.0
250,0.5552,0.4448,0.0,22.281208763779237,0.2428601960883103
500,0.5532,0.4468,0.0,22.659857611681755,0.22509028077274623
750,0.5656,0.4344,0.0,22.993492640466307,0.22595582400610628
1000,0.6124,0.3876,0.0,25.432289388099214,0.1752856055827074
1250,0.5372,0.4628,0.0,23.02272478506479,0.21232166227959404
1500,0.5368,0.4632,0.0,20.360538233305185,0.2937460568467084
1750,0.5852,0.4148,0.0,23.338657456675946,0.2142191246835134
2000,0.5876,0.4124,0.0,24.49882994317065,0.19039137616979096
2250,0.5396,0.4604,0.0,21.78957637459893,0.2544507841794515
2500,0.5996,0.4004,0.0,23.721693123673067,0.20841811083221926
2750,0.5328,0.4672,0.0,21.7736489024306,0.253366230528792
3000,0.5064,0.4936,0.0,21.395755225282894,0.26116867052828757
3250,0.542,0.458,0.0,21.45832457530052,0.25339844534944617
3500,0.4968,0.5032,0.0,19.764628725844968,0.3077872424782221
3750,0.6044,0.3956,0.0,24.214596434267733,0.19437187872574235
4000,0.576,0.424,0.0,23.47554797732056,0.20924926945051187
4250,0.5528,0.4472,0.0,22.738439132248995,0.23278603933670644
4500,0.5916,0.4084,0.0,23.470047192829366,0.2159776502844335
4750,0.5824,0.4176,0.0,22.192727019136328,0.24821616742249628
5000,0.5252,0.4748,0.0,22.774202138611717,0.2176466144575271
5250,0.6024,0.3976,0.0,24.323507271426067,0.19762136564737998
5500,0.5104,0.4896,0.0,21.19394853817001,0.2669745625328382
5750,0.6128,0.3872,0.0,23.48891389895099,0.21058128838720677
6000,0.5652,0.4348,0.0,22.886785723108126,0.22620609741562225
6250,0.6024,0.3976,0.0,23.806805961619364,0.20472443913866178
6500,0.53,0.47,0.0,22.084480254849666,0.23735525367636381
6750,0.5956,0.4044,0.0,23.246064766151445,0.21654685440206284
7000,0.5248,0.4752,0.0,21.39639881477337,0.2661698272399289
7250,0.5404,0.4596,0.0,23.47383449300106,0.2075863702797341
7500,0.546,0.454,0.0,22.455120201676692,0.23150474921861333
7750,0.6016,0.3984,0.0,22.417926670245215,0.25914516502572854
8000,0.5052,0.4948,0.0,21.22048484827557,0.25702042545910153
8250,0.522,0.478,0.0,20.951522418797417,0.2714577737900691
8500,0.6152,0.3848,0.0,23.847665746758576,0.20263759753848967
8750,0.5204,0.4796,0.0,21.23552038512347,0.25484421507188304
9000,0.5824,0.4176,0.0,24.223266119614784,0.1985520436380501
9250,0.5688,0.4312,0.0,22.758271828598847,0.22898832515417708
9500,0.59,0.41,0.0,24.529903670319477,0.18759425787913053
9750,0.6088,0.3912,0.0,24.058095060291766,0.20662369545040377
10000,0.5896,0.4104,0.0,21.678298016870098,0.27443090287514404
10250,0.6248,0.3752,0.0,23.586942232533016,0.23081808023320888
10500,0.604,0.396,0.0,24.296905166196417,0.2049444606878559
10750,0.5348,0.4652,0.0,22.256784499680165,0.231599116315193
11000,0.5972,0.4028,0.0,24.242636834542893,0.20665897708172942
11250,0.6056,0.3944,0.0,24.237024676126758,0.2087338612482699
11500,0.5572,0.4428,0.0,22.499398570591538,0.23489019978057746
11750,0.5956,0.4044,0.0,23.80079331932623,0.20091816993664158
12000,0.5892,0.4108,0.0,24.12482942907746,0.2001316157292862
12250,0.538,0.462,0.0,21.924778425156813,0.25991061566038437
12500,0.598,0.402,0.0,23.772037525669354,0.21652101620113864
12750,0.5668,0.4332,0.0,22.31297170123228,0.25225693098228724
13000,0.5468,0.4532,0.0,23.218986123995666,0.2128706216599164
13250,0.6272,0.3728,0.0,24.30600898338584,0.21246134870558095
13500,0.606,0.394,0.0,23.63010496948803,0.2248133768753548
13750,0.5812,0.4188,0.0,22.582573253705736,0.2466021816284312
14000,0.614,0.386,0.0,23.84518079036461,0.19768110761044008
14250,0.5572,0.4428,0.0,23.51922597651669,0.20993640089412632
