t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.272,0.728,0.0,17.054209848211364,0.6001665081648091,0.0,1.21515904,0.0,3440.96,3440.96,1.21515904
500,0.2904,0.7096,0.0,26.586724420309086,0.5579029807579576,0.0,1.2871626239999996,0.0,3851.2,3851.2,1.2871626239999996
750,0.2936,0.7064,0.0,55.95003410822521,0.26738045410065664,0.0,1.3627533653333341,0.0,3985.1200000000003,3985.1200000000003,1.3627533653333341
1000,0.2976,0.7024,0.0,41.801801929806196,0.4227049965287621,0.0,1.3602688639999998,0.0,3935.3599999999997,3935.3599999999997,1.3602688639999998
1250,0.2728,0.7272,0.0,31.81118249432789,0.510132695828818,0.0,1.3608822784000003,0.0,3517.92,3517.92,1.3608822784000003
1500,0.274,0.726,0.0,8.427951389459967,0.6650816225198958,0.0,1.3185547946666656,0.0,3548.64,3548.64,1.3185547946666656
1750,0.206,0.794,0.0,16.549213563248752,0.5915431706336132,0.0,1.3175626971428571,0.0,2834.3999999999996,2834.3999999999996,1.3175626971428571
2000,0.2968,0.7032,0.0,28.81147396923215,0.5209449694207564,0.0,1.3265487999999999,0.0,3736.4800000000005,3736.4800000000005,1.3265487999999999
2250,0.172,0.828,0.0,40.92151731263642,0.40391068270438296,0.0,1.3357642524444446,0.0,2554.4,2554.4,1.3357642524444446
2500,0.228,0.772,0.0,42.35429288802416,0.3896477755261423,0.0,1.3378351872000005,0.0,3075.8399999999997,3075.8399999999997,1.3378351872000005
2750,0.2024,0.7976,0.0,28.638585245289658,0.5340956940399798,0.0,1.333249373090911,0.0,2671.04,2671.04,1.333249373090911
3000,0.2864,0.7136,0.0,29.023516520357518,0.535550386060233,0.0,1.325446336,0.0,3712.4799999999996,3712.4799999999996,1.325446336
3250,0.2848,0.7152,0.0,55.774966944084454,0.2752298356622968,0.0,1.3423808590769248,0.0,3748.96,3748.96,1.3423808590769248
3500,0.3764,0.6236,0.0,60.94140688544242,0.2335490910150489,0.0,1.3553079588571442,0.0,4797.28,4797.28,1.3553079588571442
3750,0.3112,0.6888,0.0,58.82706054612405,0.2393291402805167,0.0,1.3678491989333346,0.0,4021.1199999999994,4021.1199999999994,1.3678491989333346
4000,0.2368,0.7632,0.0,55.37113363927038,0.2659177274871829,0.0,1.371058624000001,0.0,3272.96,3272.96,1.371058624000001
4250,0.324,0.676,0.0,44.17666368734903,0.40484992643983453,0.0,1.3720506729411783,0.0,4103.5199999999995,4103.5199999999995,1.3720506729411783
4500,0.218,0.782,0.0,24.401533588176488,0.5785296375884271,0.0,1.3644030862222245,0.0,2916.4799999999996,2916.4799999999996,1.3644030862222245
4750,0.25,0.75,0.0,49.57120630720505,0.3211602223588968,0.0,1.3678805288421065,0.0,3286.08,3286.08,1.3678805288421065
5000,0.264,0.736,0.0,46.04338334462872,0.3742587539914008,0.0,1.370349401600001,0.0,3482.72,3482.72,1.370349401600001
5250,0.1924,0.8076,0.0,32.281018939012355,0.4924235915514041,0.0,1.370364659809529,0.0,2522.7200000000003,2522.7200000000003,1.370364659809529
5500,0.1948,0.8052,0.0,32.48265405565577,0.5022832069291111,0.0,1.3679053730909145,0.0,2668.96,2668.96,1.3679053730909145
5750,0.2392,0.7608,0.0,23.811778671493393,0.5709548229498637,0.0,1.3625605899130493,0.0,3188.96,3188.96,1.3625605899130493
6000,0.2288,0.7712,0.0,6.660958746181381,0.6478835108491418,0.0,1.3542772586666731,0.0,3169.12,3169.12,1.3542772586666731
6250,0.2648,0.7352,0.0,30.907712557471125,0.5213616615643308,0.0,1.3558525644800072,0.0,3547.2,3547.2,1.3558525644800072
6500,0.2136,0.7864,0.0,33.91486222576326,0.481202501782817,0.0,1.3564179298461607,0.0,3136.3199999999997,3136.3199999999997,1.3564179298461607
6750,0.3124,0.6876,0.0,51.96139933509903,0.3299688604589705,0.0,1.3621133842963016,0.0,4268.959999999999,4268.959999999999,1.3621133842963016
7000,0.3072,0.6928,0.0,64.88616854597866,0.1710749394559011,0.0,1.3690820845714318,0.0,3978.24,3978.24,1.3690820845714318
7250,0.3024,0.6976,0.0,61.41924421178752,0.21098300728447503,0.0,1.3724966576551754,0.0,3807.36,3807.36,1.3724966576551754
7500,0.222,0.778,0.0,38.669622349330346,0.441649381941802,0.0,1.3745690453333357,0.0,3095.36,3095.36,1.3745690453333357
7750,0.224,0.776,0.0,22.73212491897479,0.5702807963696868,0.0,1.3683165563870987,0.0,2972.64,2972.64,1.3683165563870987
8000,0.2056,0.7944,0.0,32.348979992020084,0.4954213653087057,0.0,1.3658029120000013,0.0,2691.84,2691.84,1.3658029120000013
8250,0.2152,0.7848,0.0,34.196326322152935,0.4744322215183005,0.0,1.3656785764848483,0.0,2937.76,2937.76,1.3656785764848483
8500,0.1776,0.8224,0.0,6.449999310656701,0.6545856256656267,0.0,1.3586515727058812,0.0,2340.7999999999997,2340.7999999999997,1.3586515727058812
8750,0.29,0.71,0.0,18.073782430231642,0.5653515659049586,0.0,1.3593970834285682,0.0,3521.9199999999996,3521.9199999999996,1.3593970834285682
9000,0.2924,0.7076,0.0,19.890447834927947,0.5681963139387087,0.0,1.361052437333331,0.0,3896.0,3896.0,1.361052437333331
9250,0.3032,0.6968,0.0,29.897571308119822,0.5084917111716962,0.0,1.3620929591351327,0.0,3911.0399999999995,3911.0399999999995,1.3620929591351327
9500,0.1616,0.8384,0.0,27.375882676375948,0.5263903299089913,0.0,1.3632801077894723,0.0,2330.4,2330.4,1.3632801077894723
9750,0.2544,0.7456,0.0,-11.513827636982244,0.6929227951200405,0.0,1.3543580816410248,0.0,3482.24,3482.24,1.3543580816410248
10000,0.2584,0.7416,0.0,23.324704374303167,0.5502151832632955,0.0,1.3573335743999997,0.0,3456.0,3456.0,1.3573335743999997
10250,0.362,0.638,0.0,28.187728903025306,0.5524434476330801,0.0,1.3559097006829268,0.0,4558.08,4558.08,1.3559097006829268
10500,0.3012,0.6988,0.0,40.62280502487196,0.43683902940352914,0.0,1.358669732571428,0.0,4021.12,4021.12,1.358669732571428
10750,0.21,0.79,0.0,38.403502038684344,0.44055717966367236,0.0,1.358152197953487,0.0,2815.6800000000003,2815.6800000000003,1.358152197953487
11000,0.2644,0.7356,0.0,29.891049409918896,0.5221853007914407,0.0,1.35635524072727,0.0,3484.64,3484.64,1.35635524072727
11250,0.3036,0.6964,0.0,46.34642496648841,0.3850305513427471,0.0,1.3586442467555535,0.0,4065.9199999999996,4065.9199999999996,1.3586442467555535
11500,0.33,0.67,0.0,63.05727572655119,0.19201585683031558,0.0,1.362415538086952,0.0,4211.359999999999,4211.359999999999,1.362415538086952
11750,0.2372,0.7628,0.0,49.23727865385392,0.3267339674199899,0.0,1.363073383489359,0.0,3128.4799999999996,3128.4799999999996,1.363073383489359
12000,0.2396,0.7604,0.0,47.20282846300824,0.3683730000944358,0.0,1.3631183039999963,0.0,3158.24,3158.24,1.3631183039999963
