t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.2164,0.7836,0.0,36.45494273967888,0.47344018006198657
500,0.2348,0.7652,0.0,39.957552004909424,0.43440777597828395
750,0.2176,0.7824,0.0,42.76161633331745,0.41258807487875193
1000,0.2172,0.7828,0.0,40.6903079607414,0.432544815294157
1250,0.2096,0.7904,0.0,41.363410241542795,0.42370634446311867
1500,0.2124,0.7876,0.0,43.746069639610255,0.40853745797408875
1750,0.2164,0.7836,0.0,40.56849416456879,0.4354322361588294
2000,0.2292,0.7708,0.0,40.79085359101606,0.4367076270171168
2250,0.214,0.786,0.0,42.02434790328652,0.4200772553610699
2500,0.2136,0.7864,0.0,40.06095609642464,0.4195884503577628
2750,0.2232,0.7768,0.0,38.89133778192519,0.4463040235492265
3000,0.2172,0.7828,0.0,42.78663178719617,0.4163578795049462
3250,0.2212,0.7788,0.0,43.77597326216984,0.4015570434398187
3500,0.2208,0.7792,0.0,42.3560078487714,0.4148665861918584
3750,0.2228,0.7772,0.0,41.553714011301984,0.4171935885159531
4000,0.2168,0.7832,0.0,41.33336165539273,0.4327225126259686
4250,0.216,0.784,0.0,40.987328771633514,0.4259467107523963
4500,0.208,0.792,0.0,43.227705981498865,0.40527282558393124
4750,0.2148,0.7852,0.0,45.250341458729366,0.37832642672081795
5000,0.216,0.784,0.0,44.55229478594537,0.39178501871944454
5250,0.2168,0.7832,0.0,41.04889416086152,0.4263945706977735
5500,0.218,0.782,0.0,40.62197745849186,0.42953484657756524
5750,0.23,0.77,0.0,43.653955446042175,0.38940444844072897
6000,0.222,0.778,0.0,42.701029412798185,0.40489606331958033
6250,0.2168,0.7832,0.0,43.67284139045301,0.3993076659465125
6500,0.2112,0.7888,0.0,41.77523454028059,0.41455014199118906
6750,0.226,0.774,0.0,43.39174309023727,0.40528927515799024
7000,0.2284,0.7716,0.0,42.68838193238808,0.40550923966200925
7250,0.2312,0.7688,0.0,40.78846653476694,0.43631503084196943
7500,0.2348,0.7652,0.0,39.44828915722935,0.43634062815139707
7750,0.236,0.764,0.0,41.95938777381653,0.42395108815950494
8000,0.2228,0.7772,0.0,37.785171105689884,0.46536351957585514
8250,0.23,0.77,0.0,40.79423530512301,0.42668965995129343
8500,0.2208,0.7792,0.0,40.724957169748656,0.4360393535625759
8750,0.218,0.782,0.0,41.26300666079249,0.4317324910860573
9000,0.2232,0.7768,0.0,40.242421577134074,0.43811689377912827
9250,0.2244,0.7756,0.0,41.1548002679183,0.41675744552077765
9500,0.2252,0.7748,0.0,41.43345355078972,0.42078734219635267
9750,0.22,0.78,0.0,40.54779023812093,0.4378395303658179
10000,0.212,0.788,0.0,40.540939444519786,0.43603297056473284
10250,0.2224,0.7776,0.0,39.925900120442186,0.4446498450519668
10500,0.2236,0.7764,0.0,40.13145996444491,0.43752450560781064
10750,0.2096,0.7904,0.0,41.85518377418888,0.4261885882240446
11000,0.2248,0.7752,0.0,41.83667386749056,0.42227064693174493
11250,0.2212,0.7788,0.0,42.676704756291244,0.41608767813114295
11500,0.218,0.782,0.0,40.688613113149934,0.4233402457447576
11750,0.2236,0.7764,0.0,42.30229022972629,0.41572111060117506
12000,0.2236,0.7764,0.0,38.466495537411355,0.45377246906407626
12250,0.2204,0.7796,0.0,37.67395593231001,0.4573075078683959
12500,0.2188,0.7812,0.0,37.27573123554923,0.46335202500310024
12750,0.2292,0.7708,0.0,38.840897442289375,0.4412776018761277
13000,0.2144,0.7856,0.0,41.43990340995914,0.4266348749790614
13250,0.2212,0.7788,0.0,42.253193252554574,0.420339761199065
