t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.9856,0.0144,0.0,95.59823999812437,0.0040323152451729885,0.0,3.8787555199999817,0.0,9888.4,9888.4,3.8787555199999817
500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9170577599999987,0.0,9888.4,9888.4,3.9170577599999987
750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.929825173333382,0.0,9888.4,9888.4,3.929825173333382
1000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9362088800000734,0.0,9888.4,9888.4,3.9362088800000734
1250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9400391040000886,0.0,9888.4,9888.4,3.9400391040000886
1500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9425925866667653,0.0,9888.4,9888.4,3.9425925866667653
1750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.944416502857228,0.0,9888.4,9888.4,3.944416502857228
2000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9457844399999997,0.0,9888.4,9888.4,3.9457844399999997
2250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9468483911110446,0.0,9888.4,9888.4,3.9468483911110446
2500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9476995519998805,0.0,9888.4,9888.4,3.9476995519998805
2750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.948395956363474,0.0,9888.4,9888.4,3.948395956363474
3000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9489762933331347,0.0,9888.4,9888.4,3.9489762933331347
3250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9494673476920785,0.0,9888.4,9888.4,3.9494673476920785
3500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9498882514283165,0.0,9888.4,9888.4,3.9498882514283165
3750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.950253034666389,0.0,9888.4,9888.4,3.950253034666389
4000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.950572219999702,0.0,9888.4,9888.4,3.950572219999702
4250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.950853854117332,0.0,9888.4,9888.4,3.950853854117332
4500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.951104195555225,0.0,9888.4,9888.4,3.951104195555225
4750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9513281852628133,0.0,9888.4,9888.4,3.9513281852628133
5000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9515297759996426,0.0,9888.4,9888.4,3.9515297759996426
5250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.951712167618679,0.0,9888.4,9888.4,3.951712167618679
5500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.951877978181439,0.0,9888.4,9888.4,3.951877978181439
5750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9520293704343943,0.0,9888.4,9888.4,3.9520293704343943
6000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9521681466662697,0.0,9888.4,9888.4,3.9521681466662697
6250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.952295820799595,0.0,9888.4,9888.4,3.952295820799595
6500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9524136738457414,0.0,9888.4,9888.4,3.9524136738457414
6750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9525227970366177,0.0,9888.4,9888.4,3.9525227970366177
7000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9526241257139487,0.0,9888.4,9888.4,3.9526241257139487
7250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9527184662066532,0.0,9888.4,9888.4,3.9527184662066532
7500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.952806517333178,0.0,9888.4,9888.4,3.952806517333178
7750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.952888887741862,0.0,9888.4,9888.4,3.952888887741862
8000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9529661100000033,0.0,9888.4,9888.4,3.9529661100000033
8250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9530386521212875,0.0,9888.4,9888.4,3.9530386521212875
8500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953106927058967,0.0,9888.4,9888.4,3.953106927058967
8750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953171300571636,0.0,9888.4,9888.4,3.953171300571636
9000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9532320977780455,0.0,9888.4,9888.4,3.9532320977780455
9250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9532896086489737,0.0,9888.4,9888.4,3.9532896086489737
9500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953344092631958,0.0,9888.4,9888.4,3.953344092631958
9750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953395782564533,0.0,9888.4,9888.4,3.953395782564533
10000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9534448880004796,0.0,9888.4,9888.4,3.9534448880004796
10250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953491598049306,0.0,9888.4,9888.4,3.953491598049306
10500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9535360838100937,0.0,9888.4,9888.4,3.9535360838100937
10750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9535785004657287,0.0,9888.4,9888.4,3.9535785004657287
11000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9536189890915616,0.0,9888.4,9888.4,3.9536189890915616
11250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953657678222913,0.0,9888.4,9888.4,3.953657678222913
11500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953694685218119,0.0,9888.4,9888.4,3.953694685218119
11750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9537301174475714,0.0,9888.4,9888.4,3.9537301174475714
12000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.95376407333413,0.0,9888.4,9888.4,3.95376407333413
12250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953796643266135,0.0,9888.4,9888.4,3.953796643266135
12500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9538279104008605,0.0,9888.4,9888.4,3.9538279104008605
12750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9538579513734393,0.0,9888.4,9888.4,3.9538579513734393
13000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9538868369239957,0.0,9888.4,9888.4,3.9538868369239957
13250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9539146324537766,0.0,9888.4,9888.4,3.9539146324537766
13500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9539413985194916,0.0,9888.4,9888.4,3.9539413985194916
13750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9539671912737258,0.0,9888.4,9888.4,3.9539671912737258
14000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.953992062858166,0.0,9888.4,9888.4,3.953992062858166
14250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.954016061755433,0.0,9888.4,9888.4,3.954016061755433
14500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.954039233104518,0.0,9888.4,9888.4,3.954039233104518
14750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9540616189841433,0.0,9888.4,9888.4,3.9540616189841433
15000,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9540832586677808,0.0,9888.4,9888.4,3.9540832586677808
15250,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.9541041888535937,0.0,9888.4,9888.4,3.9541041888535937
15500,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.954124443872123,0.0,9888.4,9888.4,3.954124443872123
15750,0.9856,0.0144,0.0,95.59823999999996,0.00403231523927638,0.0,3.95414405587419,0.0,9888.4,9888.4,3.95414405587419
