t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2584,0.7416,0.0,16.381592983526435,0.6116902907367805,0.0,1.1902556160000002,0.0,3343.52,3343.52,1.1902556160000002
500,0.2412,0.7588,0.0,-13.548680329761757,0.6709727833010782,0.0,1.17627968,0.0,3227.68,3227.68,1.17627968
750,0.2944,0.7056,0.0,5.3580158672328135,0.6402563549760587,0.0,1.216469930666666,0.0,3920.0,3920.0,1.216469930666666
1000,0.3036,0.6964,0.0,29.23011803229996,0.5190570441258019,0.0,1.265356927999999,0.0,4133.92,4133.92,1.265356927999999
1250,0.2296,0.7704,0.0,36.59137989278501,0.46606191245698403,0.0,1.3039482367999986,0.0,2984.48,2984.48,1.3039482367999986
1500,0.2852,0.7148,0.0,37.04239136027051,0.45734831853153785,0.0,1.3070845866666645,0.0,3664.3199999999997,3664.3199999999997,1.3070845866666645
1750,0.296,0.704,0.0,38.766287122559696,0.4443579208747942,0.0,1.3133956022857114,0.0,3754.24,3754.24,1.3133956022857114
2000,0.2512,0.7488,0.0,38.630404788023235,0.4199595313996067,0.0,1.3299533759999977,0.0,3412.6400000000003,3412.6400000000003,1.3299533759999977
2250,0.2228,0.7772,0.0,23.846451695005506,0.5771670826814863,0.0,1.3182873599999985,0.0,3108.96,3108.96,1.3182873599999985
2500,0.2604,0.7396,0.0,-11.634138867392597,0.7088713220106723,0.0,1.2934854655999988,0.0,3650.08,3650.08,1.2934854655999988
2750,0.256,0.744,0.0,21.376426140393107,0.5730969031135423,0.0,1.3003752727272708,0.0,3438.7200000000003,3438.7200000000003,1.3003752727272708
3000,0.252,0.748,0.0,25.386396353351486,0.5519608989838327,0.0,1.3029876693333329,0.0,3535.2,3535.2,1.3029876693333329
