t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2924,0.7076,0.0,28.681939238994442,0.5232013759539033,0.0,1.259742464,0.0,3618.24,3618.24,1.259742464
500,0.3216,0.6784,0.0,42.120859148755436,0.40352622231324725,0.0,1.3191808000000003,0.0,3869.04,3869.04,1.3191808000000003
750,0.2536,0.7464,0.0,23.467226238117004,0.5864834797705402,0.0,1.2922662826666675,0.0,3360.8799999999997,3360.8799999999997,1.2922662826666675
1000,0.2332,0.7668,0.0,45.54464805546023,0.36325116351456266,0.0,1.3192802560000003,0.0,2937.12,2937.12,1.3192802560000003
1250,0.3408,0.6592,0.0,46.396326334992054,0.3768751040616802,0.0,1.3253146880000015,0.0,4303.2,4303.2,1.3253146880000015
1500,0.2832,0.7168,0.0,49.27140990590137,0.34497264018310636,0.0,1.3420236160000005,0.0,3490.9599999999996,3490.9599999999996,1.3420236160000005
1750,0.302,0.698,0.0,54.98709693391167,0.282122480919584,0.0,1.3607096868571433,0.0,3759.52,3759.52,1.3607096868571433
2000,0.2576,0.7424,0.0,44.94541836550004,0.3840499189003538,0.0,1.3611491680000012,0.0,3362.48,3362.48,1.3611491680000012
2250,0.2788,0.7212,0.0,26.63731345523749,0.5431701783471987,0.0,1.3496892302222232,0.0,3375.52,3375.52,1.3496892302222232
2500,0.2604,0.7396,0.0,35.71289259177734,0.46935553633086485,0.0,1.3489640064000001,0.0,3111.52,3111.52,1.3489640064000001
2750,0.3012,0.6988,0.0,37.688315637021276,0.4634060271888605,0.0,1.3417404974545457,0.0,3695.7599999999993,3695.7599999999993,1.3417404974545457
3000,0.2156,0.7844,0.0,38.25228268414572,0.4372157041059528,0.0,1.3402705386666658,0.0,2668.7999999999993,2668.7999999999993,1.3402705386666658
3250,0.2724,0.7276,0.0,39.038656734315836,0.43881129892328874,0.0,1.3386435741538452,0.0,3431.3599999999997,3431.3599999999997,1.3386435741538452
3500,0.1952,0.8048,0.0,28.687420552500175,0.5261937985390026,0.0,1.3334277028571435,0.0,2592.4799999999996,2592.4799999999996,1.3334277028571435
3750,0.2684,0.7316,0.0,31.019479588252445,0.5141637572676584,0.0,1.327823001600002,0.0,3296.3199999999997,3296.3199999999997,1.327823001600002
4000,0.3268,0.6732,0.0,56.07133634964861,0.2738839636210087,0.0,1.3373188720000018,0.0,3974.5599999999995,3974.5599999999995,1.3373188720000018
4250,0.2592,0.7408,0.0,37.99587282396518,0.4582480196224498,0.0,1.3401043952941187,0.0,3055.92,3055.92,1.3401043952941187
4500,0.326,0.674,0.0,50.451112628150725,0.33081510503436967,0.0,1.3471281351111124,0.0,4177.44,4177.44,1.3471281351111124
4750,0.2032,0.7968,0.0,41.990362952073326,0.4123149402418799,0.0,1.345232303157895,0.0,2673.84,2673.84,1.345232303157895
5000,0.2992,0.7008,0.0,40.42150879421043,0.4241070695261307,0.0,1.3461877567999998,0.0,3485.6,3485.6,1.3461877567999998
5250,0.2932,0.7068,0.0,44.030718483881714,0.3871380518252413,0.0,1.3480406857142855,0.0,3715.9999999999995,3715.9999999999995,1.3480406857142855
5500,0.222,0.778,0.0,47.019745293190354,0.345934037142022,0.0,1.3516922123636361,0.0,2872.3199999999997,2872.3199999999997,1.3516922123636361
5750,0.2436,0.7564,0.0,53.0010227202737,0.28448264158585485,0.0,1.3562417140869563,0.0,3219.12,3219.12,1.3562417140869563
6000,0.2952,0.7048,0.0,51.20391313637707,0.29787097099530757,0.0,1.3563546026666653,0.0,3490.08,3490.08,1.3563546026666653
6250,0.2564,0.7436,0.0,50.62626976541667,0.27886391223843154,0.0,1.3613362278399987,0.0,3086.08,3086.08,1.3613362278399987
6500,0.2644,0.7356,0.0,57.77846208271572,0.25043073869066246,0.0,1.365619633230767,0.0,3299.36,3299.36,1.365619633230767
6750,0.2584,0.7416,0.0,48.580738021060974,0.33381412746350136,0.0,1.3635240296296267,0.0,3263.9999999999995,3263.9999999999995,1.3635240296296267
7000,0.2544,0.7456,0.0,39.15304516201499,0.4202191142791018,0.0,1.362158207999996,0.0,3188.3999999999996,3188.3999999999996,1.362158207999996
7250,0.2036,0.7964,0.0,25.59007045989343,0.5574106859547779,0.0,1.357445190620687,0.0,2572.08,2572.08,1.357445190620687
7500,0.2992,0.7008,0.0,39.864719628927126,0.4434135817129807,0.0,1.3572990890666636,0.0,3518.08,3518.08,1.3572990890666636
7750,0.3096,0.6904,0.0,40.00622700835293,0.42783434265575976,0.0,1.358935585032255,0.0,3797.12,3797.12,1.358935585032255
8000,0.2696,0.7304,0.0,35.99025728946086,0.4695666349213314,0.0,1.3569818399999982,0.0,3382.88,3382.88,1.3569818399999982
8250,0.2624,0.7376,0.0,46.17624183971107,0.36389313159654013,0.0,1.3598657667878784,0.0,3370.88,3370.88,1.3598657667878784
8500,0.2884,0.7116,0.0,31.16405846243633,0.5088308213059356,0.0,1.3589225976470587,0.0,3509.2,3509.2,1.3589225976470587
8750,0.2044,0.7956,0.0,17.462783947034616,0.633411237518139,0.0,1.3555771391999996,0.0,2726.96,2726.96,1.3555771391999996
9000,0.3184,0.6816,0.0,25.482994027996668,0.5638186635037207,0.0,1.354123441777778,0.0,4005.28,4005.28,1.354123441777778
9250,0.2304,0.7696,0.0,12.594197818605798,0.619177694313593,0.0,1.350804877837837,0.0,2847.92,2847.92,1.350804877837837
9500,0.1828,0.8172,0.0,26.16322105176422,0.5349387257567731,0.0,1.349973591578946,0.0,2318.88,2318.88,1.349973591578946
9750,0.3012,0.6988,0.0,31.751420060850418,0.5002477304579349,0.0,1.3494009829743572,0.0,3602.8799999999997,3602.8799999999997,1.3494009829743572
10000,0.3108,0.6892,0.0,38.76985832205595,0.45563765849972354,0.0,1.3503633791999994,0.0,3939.5999999999995,3939.5999999999995,1.3503633791999994
10250,0.3136,0.6864,0.0,49.39460767532086,0.33479514148523204,0.0,1.3530741510243898,0.0,3947.68,3947.68,1.3530741510243898
10500,0.3196,0.6804,0.0,48.286329243887835,0.35164364299648454,0.0,1.3552188586666682,0.0,3800.24,3800.24,1.3552188586666682
10750,0.2144,0.7856,0.0,58.4345115180199,0.18977674571472652,0.0,1.3604644107906994,0.0,2672.96,2672.96,1.3604644107906994
11000,0.2748,0.7252,0.0,44.42718023351105,0.38914535880550427,0.0,1.3597933672727263,0.0,3438.6399999999994,3438.6399999999994,1.3597933672727263
11250,0.3264,0.6736,0.0,49.7613891296544,0.3400385005961191,0.0,1.3610535594666655,0.0,4068.3199999999997,4068.3199999999997,1.3610535594666655
11500,0.3292,0.6708,0.0,63.31217867162018,0.17577568261233703,0.0,1.365757729391303,0.0,4072.16,4072.16,1.365757729391303
11750,0.2508,0.7492,0.0,39.894667206381236,0.4297673657673371,0.0,1.363611430127657,0.0,3139.6800000000003,3139.6800000000003,1.363611430127657
12000,0.2752,0.7248,0.0,55.89210187040484,0.26113345439778296,0.0,1.3652334613333312,0.0,3676.64,3676.64,1.3652334613333312
12250,0.2504,0.7496,0.0,39.705534342249614,0.42220983588179384,0.0,1.3633552195918328,0.0,3091.7599999999998,3091.7599999999998,1.3633552195918328
12500,0.3208,0.6792,0.0,30.15069629037032,0.5333473682049861,0.0,1.361132231679996,0.0,4086.7200000000003,4086.7200000000003,1.361132231679996
12750,0.1496,0.8504,0.0,28.938594140601484,0.5115746485446954,0.0,1.359210051764702,0.0,1900.3199999999997,1900.3199999999997,1.359210051764702
13000,0.2604,0.7396,0.0,34.43403130432164,0.49470201550980875,0.0,1.35840958030769,0.0,3412.3999999999996,3412.3999999999996,1.35840958030769
13250,0.2736,0.7264,0.0,21.23434865283169,0.5792983312507722,0.0,1.3550269029433935,0.0,3330.56,3330.56,1.3550269029433935
13500,0.27,0.73,0.0,3.3460521810998936,0.6379494789781373,0.0,1.3507223632592573,0.0,3484.0,3484.0,1.3507223632592573
13750,0.2516,0.7484,0.0,10.497586692827992,0.6488304376354757,0.0,1.3490883863272702,0.0,3026.96,3026.96,1.3490883863272702
14000,0.3172,0.6828,0.0,29.882370409339313,0.5237458017265406,0.0,1.3486271748571412,0.0,3832.6399999999994,3832.6399999999994,1.3486271748571412
14250,0.2728,0.7272,0.0,40.95682954215842,0.4029220548725409,0.0,1.348883330245613,0.0,3371.9999999999995,3371.9999999999995,1.348883330245613
14500,0.296,0.704,0.0,52.30037925486194,0.2958946253337699,0.0,1.3505503095172404,0.0,3496.3999999999996,3496.3999999999996,1.3505503095172404
14750,0.3324,0.6676,0.0,51.48296475440265,0.30415505199250376,0.0,1.3507154418983043,0.0,3743.2,3743.2,1.3507154418983043
15000,0.2992,0.7008,0.0,56.04220292969878,0.271768262880225,0.0,1.3529032746666665,0.0,3904.72,3904.72,1.3529032746666665
15250,0.294,0.706,0.0,50.0650213510946,0.34397509221495354,0.0,1.3534523719344271,0.0,3627.04,3627.04,1.3534523719344271
15500,0.2936,0.7064,0.0,45.05694057788135,0.3899230210825084,0.0,1.3538874198709672,0.0,3604.96,3604.96,1.3538874198709672
15750,0.2168,0.7832,0.0,46.87595018334909,0.3380369476117302,0.0,1.3550467047619033,0.0,2766.4799999999996,2766.4799999999996,1.3550467047619033
16000,0.274,0.726,0.0,25.388096641537263,0.5513148245723452,0.0,1.353019777999998,0.0,3436.7999999999997,3436.7999999999997,1.353019777999998
16250,0.2776,0.7224,0.0,50.91443097595374,0.30536847887133595,0.0,1.35535168393846,0.0,3418.24,3418.24,1.35535168393846
16500,0.3148,0.6852,0.0,51.410730154946386,0.2960877865421933,0.0,1.3558599001212115,0.0,3817.92,3817.92,1.3558599001212115
16750,0.2932,0.7068,0.0,49.14661905487339,0.3575193213193252,0.0,1.3565343713432827,0.0,3717.5999999999995,3717.5999999999995,1.3565343713432827
17000,0.3308,0.6692,0.0,54.016334521296386,0.29081457002583916,0.0,1.3580324536470574,0.0,4091.2,4091.2,1.3580324536470574
17250,0.3196,0.6804,0.0,42.240786986500716,0.4089707234736436,0.0,1.3591568639999974,0.0,3826.7999999999997,3826.7999999999997,1.3591568639999974
17500,0.298,0.702,0.0,35.65319291290376,0.4796079218054279,0.0,1.3584463652571406,0.0,3757.12,3757.12,1.3584463652571406
17750,0.3068,0.6932,0.0,43.91403942439611,0.3708779856204198,0.0,1.3597629115492942,0.0,3639.4399999999996,3639.4399999999996,1.3597629115492942
18000,0.2296,0.7704,0.0,55.819745869246056,0.2376878337900519,0.0,1.3614561759999986,0.0,3086.9599999999996,3086.9599999999996,1.3614561759999986
18250,0.2704,0.7296,0.0,40.04275225251734,0.43196759015282044,0.0,1.3608928017534234,0.0,3451.8399999999997,3451.8399999999997,1.3608928017534234
18500,0.29,0.71,0.0,48.838217458856306,0.3454190561379341,0.0,1.3623435623783777,0.0,3687.5199999999995,3687.5199999999995,1.3623435623783777
18750,0.258,0.742,0.0,40.56117748852853,0.43844148456490556,0.0,1.3622866961066664,0.0,3259.68,3259.68,1.3622866961066664
19000,0.282,0.718,0.0,44.593505339092296,0.3797056777173624,0.0,1.362217047578947,0.0,3276.56,3276.56,1.362217047578947
19250,0.2144,0.7856,0.0,35.69043003574083,0.45017979845673955,0.0,1.3610861115844153,0.0,2691.4399999999996,2691.4399999999996,1.3610861115844153
19500,0.1904,0.8096,0.0,28.00003564845561,0.5291445869234169,0.0,1.3608716012307684,0.0,2328.24,2328.24,1.3608716012307684
19750,0.2896,0.7104,0.0,32.90471535110851,0.5008668855078946,0.0,1.3600368737215185,0.0,3519.68,3519.68,1.3600368737215185
20000,0.1488,0.8512,0.0,35.94295985736331,0.4436013232114419,0.0,1.3601537471999994,0.0,1891.7599999999998,1891.7599999999998,1.3601537471999994
20250,0.3372,0.6628,0.0,52.910363764520255,0.3103430895789323,0.0,1.3608519300740725,0.0,4064.16,4064.16,1.3608519300740725
20500,0.3088,0.6912,0.0,59.624030857669844,0.2273904518310697,0.0,1.3619403957073153,0.0,3855.68,3855.68,1.3619403957073153
20750,0.2688,0.7312,0.0,59.611436817110054,0.1951316097414078,0.0,1.363922465927708,0.0,3413.68,3413.68,1.363922465927708
21000,0.18,0.82,0.0,46.41792056527119,0.34062957143445255,0.0,1.3642185447619013,0.0,2382.4799999999996,2382.4799999999996,1.3642185447619013
21250,0.1752,0.8248,0.0,24.506476387899202,0.5484830149047033,0.0,1.3617171727058803,0.0,2341.12,2341.12,1.3617171727058803
