t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0
250,0.6992,0.3008,0.0,78.39626106567484,0.1543011902515281,0.0,2.885904639999997
500,0.7012,0.2988,0.0,74.13361279592476,0.19046659767409319,0.0,2.987134719999999
750,0.7016,0.2984,0.0,69.39912266686564,0.2273507475093713,0.0,3.022679253333326
1000,0.7028,0.2972,0.0,64.27872251548311,0.2639853036985936,0.0,3.0404179199999897
1250,0.7024,0.2976,0.0,59.09921520621178,0.2975373963949364,0.0,3.051018111999984
1500,0.7016,0.2984,0.0,53.91679465934525,0.3280892191715859,0.0,3.05808895999998
1750,0.7016,0.2984,0.0,48.72057223334929,0.356096272895624,0.0,3.0631322514285477
2000,0.702,0.298,0.0,43.50541125791159,0.38172229847923295,0.0,3.0669104799999745
2250,0.7,0.3,0.0,38.25710075369861,0.40557926510664516,0.0,3.069850524444417
2500,0.7004,0.2996,0.0,33.388913313153004,0.4258179217649769,0.0,3.0726087039999896
2750,0.7012,0.2988,0.0,28.40634550681085,0.44513870746186485,0.0,3.0748829672727296
3000,0.7012,0.2988,0.0,23.080621180430953,0.4648341112504319,0.0,3.0764460266666833
3250,0.702,0.298,0.0,17.942777958253718,0.4819853645055038,0.0,3.0778764800000284
3500,0.702,0.298,0.0,12.779335781892819,0.4983620459677661,0.0,3.0792499200000347
3750,0.7028,0.2972,0.0,7.614127430743017,0.5136985190747848,0.0,3.080423168000039
4000,0.702,0.298,0.0,2.4432748768027968,0.5280966917290862,0.0,3.0814678800000386
4250,0.7016,0.2984,0.0,-2.7206815002529816,0.5415928960645655,0.0,3.0823755670588615
4500,0.7012,0.2988,0.0,-7.895749633531933,0.5543021468571432,0.0,3.083177777777813
4750,0.7012,0.2988,0.0,-13.072116276942916,0.566267598392839,0.0,3.083908277894767
5000,0.7032,0.2968,0.0,-18.239237949176324,0.5776732320903595,0.0,3.084567936000031
5250,0.7032,0.2968,0.0,-23.413805772052914,0.5884054365453517,0.0,3.085161295238113
5500,0.7016,0.2984,0.0,-28.68104966793065,0.5990263874373835,0.0,3.085550050909104
5750,0.7024,0.2976,0.0,-33.81341672779795,0.6083120496151361,0.0,3.0859989147826217
6000,0.7028,0.2972,0.0,-39.00091818938582,0.6175105901642617,0.0,3.0864628000000103
6250,0.7016,0.2984,0.0,-44.16810399101502,0.6262447591281863,0.0,3.0868747519999955
6500,0.7004,0.2996,0.0,-49.42420635293083,0.6350194215392052,0.0,3.0871930830769134
6750,0.7004,0.2996,0.0,-54.733404411507436,0.6432329697885301,0.0,3.0874171733333147
7000,0.7012,0.2988,0.0,-60.043973193969414,0.6510514603584185,0.0,3.087624959999975
7250,0.7016,0.2984,0.0,-65.05003355054343,0.6577828913341612,0.0,3.087936022068931
7500,0.702,0.298,0.0,-70.23044178927611,0.6647012212138982,0.0,3.0882404693332894
7750,0.7028,0.2972,0.0,-75.38839301167023,0.6712076171639856,0.0,3.0885263690322087
8000,0.7024,0.2976,0.0,-80.57899701311774,0.6776244667313753,0.0,3.0887960999999495
8250,0.7016,0.2984,0.0,-85.82216869020009,0.6839568641937169,0.0,3.088978424242372
8500,0.7024,0.2976,0.0,-91.02668496415167,0.6897796569546886,0.0,3.0891237647058274
8750,0.702,0.298,0.0,-96.16578084662888,0.6951937043850821,0.0,3.089342262857081
9000,0.7028,0.2972,0.0,-101.4176985214362,0.7008250446012313,0.0,3.0895106666666012
9250,0.7032,0.2968,0.0,-106.56417907783629,0.7057576626685877,0.0,3.089680311351274
9500,0.7024,0.2976,0.0,-111.75169887046039,0.7107852140177011,0.0,3.089870534736753
9750,0.7016,0.2984,0.0,-117.07259258273852,0.7160148483476437,0.0,3.0899619282050557
10000,0.7028,0.2972,0.0,-122.1917176518696,0.7203929184745012,0.0,3.0901312159999224
10250,0.7008,0.2992,0.0,-123.56304064360414,0.7215277895045544,0.0,3.090300081951144
10500,0.7004,0.2996,0.0,-123.88008068804942,0.7217702136109923,0.0,3.090459062857064
10750,0.7016,0.2984,0.0,-124.06455003424857,0.7218892401070338,0.0,3.090618359069684
