t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.5408,0.4592,0.0,82.42304688785961,0.053666358838370905,0.0,2.53458656,0.0,6308.2,6308.2,2.53458656
500,0.626,0.374,0.0,84.37521809048295,0.04673626475443166,0.0,2.5335555199999984,0.0,7332.4,7332.4,2.5335555199999984
750,0.5124,0.4876,0.0,83.15628351189437,0.058858554322207296,0.0,2.631253760000001,0.0,6295.8,6295.8,2.631253760000001
1000,0.5764,0.4236,0.0,85.09075459011267,0.05862500199967219,0.0,2.6205166400000044,0.0,6779.8,6779.8,2.6205166400000044
1250,0.656,0.344,0.0,87.11720390729586,0.04905602903461407,0.0,2.601441216000002,0.0,7569.799999999999,7569.799999999999,2.601441216000002
1500,0.6496,0.3504,0.0,85.46167269141432,0.0543802864075139,0.0,2.6511033066666703,0.0,7387.799999999999,7387.799999999999,2.6511033066666703
1750,0.628,0.372,0.0,86.56949509395463,0.05158179958039954,0.0,2.676747840000003,0.0,7375.799999999999,7375.799999999999,2.676747840000003
2000,0.6556,0.3444,0.0,86.94097682002413,0.04964756862846801,0.0,2.660238920000002,0.0,7575.2,7575.2,2.660238920000002
2250,0.6652,0.3348,0.0,87.28212991164881,0.050336148422385436,0.0,2.6882778666666685,0.0,7618.0,7618.0,2.6882778666666685
2500,0.5604,0.4396,0.0,84.46958870836086,0.05245088423782731,0.0,2.6782292480000005,0.0,6692.799999999999,6692.799999999999,2.6782292480000005
2750,0.5852,0.4148,0.0,85.40739720338863,0.055239381711708134,0.0,2.6759191272727314,0.0,6908.4,6908.4,2.6759191272727314
3000,0.598,0.402,0.0,85.55994913500425,0.05175009571713683,0.0,2.6767797866666694,0.0,7075.0,7075.0,2.6767797866666694
3250,0.4184,0.5816,0.0,77.02759742962284,0.06808807801780974,0.0,2.6610458830769272,0.0,5150.799999999999,5150.799999999999,2.6610458830769272
3500,0.6468,0.3532,0.0,86.9498756699253,0.050454342738894965,0.0,2.666613120000005,0.0,7491.4,7491.4,2.666613120000005
3750,0.5752,0.4248,0.0,85.13284820059752,0.059161095785038295,0.0,2.6709789866666704,0.0,6805.799999999999,6805.799999999999,2.6709789866666704
4000,0.3292,0.6708,0.0,73.06202180557857,0.0843052159103221,0.0,2.6311161800000042,0.0,4241.599999999999,4241.599999999999,2.6311161800000042
4250,0.51,0.49,0.0,82.85598090224813,0.05570204926694988,0.0,2.6105959152941214,0.0,6034.799999999999,6034.799999999999,2.6105959152941214
4500,0.5344,0.4656,0.0,83.73957943065982,0.05590706519586572,0.0,2.608850151111116,0.0,6519.999999999999,6519.999999999999,2.608850151111116
4750,0.344,0.656,0.0,75.88588665758115,0.05590306341751448,0.0,2.602252968421058,0.0,4400.6,4400.6,2.602252968421058
5000,0.4068,0.5932,0.0,79.46237144853738,0.06405338153150861,0.0,2.6043194720000042,0.0,5027.4,5027.4,2.6043194720000042
5250,0.52,0.48,0.0,81.39280422485392,0.056378281302849415,0.0,2.5974636800000064,0.0,6280.199999999999,6280.199999999999,2.5974636800000064
5500,0.5284,0.4716,0.0,81.48477706309099,0.056664129062940355,0.0,2.596057367272732,0.0,6272.799999999999,6272.799999999999,2.596057367272732
5750,0.4832,0.5168,0.0,79.98744354748555,0.057374399161712414,0.0,2.599089321739136,0.0,5722.599999999999,5722.599999999999,2.599089321739136
6000,0.5996,0.4004,0.0,85.61001761112534,0.05486293990819735,0.0,2.608744666666669,0.0,7083.0,7083.0,2.608744666666669
6250,0.5052,0.4948,0.0,83.09487518033248,0.05969698890145804,0.0,2.6171448320000064,0.0,6016.199999999999,6016.199999999999,2.6171448320000064
6500,0.5892,0.4108,0.0,83.54528564822795,0.05590321874921763,0.0,2.6155346092307754,0.0,6740.799999999999,6740.799999999999,2.6155346092307754
6750,0.3536,0.6464,0.0,75.17074327412334,0.07957620162390547,0.0,2.6207735703703765,0.0,4397.2,4397.2,2.6207735703703765
7000,0.42,0.58,0.0,80.56666721359029,0.05644895040177573,0.0,2.614775131428578,0.0,5415.2,5415.2,2.614775131428578
7250,0.464,0.536,0.0,82.06958013323799,0.054933241934692977,0.0,2.616164877241384,0.0,5800.4,5800.4,2.616164877241384
7500,0.6644,0.3356,0.0,87.5362738938354,0.051009328974381436,0.0,2.625399744000003,0.0,7624.4,7624.4,2.625399744000003
7750,0.4532,0.5468,0.0,79.09028853537163,0.06399890334209839,0.0,2.627725233548388,0.0,5601.799999999999,5601.799999999999,2.627725233548388
