t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,5.0,0.0
250,0.2344,0.7656,0.0,-4.520918480491675,0.7007272499191414
500,0.228,0.772,0.0,-10.856241486915897,0.6985825835933309
750,0.246,0.754,0.0,-16.24189243873028,0.6799250175359307
1000,0.2404,0.7596,0.0,-20.231415437449645,0.6763371813890562
1250,0.2552,0.7448,0.0,-23.56115712973494,0.6721269262327394
1500,0.2192,0.7808,0.0,-24.555744836578537,0.6752335867538428
1750,0.2328,0.7672,0.0,-27.28842693355242,0.6714523708189288
2000,0.196,0.804,0.0,-29.497458288289597,0.6594106761491009
2250,0.2204,0.7796,0.0,-31.317631896067656,0.6654065695162356
2500,0.2112,0.7888,0.0,-33.378819692475055,0.6696172529458043
2750,0.2168,0.7832,0.0,-35.655051966480826,0.6639252640373682
3000,0.2728,0.7272,0.0,-37.4858980715493,0.6624696715800941
3250,0.2228,0.7772,0.0,-38.864931215534995,0.6613919576621371
3500,0.2104,0.7896,0.0,-40.065708807219636,0.6620641031719755
3750,0.218,0.782,0.0,-42.525353684432964,0.6559322358976227
4000,0.2336,0.7664,0.0,-43.69761146338985,0.64680455016784
4250,0.2244,0.7756,0.0,-43.134126474095495,0.6455141013350623
4500,0.2176,0.7824,0.0,-42.472794866052794,0.6551502342966762
4750,0.2096,0.7904,0.0,-42.871525981410656,0.6647895309789111
5000,0.2476,0.7524,0.0,-43.15265947316205,0.6613310017219558
5250,0.216,0.784,0.0,-43.66299568145747,0.6656265390761763
5500,0.2428,0.7572,0.0,-45.07535850891784,0.6565198637670098
5750,0.2196,0.7804,0.0,-45.25480559174094,0.6642010932217234
6000,0.2268,0.7732,0.0,-44.99792595750039,0.6581325064016352
6250,0.2064,0.7936,0.0,-45.40568993525019,0.6722873191358798
6500,0.22,0.78,0.0,-47.10159392261709,0.6794244655653942
6750,0.2132,0.7868,0.0,-48.865515087053474,0.6696468066163437
7000,0.2232,0.7768,0.0,-48.806720772053566,0.6653092625294033
7250,0.2372,0.7628,0.0,-49.52579586831847,0.6601456938451433
7500,0.2384,0.7616,0.0,-50.256489675751375,0.6603645063264553
7750,0.2276,0.7724,0.0,-50.742817363925234,0.6558973269963471
8000,0.2352,0.7648,0.0,-50.6778982521612,0.6419043577411835
8250,0.224,0.776,0.0,-50.50329265694879,0.6383769278560615
8500,0.2184,0.7816,0.0,-49.58585900527094,0.6431834953659643
8750,0.2368,0.7632,0.0,-48.72198577891139,0.6414385016027324
9000,0.2312,0.7688,0.0,-48.97368080604978,0.6465667368437055
9250,0.2312,0.7688,0.0,-49.443952381953515,0.6398210719824591
9500,0.208,0.792,0.0,-51.804841706402996,0.6470980712112295
9750,0.2056,0.7944,0.0,-53.23388212774816,0.6469877336490518
10000,0.2204,0.7796,0.0,-53.93020126280337,0.6552374476874736
10250,0.2316,0.7684,0.0,-52.88541883892,0.661475131971023
10500,0.25,0.75,0.0,-52.50018901216707,0.6726368390909477
10750,0.2288,0.7712,0.0,-52.18859889945579,0.6673485323075435
11000,0.2396,0.7604,0.0,-52.859247469609045,0.656558771561539
11250,0.2216,0.7784,0.0,-53.09402141074819,0.663034990902397
11500,0.2632,0.7368,0.0,-54.19544950311685,0.666912257898915
11750,0.2032,0.7968,0.0,-54.978090619759286,0.6642125415184094
12000,0.2448,0.7552,0.0,-55.18480083144433,0.6678557442608276
12250,0.2348,0.7652,0.0,-56.62139848369537,0.6790692250800224
12500,0.2224,0.7776,0.0,-57.74671327533823,0.6799945869894937
12750,0.258,0.742,0.0,-57.95610660821287,0.669354619815026
13000,0.2204,0.7796,0.0,-59.74930066381077,0.671670654583159
13250,0.218,0.782,0.0,-60.13663622860487,0.6646396553685018
13500,0.2328,0.7672,0.0,-58.00427445059114,0.6637330201752984
13750,0.2396,0.7604,0.0,-56.98271977141213,0.6622731994484726
14000,0.2376,0.7624,0.0,-57.122530923266815,0.6610192706859017
14250,0.2172,0.7828,0.0,-55.4427281681476,0.6671880281564286
14500,0.1992,0.8008,0.0,-54.54255222500735,0.66413396610869
14750,0.2512,0.7488,0.0,-54.907362867381494,0.6660134697844567
15000,0.2324,0.7676,0.0,-54.08687862210881,0.6602318849665274
15250,0.2184,0.7816,0.0,-52.622263817650335,0.6625505296452812
