t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.3492,0.6176,0.0332,72.6873021090915,0.11029222300247749,0.1391664,1.5950951040000003,87.0,4573.4400000000005,4486.4400000000005,1.4559287040000002
500,0.324,0.6224,0.0536,71.30692226135471,0.0974501089300457,0.1371808,1.5724042239999998,136.0,4114.719999999999,3978.7199999999993,1.435223424
750,0.2048,0.4364,0.3588,69.75007594987574,0.0921085024951238,0.1371504,1.562203882666666,864.0,2590.88,1726.88,1.425053482666666
1000,0.3044,0.5436,0.152,72.44405059042154,0.08981785626600822,0.134998,1.5753157759999967,390.0,3917.2,3527.2,1.4403177759999966
1250,0.2764,0.5288,0.1948,73.22134663975493,0.07955257351646022,0.14024224,1.5706736383999986,505.0,3628.6800000000003,3123.6800000000003,1.4304313983999986
1500,0.2952,0.5888,0.116,72.7880833773859,0.0920699198015996,0.1407032,1.5747365119999974,279.0,3801.08,3522.08,1.4340333119999975
1750,0.2936,0.658,0.0484,71.88837387897871,0.10024317646306659,0.1377097142857143,1.5830399359999985,105.0,3906.1600000000003,3801.1600000000003,1.4453302217142843
2000,0.3316,0.5948,0.0736,73.37101727991465,0.08846229459297941,0.1296586,1.5940225679999993,178.0,4285.6,4107.6,1.4643639679999991
2250,0.3364,0.5736,0.09,72.1602966565415,0.1022700866053689,0.13060497777777777,1.5916189368888876,217.0,4265.12,4048.12,1.4610139591111098
2500,0.298,0.6464,0.0556,73.24442662129728,0.07992881594799972,0.13108528,1.5922260927999978,138.0,4312.68,4174.68,1.4611408127999979
2750,0.2848,0.5928,0.1224,71.05035482798175,0.08554775558814107,0.13020465454545455,1.5939442036363634,280.0,3776.3599999999997,3496.3599999999997,1.4637395490909089
3000,0.348,0.4664,0.1856,72.51523740993724,0.10239992475752116,0.13214333333333333,1.594163482666665,455.0,4348.48,3893.4799999999996,1.4620201493333318
3250,0.2624,0.3976,0.34,69.27845874037796,0.09197751801192296,0.13236763076923078,1.592781705846152,842.0,3045.88,2203.88,1.4604140750769212
3500,0.3532,0.6192,0.0276,75.09111023351184,0.0764231222376636,0.1326121142857143,1.5979319085714263,68.0,4548.4400000000005,4480.4400000000005,1.4653197942857121
3750,0.2644,0.54,0.1956,70.07229616567294,0.09794852984959107,0.13097994666666668,1.5958320085333308,492.0,3538.08,3046.08,1.4648520618666643
4000,0.2696,0.4512,0.2792,70.76533508818855,0.08361085360881892,0.1306554,1.5922330479999967,705.0,3256.16,2551.16,1.4615776479999967
4250,0.2948,0.6676,0.0376,73.46416617462046,0.08407048577610746,0.1307009882352941,1.5921695736470545,99.0,4108.88,4009.88,1.4614685854117604
4500,0.3108,0.6068,0.0824,73.87467871948802,0.08453085410164801,0.13106684444444444,1.592435989333326,188.0,4223.44,4035.4399999999996,1.4613691448888815
4750,0.2208,0.5164,0.2628,69.96742413300166,0.08050593747040383,0.13170804210526316,1.5894726433684139,639.0,2810.6000000000004,2171.6000000000004,1.4577646012631507
5000,0.296,0.5204,0.1836,71.56548075817125,0.09654048069840222,0.13174472,1.5878329567999936,454.0,3919.88,3465.88,1.4560882367999934
5250,0.3636,0.5404,0.096,72.34883222072274,0.08747644465357729,0.13146773333333334,1.586933909333326,260.0,4660.0,4400.0,1.4554661759999925
5500,0.3044,0.5344,0.1612,71.56731094462089,0.09758372023930921,0.13056472727272728,1.5878844654545377,419.0,3941.5600000000004,3522.5600000000004,1.4573197381818106
5750,0.2776,0.7224,0.0,65.57743989336043,0.15138979834938893,0.1292168347826087,1.5886853064347757,0.0,3689.6000000000004,3689.6000000000004,1.459468471652167
6000,0.2892,0.562,0.1488,73.552876810397,0.07334687509686033,0.12912353333333335,1.5875592933333273,377.0,3983.76,3606.76,1.458435759999994
6250,0.2896,0.5204,0.19,71.34253972874438,0.086970883086424,0.129325696,1.5878236006399946,470.0,3679.88,3209.88,1.4584979046399946
6500,0.2288,0.5704,0.2008,57.110353396232576,0.2080826742125661,0.12834086153846153,1.5846391163076867,483.0,2968.44,2485.44,1.4562982547692251
6750,0.2128,0.584,0.2032,69.4311457718845,0.09459618252348619,0.12968663703703703,1.5816122121481422,470.0,2875.0,2405.0,1.451925575111105
7000,0.2668,0.5592,0.174,72.55150280039646,0.08149563623295639,0.13146891428571428,1.5797897417142803,440.0,3480.08,3040.08,1.4483208274285662
7250,0.3224,0.5596,0.118,71.96908460980912,0.09474427241929359,0.1312064551724138,1.5787319657930992,300.0,4213.24,3913.24,1.4475255106206852
7500,0.246,0.5408,0.2132,71.52603231928049,0.08512113721641686,0.13144512,1.578257713066659,512.0,3230.96,2718.96,1.446812593066659
7750,0.2996,0.6624,0.038,72.13090440702209,0.09854694481969516,0.13066869677419354,1.5804337734193477,90.0,4073.7999999999997,3983.7999999999997,1.4497650766451542
8000,0.2944,0.552,0.1536,72.1448274989322,0.09115292927832147,0.13009305,1.5807321579999938,355.0,3958.24,3603.24,1.4506391079999938
8250,0.2024,0.5716,0.226,67.54646478867824,0.10069424413722067,0.1304822787878788,1.5803608998787824,545.0,2674.7200000000003,2129.7200000000003,1.4498786210909036
8500,0.3632,0.4692,0.1676,73.53683389496571,0.07489000378599367,0.13193454117647058,1.5784534211764651,440.0,4572.360000000001,4132.360000000001,1.4465188799999946
8750,0.254,0.5964,0.1496,68.33640853191002,0.10729947437569652,0.13150418285714285,1.5799415423999956,362.0,3198.8,2836.8,1.4484373595428528
9000,0.3488,0.5588,0.0924,74.8121226802479,0.07299283433532341,0.13148822222222223,1.5802947555555502,227.0,4319.72,4092.7200000000003,1.448806533333328
9250,0.242,0.5888,0.1692,72.17325397869952,0.08196654173826537,0.13178525405405406,1.580344560432427,405.0,3441.8799999999997,3036.8799999999997,1.448559306378373
9500,0.3088,0.6408,0.0504,71.7721888370456,0.09162388621438738,0.13091966315789474,1.581070750315784,122.0,3845.2400000000002,3723.2400000000002,1.450151087157889
9750,0.3652,0.622,0.0128,76.70638905208732,0.07546559198491279,0.13111515897435896,1.5821458855384543,38.0,4953.6,4915.6,1.4510307265640954
10000,0.3264,0.5688,0.1048,74.80565747381499,0.0790375307784262,0.13088828,1.5817394751999954,257.0,4670.639999999999,4413.639999999999,1.4508511951999954
10250,0.338,0.5308,0.1312,73.45222838553732,0.08513141684723133,0.13036,1.583893124682922,316.0,4418.68,4102.68,1.453533124682922
10500,0.3016,0.5556,0.1428,73.16263877205691,0.09967411690872789,0.13020712380952382,1.5853852114285654,342.0,3855.84,3513.84,1.4551780876190414
10750,0.3176,0.5836,0.0988,70.55695780241464,0.11643447464700687,0.12988822325581395,1.5872270824186,216.0,4217.879999999999,4001.879999999999,1.457338859162786
11000,0.3112,0.508,0.1808,69.70856026476932,0.10802510896346451,0.12943105454545453,1.5874610036363588,455.0,4049.6,3594.6,1.4580299490909043
11250,0.2388,0.6496,0.1116,64.8295611990949,0.13945940705221,0.12855047111111112,1.5887931178666614,263.0,3192.76,2929.76,1.4602426467555505
11500,0.2456,0.5252,0.2292,66.58256794447485,0.11504224730763338,0.12781412173913043,1.5890901495652137,578.0,3006.88,2428.88,1.4612760278260832
11750,0.2484,0.4288,0.3228,70.1934577442459,0.08737687777181681,0.12848588936170213,1.5873031135319104,819.0,2808.52,1989.52,1.4588172241702082
12000,0.31,0.6428,0.0472,74.47976418117382,0.08180528349603255,0.12831516666666667,1.588876995999997,112.0,4259.200000000001,4147.200000000001,1.4605618293333305
12250,0.258,0.5608,0.1812,73.57189755576077,0.08150228354535714,0.1281197387755102,1.5889469923265283,440.0,3604.5200000000004,3164.5200000000004,1.460827253551018
12500,0.2968,0.4844,0.2188,70.31618953052562,0.10358225349215675,0.128040064,1.5897078387199974,535.0,3754.84,3219.84,1.4616677747199973
12750,0.3416,0.6064,0.052,72.60304220142194,0.09531901742468646,0.12715269019607844,1.5901473669019572,136.0,4617.88,4481.88,1.4629946767058788
13000,0.2928,0.6448,0.0624,72.44432349645201,0.08973489347891415,0.1268637846153846,1.5902157907692287,169.0,3957.7200000000003,3788.7200000000003,1.463352006153844
13250,0.3332,0.46,0.2068,70.86857742112035,0.09922085806902713,0.12665089811320754,1.5906075580377341,526.0,4211.6,3685.6000000000004,1.4639566599245264
13500,0.294,0.5968,0.1092,74.0316672118887,0.07499938178433267,0.1264986074074074,1.5928042287407385,261.0,3938.2400000000002,3677.2400000000002,1.4663056213333312
13750,0.216,0.5628,0.2212,65.17010202659824,0.135968858233143,0.12679400727272727,1.590758147490907,503.0,2957.0,2454.0,1.4639641402181796
14000,0.3604,0.4008,0.2388,71.5050170136761,0.08426854239492423,0.12758111428571428,1.58970247542857,653.0,4179.120000000001,3526.120000000001,1.4621213611428556
14250,0.3536,0.6392,0.0072,74.43755124342505,0.08289093155983056,0.12765299649122808,1.590716282385964,20.0,4639.76,4619.76,1.4630632858947359
14500,0.3328,0.6448,0.0224,75.96630285764495,0.07271924774530034,0.12693147586206896,1.592772939034482,46.0,4677.959999999999,4631.959999999999,1.4658414631724133
14750,0.3944,0.5784,0.0272,75.77670755042429,0.07829415913061032,0.12687050847457626,1.5925393529491527,76.0,5193.4800000000005,5117.4800000000005,1.4656688444745765
15000,0.2468,0.5848,0.1684,71.71679225765676,0.08667852801994087,0.12601962666666666,1.5952469141333347,398.0,3324.8,2926.8,1.469227287466668
15250,0.3864,0.5428,0.0708,73.70688130805297,0.08972617271617707,0.1262831475409836,1.5947787866229501,187.0,4812.4400000000005,4625.4400000000005,1.4684956390819666
