t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2812,0.7188,0.0,50.052914430039785,0.33538928593496925,0.0,1.39939968,0.0,3600.96,3600.96,1.39939968
500,0.2272,0.7728,0.0,47.114331661967576,0.34451492466613676,0.0,1.362052352,0.0,2852.48,2852.48,1.362052352
750,0.296,0.704,0.0,40.87662708416652,0.4195779677639053,0.0,1.3465652053333321,0.0,3547.5200000000004,3547.5200000000004,1.3465652053333321
1000,0.0728,0.9272,0.0,-64.45920892592888,0.4976804725881598,0.0,1.19741024,0.0,803.8399999999999,803.8399999999999,1.19741024
1250,0.3284,0.6716,0.0,-48.49948351011855,0.6479422818444823,0.0,1.1914252287999987,0.0,3868.8,3868.8,1.1914252287999987
1500,0.3536,0.6464,0.0,-0.07198573170640593,0.6547838039924347,0.0,1.2246439253333328,0.0,4427.040000000001,4427.040000000001,1.2246439253333328
1750,0.2712,0.7288,0.0,7.850622617298933,0.6338765242561324,0.0,1.2369441645714283,0.0,3204.96,3204.96,1.2369441645714283
2000,0.3252,0.6748,0.0,44.785772093162485,0.3810220559869458,0.0,1.26833968,0.0,3878.0800000000004,3878.0800000000004,1.26833968
2250,0.2496,0.7504,0.0,53.08938562267602,0.2590793322012422,0.0,1.2900194417777784,0.0,3057.4400000000005,3057.4400000000005,1.2900194417777784
2500,0.2796,0.7204,0.0,52.28788100052212,0.27243699582894126,0.0,1.2993373184000014,0.0,3413.12,3413.12,1.2993373184000014
2750,0.2444,0.7556,0.0,39.511717210018986,0.4317543884341927,0.0,1.301153303272728,0.0,2973.4400000000005,2973.4400000000005,1.301153303272728
3000,0.2268,0.7732,0.0,29.25007242531199,0.5258607119818152,0.0,1.2956307413333323,0.0,2912.16,2912.16,1.2956307413333323
3250,0.3056,0.6944,0.0,44.750060176194424,0.38004246869253,0.0,1.3084225181538445,0.0,3549.92,3549.92,1.3084225181538445
3500,0.302,0.698,0.0,38.16587006793353,0.441705978864797,0.0,1.3128935862857114,0.0,3714.2400000000002,3714.2400000000002,1.3128935862857114
3750,0.2596,0.7404,0.0,44.23948617916919,0.3900657700276858,0.0,1.3195860650666629,0.0,3109.44,3109.44,1.3195860650666629
4000,0.2556,0.7444,0.0,43.97908884462789,0.37844657741762755,0.0,1.320630927999997,0.0,3183.68,3183.68,1.320630927999997
4250,0.3324,0.6676,0.0,41.79395399261018,0.42133573974123784,0.0,1.321454019764702,0.0,3853.6,3853.6,1.321454019764702
4500,0.3288,0.6712,0.0,51.112649712093294,0.3090210013719317,0.0,1.3299955768888845,0.0,3920.96,3920.96,1.3299955768888845
4750,0.28,0.72,0.0,55.085684734054595,0.26881043411487116,0.0,1.3380044261052595,0.0,3420.1600000000003,3420.1600000000003,1.3380044261052595
5000,0.2848,0.7152,0.0,51.82793853784571,0.2931984493046369,0.0,1.3431807359999963,0.0,3438.08,3438.08,1.3431807359999963
5250,0.2644,0.7356,0.0,43.43385296334396,0.4068050229293855,0.0,1.3433532099047587,0.0,3131.68,3131.68,1.3433532099047587
5500,0.2668,0.7332,0.0,35.70045619779804,0.4776945202627407,0.0,1.3435506036363607,0.0,3230.56,3230.56,1.3435506036363607
5750,0.35,0.65,0.0,32.85514503229911,0.5122012633009793,0.0,1.3410013718260838,0.0,4040.4800000000005,4040.4800000000005,1.3410013718260838
6000,0.2684,0.7316,0.0,44.451779246854784,0.3698412471349412,0.0,1.3456645013333302,0.0,3258.7200000000003,3258.7200000000003,1.3456645013333302
6250,0.3236,0.6764,0.0,42.758087144018084,0.39134156553293437,0.0,1.3429720575999975,0.0,3808.9600000000005,3808.9600000000005,1.3429720575999975
6500,0.3064,0.6936,0.0,53.20459389118212,0.2898860129400105,0.0,1.3470779667692285,0.0,3628.4800000000005,3628.4800000000005,1.3470779667692285
6750,0.2736,0.7264,0.0,48.85035864756777,0.33405646207018813,0.0,1.347724155259257,0.0,3260.4799999999996,3260.4799999999996,1.347724155259257
