t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2604,0.7396,0.0,29.396414478712796,0.5300588047842645,0.0,1.2518876799999992,0.0,3486.8,3486.8,1.2518876799999992
500,0.242,0.758,0.0,37.60079060351008,0.46051170967366556,0.0,1.3350646400000004,0.0,3576.8,3576.8,1.3350646400000004
750,0.248,0.752,0.0,7.3575188136752185,0.6380004758741309,0.0,1.2690563199999993,0.0,3391.8,3391.8,1.2690563199999993
1000,0.2416,0.7584,0.0,18.824803027671095,0.5990766762952857,0.0,1.2778643199999993,0.0,3074.6000000000004,3074.6000000000004,1.2778643199999993
1250,0.2376,0.7624,0.0,15.864278024252021,0.6002720014069495,0.0,1.2732876159999993,0.0,3395.8,3395.8,1.2732876159999993
1500,0.258,0.742,0.0,0.586700692934604,0.6840947786317125,0.0,1.267674559999998,0.0,3305.6,3305.6,1.267674559999998
1750,0.222,0.778,0.0,12.615598459551897,0.6312891098662395,0.0,1.2820571428571401,0.0,3036.2,3036.2,1.2820571428571401
2000,0.2844,0.7156,0.0,36.16236467864103,0.4663308115850111,0.0,1.2995159199999977,0.0,3748.8,3748.8,1.2995159199999977
2250,0.2584,0.7416,0.0,48.93496722459619,0.34943214529139477,0.0,1.3164745599999965,0.0,3622.0,3622.0,1.3164745599999965
2500,0.2972,0.7028,0.0,28.35913052894425,0.5508307837075342,0.0,1.3032132159999967,0.0,3904.8,3904.8,1.3032132159999967
2750,0.3204,0.6796,0.0,38.98434449481249,0.45379783091996634,0.0,1.309082763636361,0.0,4102.599999999999,4102.599999999999,1.309082763636361
3000,0.2612,0.7388,0.0,39.67465546165887,0.45274485510924983,0.0,1.3220200799999977,0.0,3494.4,3494.4,1.3220200799999977
3250,0.2296,0.7704,0.0,50.42697914795643,0.30540842227685727,0.0,1.3357855753846135,0.0,3179.6,3179.6,1.3357855753846135
3500,0.2812,0.7188,0.0,55.41252308273933,0.2779758864145506,0.0,1.342122331428569,0.0,3762.6,3762.6,1.342122331428569
