t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.4244,0.5344,0.0412,17.661914442430138,0.34149476123715106
500,0.4472,0.532,0.0208,18.791835741623306,0.29650524228967123
750,0.4928,0.4612,0.046,20.113439377382175,0.2915392739281432
1000,0.3676,0.542,0.0904,15.821062595460942,0.3792649645136769
1250,0.3928,0.538,0.0692,16.060268959216256,0.3742561657580273
1500,0.372,0.5576,0.0704,16.118252748070027,0.3709565188743216
1750,0.4388,0.5216,0.0396,17.97415356900118,0.321916481648918
2000,0.4564,0.484,0.0596,17.55368573904406,0.35261173674322677
2250,0.4716,0.4916,0.0368,19.151923858971795,0.29365448632645375
2500,0.4584,0.508,0.0336,18.56824593238299,0.3074530683896903
2750,0.4324,0.5112,0.0564,17.38665293721051,0.3451079465540122
3000,0.384,0.5508,0.0652,16.60346210206816,0.37326344957614843
3250,0.4552,0.5004,0.0444,19.311871614957763,0.30776224875415015
3500,0.4364,0.5312,0.0324,17.52518395247933,0.32893023245609476
3750,0.4848,0.4936,0.0216,19.55501033421178,0.28421515844092576
4000,0.4164,0.5504,0.0332,18.75737685784119,0.31181173570680376
4250,0.412,0.514,0.074,16.154958823426597,0.3745376828409094
4500,0.482,0.4796,0.0384,19.01708502821354,0.3031731871394819
4750,0.4284,0.5236,0.048,17.431037628275032,0.33873863580539226
5000,0.474,0.482,0.044,18.314449876494358,0.3226262541937148
5250,0.4388,0.5208,0.0404,18.1802358337079,0.3266216172313271
5500,0.4024,0.5544,0.0432,18.226842934586212,0.30794796596194496
5750,0.416,0.4876,0.0964,17.053327083166014,0.37072045213944665
6000,0.402,0.5212,0.0768,16.857308790801603,0.3633535070440714
6250,0.4248,0.494,0.0812,16.511930706346362,0.3754579696609041
6500,0.3432,0.5728,0.084,14.945076039956522,0.39355177710276856
6750,0.444,0.4612,0.0948,16.818994992517926,0.381885347250999
7000,0.4624,0.5004,0.0372,17.231974744540988,0.34033284024104177
7250,0.4516,0.4928,0.0556,17.47643113121798,0.33900561737303136
7500,0.4356,0.52,0.0444,18.12681609105674,0.31617126188857664
7750,0.5284,0.4212,0.0504,19.12421441971236,0.31688573933601044
8000,0.3916,0.5368,0.0716,16.466550608032712,0.3735290881557494
8250,0.4792,0.4864,0.0344,19.107042366761995,0.30829354162790074
8500,0.432,0.5324,0.0356,18.39623164924069,0.3092836985596753
8750,0.43,0.5324,0.0376,17.337231885423268,0.34703773765903156
9000,0.4816,0.4824,0.036,18.888267033214472,0.3029563067892936
9250,0.4412,0.5152,0.0436,17.33510286394768,0.3471831981786631
9500,0.444,0.4988,0.0572,17.65716169440494,0.33208913613176616
9750,0.446,0.5148,0.0392,18.4178537327607,0.3095114187655659
10000,0.4116,0.5348,0.0536,16.903522125997615,0.35142802021175124
10250,0.4828,0.48,0.0372,19.276985413578636,0.3183753911803549
10500,0.4136,0.5368,0.0496,17.474971086715968,0.35631768609766024
10750,0.4144,0.56,0.0256,17.663334539288094,0.30451001407303874
11000,0.3676,0.5528,0.0796,15.937270560139398,0.376034399731219
11250,0.484,0.478,0.038,20.374648246394976,0.28251857923666485
11500,0.5224,0.456,0.0216,20.507594191653574,0.27564483034273596
11750,0.418,0.5248,0.0572,17.32208802685069,0.3230159869258144
12000,0.458,0.4852,0.0568,17.57236439665091,0.3624469525917533
12250,0.4164,0.532,0.0516,17.468169157891943,0.3534653573564241
12500,0.458,0.5108,0.0312,19.469330352669086,0.2861463826794156
12750,0.3948,0.5456,0.0596,16.352811373257353,0.3610895655187137
13000,0.4416,0.49,0.0684,17.317156307096518,0.3566671739195517
13250,0.4488,0.5096,0.0416,18.33570937194901,0.31310055958035377
13500,0.4844,0.478,0.0376,19.86103364212555,0.2862538225894888
13750,0.4064,0.5716,0.022,18.532225693355354,0.2961390903120385
14000,0.4492,0.5192,0.0316,18.44997746244196,0.3124585736883305
14250,0.4588,0.508,0.0332,18.847544788217107,0.29884233567919466
14500,0.4936,0.4832,0.0232,19.661158534326745,0.2820406060812937
14750,0.4656,0.474,0.0604,17.07446157730381,0.34791046888573524
15000,0.4348,0.5464,0.0188,19.05341758603988,0.2856026246243694
15250,0.4832,0.4848,0.032,18.388106667482212,0.3156741193695268
15500,0.4116,0.534,0.0544,17.586605489235144,0.3307299324864927
15750,0.4768,0.4908,0.0324,19.66269956009821,0.2929463717900104
16000,0.4604,0.4912,0.0484,17.626041365036468,0.3428667622407058
16250,0.3728,0.5244,0.1028,14.732085200175518,0.41932619228041423
16500,0.4264,0.526,0.0476,17.61843922307764,0.32631427462749624
16750,0.5024,0.4564,0.0412,19.701672521855095,0.31019109835744585
17000,0.4656,0.4632,0.0712,18.12869617239964,0.31599520986981516
17250,0.4112,0.532,0.0568,17.41844032586991,0.35022462852845304
17500,0.4276,0.5472,0.0252,18.251258649172634,0.3086744761316521
17750,0.4592,0.516,0.0248,20.059613061191143,0.275605390597936
18000,0.5168,0.4504,0.0328,19.953779853489927,0.29242839123486647
18250,0.4212,0.5452,0.0336,17.839646898445285,0.3292605093796562
18500,0.4192,0.492,0.0888,16.141832428583143,0.3911297371288902
18750,0.4268,0.52,0.0532,17.26226369014171,0.35464930612362894
19000,0.4816,0.4916,0.0268,19.151199415301353,0.29686280725235614
19250,0.3436,0.594,0.0624,15.359807904679812,0.37412991088714165
19500,0.4332,0.5212,0.0456,16.963658774032286,0.3563928520905937
19750,0.4764,0.5084,0.0152,19.54223626305192,0.28500143217787716
20000,0.3876,0.5532,0.0592,17.18693617375768,0.34961370769775674
20250,0.4384,0.5064,0.0552,17.70225611019169,0.34041312049213124
20500,0.4016,0.5028,0.0956,15.451356310387554,0.39882975840163243
20750,0.438,0.4956,0.0664,18.351941064014547,0.3296734181052355
21000,0.4184,0.4936,0.088,16.078832222456747,0.3873055985510429
21250,0.4404,0.5136,0.046,18.855656737941594,0.302394550836796
21500,0.4312,0.5192,0.0496,17.290942412752965,0.3382380184170661
21750,0.4516,0.5292,0.0192,18.70785444298902,0.30730153446682634
22000,0.4932,0.4576,0.0492,19.107030841679553,0.3095491360805568
22250,0.3944,0.5404,0.0652,16.01669933031656,0.3757817616090795
22500,0.3996,0.5032,0.0972,16.645106604765367,0.35938875515164254
22750,0.4888,0.4616,0.0496,18.358499658375354,0.32297994315741857
23000,0.4456,0.5304,0.024,18.99910518153069,0.2938957007665653
23250,0.44,0.5148,0.0452,17.74165722237147,0.3307484587424799
23500,0.412,0.5408,0.0472,16.962036040468533,0.3378717083772407
23750,0.496,0.4748,0.0292,19.41283011937158,0.3019215728888606
24000,0.4168,0.4688,0.1144,15.596512443165519,0.40944791400463443
24250,0.3844,0.502,0.1136,14.632791208788046,0.4256401056036569
24500,0.4752,0.4348,0.09,17.45479629110287,0.3681233282521429
24750,0.406,0.5192,0.0748,16.11275916642612,0.3690607820643491
25000,0.4312,0.5216,0.0472,16.8602658697342,0.3558091055458644
25250,0.4944,0.4612,0.0444,18.328723751759565,0.332340925644107
25500,0.448,0.5092,0.0428,17.952191399879172,0.33512981026786026
25750,0.404,0.5452,0.0508,17.84812258869207,0.32498764855410217
26000,0.4476,0.4912,0.0612,17.436789006279685,0.36063023725258747
26250,0.4428,0.4768,0.0804,17.78936949844567,0.35860850114878007
26500,0.3724,0.5684,0.0592,14.915309424472735,0.3926869089783107
26750,0.408,0.5304,0.0616,17.50179539494998,0.3376507677925903
27000,0.3932,0.5144,0.0924,15.939769754764164,0.38515321433788663
27250,0.3908,0.5484,0.0608,16.145976527289704,0.372644074753402
27500,0.4112,0.5056,0.0832,15.141231366011986,0.3948447979020129
27750,0.438,0.494,0.068,17.22614502592031,0.36835146652613004
28000,0.4304,0.4436,0.126,15.261779844816553,0.42518345035998867
28250,0.424,0.5208,0.0552,17.63228548409572,0.3379615802614799
28500,0.4824,0.4472,0.0704,18.016570139005513,0.3540682390925117
28750,0.5056,0.48,0.0144,19.538785572162595,0.2840015616900512
29000,0.4608,0.4784,0.0608,18.02388235162813,0.34058721957317667
29250,0.4604,0.5176,0.022,18.200950600011037,0.3062595310793653
29500,0.4344,0.5328,0.0328,17.834715687520028,0.32004725862497563
29750,0.5088,0.4756,0.0156,20.577820834360956,0.2661185561608251
30000,0.4252,0.504,0.0708,17.515260425088908,0.3556077683436785
30250,0.402,0.5432,0.0548,17.037220408004657,0.341643723684566
30500,0.4804,0.4812,0.0384,19.132673696762737,0.3063264712556741
30750,0.3992,0.554,0.0468,17.13933092998748,0.3504182123531315
