t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,5.0,0.0
250,0.0,0.0,1.0,5.87896,0.14671599058336843
500,0.0,0.0,1.0,5.87896,0.14671599058336843
750,0.0,0.0,1.0,5.87896,0.14671599058336843
1000,0.0,0.0,1.0,5.87896,0.14671599058336843
1250,0.0,0.0,1.0,5.87896,0.14671599058336843
1500,0.0,0.0,1.0,5.87896,0.14671599058336843
1750,0.0,0.0,1.0,5.87896,0.14671599058336843
2000,0.0,0.0,1.0,5.87896,0.14671599058336843
2250,0.0,0.0,1.0,5.87896,0.14671599058336843
2500,0.0,0.0,1.0,5.87896,0.14671599058336843
2750,0.0,0.0,1.0,5.87896,0.14671599058336843
3000,0.0,0.0,1.0,5.87896,0.14671599058336843
3250,0.0,0.0,1.0,5.87896,0.14671599058336843
3500,0.0,0.0,1.0,5.87896,0.14671599058336843
3750,0.0,0.0,1.0,5.87896,0.14671599058336843
4000,0.0,0.0,1.0,5.87896,0.14671599058336843
4250,0.0,0.0,1.0,5.87896,0.14671599058336843
4500,0.0,0.0,1.0,5.87896,0.14671599058336843
4750,0.0,0.0,1.0,5.87896,0.14671599058336843
5000,0.0,0.0,1.0,5.87896,0.14671599058336843
5250,0.0,0.0,1.0,5.87896,0.14671599058336843
5500,0.0,0.0,1.0,5.87896,0.14671599058336843
5750,0.0,0.0,1.0,5.87896,0.14671599058336843
6000,0.0,0.0,1.0,5.87896,0.14671599058336843
6250,0.0,0.0,1.0,5.87896,0.14671599058336843
6500,0.0,0.0,1.0,5.87896,0.14671599058336843
6750,0.0,0.0,1.0,5.87896,0.14671599058336843
7000,0.0,0.0,1.0,5.87896,0.14671599058336843
7250,0.0,0.0,1.0,5.87896,0.14671599058336843
7500,0.0,0.0,1.0,5.87896,0.14671599058336843
7750,0.0,0.0,1.0,5.87896,0.14671599058336843
8000,0.0,0.0,1.0,5.87896,0.14671599058336843
8250,0.0,0.0,1.0,5.87896,0.14671599058336843
8500,0.0,0.0,1.0,5.87896,0.14671599058336843
8750,0.0,0.0,1.0,5.87896,0.14671599058336843
9000,0.0,0.0,1.0,5.87896,0.14671599058336843
9250,0.0,0.0,1.0,5.87896,0.14671599058336843
9500,0.0,0.0,1.0,5.87896,0.14671599058336843
9750,0.0,0.0,1.0,5.87896,0.14671599058336843
10000,0.0,0.0,1.0,5.87896,0.14671599058336843
10250,0.0,0.0,1.0,5.87896,0.14671599058336843
10500,0.0,0.0,1.0,5.87896,0.14671599058336843
10750,0.0,0.0,1.0,5.87896,0.14671599058336843
11000,0.0,0.0,1.0,5.87896,0.14671599058336843
11250,0.0,0.0,1.0,5.87896,0.14671599058336843
11500,0.0,0.0,1.0,5.87896,0.14671599058336843
11750,0.0,0.0,1.0,5.87896,0.14671599058336843
12000,0.0,0.0,1.0,5.87896,0.14671599058336843
12250,0.0,0.0,1.0,5.87896,0.14671599058336843
12500,0.0,0.0,1.0,5.87896,0.14671599058336843
12750,0.0,0.0,1.0,5.87896,0.14671599058336843
13000,0.0,0.0,1.0,5.87896,0.14671599058336843
13250,0.0,0.0,1.0,5.87896,0.14671599058336843
13500,0.0,0.0,1.0,5.87896,0.14671599058336843
13750,0.0,0.0,1.0,5.87896,0.14671599058336843
14000,0.0,0.0,1.0,5.87896,0.14671599058336843
14250,0.0,0.0,1.0,5.87896,0.14671599058336843
14500,0.0,0.0,1.0,5.87896,0.14671599058336843
14750,0.0,0.0,1.0,5.87896,0.14671599058336843
15000,0.0,0.0,1.0,5.87896,0.14671599058336843
15250,0.0,0.0,1.0,5.87896,0.14671599058336843
15500,0.0,0.0,1.0,5.87896,0.14671599058336843
15750,0.0,0.0,1.0,5.87896,0.14671599058336843
16000,0.0,0.0,1.0,5.87896,0.14671599058336843
16250,0.0,0.0,1.0,5.87896,0.14671599058336843
16500,0.0,0.0,1.0,5.87896,0.14671599058336843
16750,0.0,0.0,1.0,5.87896,0.14671599058336843
17000,0.0,0.0,1.0,5.87896,0.14671599058336843
17250,0.0,0.0,1.0,5.87896,0.14671599058336843
17500,0.0,0.0,1.0,5.87896,0.14671599058336843
17750,0.0,0.0,1.0,5.87896,0.14671599058336843
18000,0.0,0.0,1.0,5.87896,0.14671599058336843
18250,0.0,0.0,1.0,5.87896,0.14671599058336843
18500,0.0,0.0,1.0,5.87896,0.14671599058336843
18750,0.0,0.0,1.0,5.87896,0.14671599058336843
19000,0.0,0.0,1.0,5.87896,0.14671599058336843
19250,0.0,0.0,1.0,5.87896,0.14671599058336843
19500,0.0,0.0,1.0,5.87896,0.14671599058336843
19750,0.0,0.0,1.0,5.87896,0.14671599058336843
20000,0.0,0.0,1.0,5.87896,0.14671599058336843
20250,0.0,0.0,1.0,5.87896,0.14671599058336843
20500,0.0,0.0,1.0,5.87896,0.14671599058336843
20750,0.0,0.0,1.0,5.87896,0.14671599058336843
21000,0.0,0.0,1.0,5.87896,0.14671599058336843
21250,0.0,0.0,1.0,5.87896,0.14671599058336843
21500,0.0,0.0,1.0,5.87896,0.14671599058336843
21750,0.0,0.0,1.0,5.87896,0.14671599058336843
22000,0.0,0.0,1.0,5.87896,0.14671599058336843
22250,0.0,0.0,1.0,5.87896,0.14671599058336843
22500,0.0,0.0,1.0,5.87896,0.14671599058336843
22750,0.0,0.0,1.0,5.87896,0.14671599058336843
23000,0.0,0.0,1.0,5.87896,0.14671599058336843
23250,0.0,0.0,1.0,5.87896,0.14671599058336843
23500,0.0,0.0,1.0,5.87896,0.14671599058336843
23750,0.0,0.0,1.0,5.87896,0.14671599058336843
24000,0.0,0.0,1.0,5.87896,0.14671599058336843
24250,0.0,0.0,1.0,5.87896,0.14671599058336843
24500,0.0,0.0,1.0,5.87896,0.14671599058336843
24750,0.0,0.0,1.0,5.87896,0.14671599058336843
25000,0.0,0.0,1.0,5.87896,0.14671599058336843
25250,0.0,0.0,1.0,5.87896,0.14671599058336843
25500,0.0,0.0,1.0,5.87896,0.14671599058336843
25750,0.0,0.0,1.0,5.87896,0.14671599058336843
26000,0.0,0.0,1.0,5.87896,0.14671599058336843
26250,0.0,0.0,1.0,5.87896,0.14671599058336843
26500,0.0,0.0,1.0,5.87896,0.14671599058336843
26750,0.0,0.0,1.0,5.87896,0.14671599058336843
27000,0.0,0.0,1.0,5.87896,0.14671599058336843
27250,0.0,0.0,1.0,5.87896,0.14671599058336843
27500,0.0,0.0,1.0,5.87896,0.14671599058336843
27750,0.0,0.0,1.0,5.87896,0.14671599058336843
28000,0.0,0.0,1.0,5.87896,0.14671599058336843
28250,0.0,0.0,1.0,5.87896,0.14671599058336843
28500,0.0,0.0,1.0,5.87896,0.14671599058336843
28750,0.0,0.0,1.0,5.87896,0.14671599058336843
29000,0.0,0.0,1.0,5.87896,0.14671599058336843
29250,0.0,0.0,1.0,5.87896,0.14671599058336843
29500,0.0,0.0,1.0,5.87896,0.14671599058336843
29750,0.0,0.0,1.0,5.87896,0.14671599058336843
30000,0.0,0.0,1.0,5.87896,0.14671599058336843
30250,0.0,0.0,1.0,5.87896,0.14671599058336843
30500,0.0,0.0,1.0,5.87896,0.14671599058336843
30750,0.0,0.0,1.0,5.87896,0.14671599058336843
31000,0.0,0.0,1.0,5.87896,0.14671599058336843
31250,0.0,0.0,1.0,5.87896,0.14671599058336843
31500,0.0,0.0,1.0,5.87896,0.14671599058336843
31750,0.0,0.0,1.0,5.87896,0.14671599058336843
32000,0.0,0.0,1.0,5.87896,0.14671599058336843
32250,0.0,0.0,1.0,5.87896,0.14671599058336843
32500,0.0,0.0,1.0,5.87896,0.14671599058336843
32750,0.0,0.0,1.0,5.87896,0.14671599058336843
33000,0.0,0.0,1.0,5.87896,0.14671599058336843
33250,0.0,0.0,1.0,5.87896,0.14671599058336843
33500,0.0,0.0,1.0,5.87896,0.14671599058336843
33750,0.0,0.0,1.0,5.87896,0.14671599058336843
34000,0.0,0.0,1.0,5.87896,0.14671599058336843
34250,0.0,0.0,1.0,5.87896,0.14671599058336843
34500,0.0,0.0,1.0,5.87896,0.14671599058336843
34750,0.0,0.0,1.0,5.87896,0.14671599058336843
35000,0.0,0.0,1.0,5.87896,0.14671599058336843
35250,0.0,0.0,1.0,5.87896,0.14671599058336843
35500,0.0,0.0,1.0,5.87896,0.14671599058336843
35750,0.0,0.0,1.0,5.87896,0.14671599058336843
36000,0.0,0.0,1.0,5.87896,0.14671599058336843
36250,0.0,0.0,1.0,5.87896,0.14671599058336843
36500,0.0,0.0,1.0,5.87896,0.14671599058336843
36750,0.0,0.0,1.0,5.87896,0.14671599058336843
37000,0.0,0.0,1.0,5.87896,0.14671599058336843
37250,0.0,0.0,1.0,5.87896,0.14671599058336843
37500,0.0,0.0,1.0,5.87896,0.14671599058336843
37750,0.0,0.0,1.0,5.87896,0.14671599058336843
38000,0.0,0.0,1.0,5.87896,0.14671599058336843
38250,0.0,0.0,1.0,5.87896,0.14671599058336843
38500,0.0,0.0,1.0,5.87896,0.14671599058336843
38750,0.0,0.0,1.0,5.87896,0.14671599058336843
39000,0.0,0.0,1.0,5.87896,0.14671599058336843
39250,0.0,0.0,1.0,5.87896,0.14671599058336843
39500,0.0,0.0,1.0,5.87896,0.14671599058336843
39750,0.0,0.0,1.0,5.87896,0.14671599058336843
40000,0.0,0.0,1.0,5.87896,0.14671599058336843
40250,0.0,0.0,1.0,5.87896,0.14671599058336843
40500,0.0,0.0,1.0,5.87896,0.14671599058336843
40750,0.0,0.0,1.0,5.87896,0.14671599058336843
41000,0.0,0.0,1.0,5.87896,0.14671599058336843
41250,0.0,0.0,1.0,5.87896,0.14671599058336843
41500,0.0,0.0,1.0,5.87896,0.14671599058336843
41750,0.0,0.0,1.0,5.87896,0.14671599058336843
42000,0.0,0.0,1.0,5.87896,0.14671599058336843
42250,0.0,0.0,1.0,5.87896,0.14671599058336843
42500,0.0,0.0,1.0,5.87896,0.14671599058336843
42750,0.0,0.0,1.0,5.87896,0.14671599058336843
43000,0.0,0.0,1.0,5.87896,0.14671599058336843
43250,0.0,0.0,1.0,5.87896,0.14671599058336843
43500,0.0,0.0,1.0,5.87896,0.14671599058336843
43750,0.0,0.0,1.0,5.87896,0.14671599058336843
44000,0.0,0.0,1.0,5.87896,0.14671599058336843
44250,0.0,0.0,1.0,5.87896,0.14671599058336843
44500,0.0,0.0,1.0,5.87896,0.14671599058336843
44750,0.0,0.0,1.0,5.87896,0.14671599058336843
45000,0.0,0.0,1.0,5.87896,0.14671599058336843
45250,0.0,0.0,1.0,5.87896,0.14671599058336843
45500,0.0,0.0,1.0,5.87896,0.14671599058336843
45750,0.0,0.0,1.0,5.87896,0.14671599058336843
46000,0.0,0.0,1.0,5.87896,0.14671599058336843
46250,0.0,0.0,1.0,5.87896,0.14671599058336843
46500,0.0,0.0,1.0,5.87896,0.14671599058336843
46750,0.0,0.0,1.0,5.87896,0.14671599058336843
47000,0.0,0.0,1.0,5.87896,0.14671599058336843
47250,0.0,0.0,1.0,5.87896,0.14671599058336843
47500,0.0,0.0,1.0,5.87896,0.14671599058336843
47750,0.0,0.0,1.0,5.87896,0.14671599058336843
48000,0.0,0.0,1.0,5.87896,0.14671599058336843
48250,0.0,0.0,1.0,5.87896,0.14671599058336843
48500,0.0,0.0,1.0,5.87896,0.14671599058336843
48750,0.0,0.0,1.0,5.87896,0.14671599058336843
49000,0.0,0.0,1.0,5.87896,0.14671599058336843
49250,0.0,0.0,1.0,5.87896,0.14671599058336843
49500,0.0,0.0,1.0,5.87896,0.14671599058336843
49750,0.0,0.0,1.0,5.87896,0.14671599058336843
50000,0.0,0.0,1.0,5.87896,0.14671599058336843
