t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0
250,0.9084,0.0916,0.0,93.02079366777662,0.025059583492213145,0.0001648,3.5493888000000013
500,0.9184,0.0816,0.0,93.45247612602081,0.02135195454848824,8.24e-05,3.6267449600000052
750,0.9212,0.0788,0.0,93.58511999968648,0.020151191218312527,5.493333333333333e-05,3.66115498666669
1000,0.9232,0.0768,0.0,93.64991999786658,0.019628571441726833,4.12e-05,3.6799656000000036
1250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,3.296e-05,3.6917484799999434
1500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,2.7466666666666666e-05,3.6996037333332366
1750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,2.354285714285714e-05,3.705214628571303
2000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,2.06e-05,3.709422799999853
2250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.831111111111111e-05,3.7126958222220585
2500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.648e-05,3.715314239999823
2750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.4981818181818182e-05,3.7174565818179937
3000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.3733333333333333e-05,3.7192418666664695
3250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.2676923076923077e-05,3.7207524923074873
3500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.177142857142857e-05,3.722047314285503
3750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.0986666666666666e-05,3.7231694933331734
4000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,1.03e-05,3.7241513999999247
4250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,9.694117647058823e-06,3.7250177882352933
4500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,9.155555555555555e-06,3.7257879111111767
4750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,8.673684210526316e-06,3.7264769684211774
5000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,8.24e-06,3.7270971200001783
5250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,7.847619047619048e-06,3.727658209524036
5500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,7.490909090909091e-06,3.728168290909361
5750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,7.165217391304348e-06,3.728634017391615
6000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,6.8666666666666664e-06,3.7290609333336806
6250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,6.592e-06,3.729453696000381
6500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,6.3384615384615385e-06,3.7298162461542583
6750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,6.103703703703704e-06,3.7301519407411816
7000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,5.885714285714285e-06,3.730463657143325
7250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,5.682758620689655e-06,3.7307538758625616
7500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,5.493333333333333e-06,3.7310247466671824
7750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,5.316129032258065e-06,3.7312781419360213
8000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,5.15e-06,3.731515700000558
8250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.993939393939394e-06,3.731738860606638
8500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.847058823529412e-06,3.7319488941182426
8750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.708571428571429e-06,3.7321469257148983
9000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.577777777777778e-06,3.732333955556184
9250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.454054054054054e-06,3.7325108756763195
9500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.336842105263158e-06,3.7326784842111844
9750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.225641025641026e-06,3.7328374974365692
10000,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.12e-06,3.7329885600006847
10250,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,4.019512195121951e-06,3.733132253659234
10500,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,3.923809523809524e-06,3.7332691047626136
10750,0.9232,0.0768,0.0,93.64991999999995,0.019628571428571433,3.832558139534884e-06,3.7333995906983946
