t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.8428,0.1572,0.0,91.84269961997138,0.03483587503612218,0.0027344,3.4581992000000024,2.0,8933.5,8931.5,3.4554648000000023
500,0.8412,0.1568,0.002,91.82007196727376,0.03505331782459302,0.001792,3.5162463200000005,4.0,8922.7,8918.7,3.5144543200000005
750,0.8428,0.156,0.0012,91.81665708743137,0.035088711372506645,0.0014944,3.5356664000000024,1.0,8940.099999999999,8939.099999999999,3.5341720000000025
1000,0.8412,0.1584,0.0004,91.81898508337031,0.03506661665742275,0.0013496,3.5452486000000087,2.0,8920.4,8918.4,3.543899000000009
1250,0.8428,0.1564,0.0008,91.82101950150793,0.03505513084521442,0.00124384,3.550986560000006,1.0,8937.8,8936.8,3.549742720000006
1500,0.842,0.1576,0.0004,91.80696912194462,0.03521792089989246,0.0011642666666666667,3.554881226666673,4.0,8928.4,8924.4,3.5537169600000063
1750,0.8436,0.1556,0.0008,91.79722096226395,0.03531124972260434,0.0011229714285714285,3.557564205714294,3.0,8936.099999999999,8933.099999999999,3.556441234285723
2000,0.8416,0.1576,0.0008,91.8214597870572,0.03506338396907174,0.0010932,3.559607380000007,1.0,8932.400000000001,8931.400000000001,3.558514180000007
2250,0.8424,0.1564,0.0012,91.80809809184412,0.03517775734481822,0.0010682666666666668,3.5611625244444536,1.0,8928.1,8927.1,3.560094257777787
2500,0.8428,0.1564,0.0008,91.80849938981126,0.0351873747016644,0.00104864,3.562444528000012,4.0,8934.399999999998,8930.399999999998,3.561395888000012
2750,0.8412,0.1572,0.0016,91.82963491994002,0.034969067200462584,0.0010273454545454545,3.5635075200000115,1.0,8935.199999999999,8934.199999999999,3.562480174545466
3000,0.8416,0.1576,0.0008,91.83353943224763,0.03493454519218614,0.0010186666666666666,3.564348373333343,2.0,8931.0,8929.0,3.5633297066666767
3250,0.8444,0.1552,0.0004,91.8125341588227,0.03515195595312162,0.0010052923076923077,3.5650980307692355,2.0,8941.8,8939.8,3.564092738461543
3500,0.8412,0.1572,0.0016,91.83554929548788,0.03491903852044636,0.0009923428571428571,3.565765085714288,1.0,8946.0,8945.0,3.564772742857145
3750,0.8428,0.1572,0.0,91.83513697288511,0.03491654435109753,0.00098528,3.566315584000005,1.0,8940.6,8939.6,3.565330304000005
4000,0.8412,0.158,0.0008,91.8174977533078,0.03509035963212467,0.0009751,3.566789990000003,2.0,8917.6,8915.6,3.5658148900000026
4250,0.8428,0.1556,0.0016,91.82481608411598,0.035014871121577376,0.0009673411764705883,3.567208470588234,2.0,8942.599999999999,8940.599999999999,3.5662411294117633
4500,0.8416,0.1568,0.0016,91.81509610199953,0.03512368828440196,0.0009608,3.567578924444445,1.0,8931.0,8930.0,3.566618124444445
4750,0.8424,0.1564,0.0012,91.84267104223392,0.034863971578557994,0.0009579789473684211,3.5679083284210518,0.0,8941.800000000001,8941.800000000001,3.5669503494736836
5000,0.8424,0.1568,0.0008,91.81297495515109,0.035163242010558586,0.00095128,3.568239599999994,4.0,8929.3,8925.3,3.567288319999994
5250,0.8432,0.1556,0.0012,91.792317142432,0.03536200350964375,0.0009451428571428572,3.5685091885714217,1.0,8930.7,8929.7,3.567564045714279
5500,0.8416,0.1576,0.0008,91.81931983749006,0.03509958220991853,0.0009434181818181818,3.5687422981818084,1.0,8950.0,8949.0,3.5677988799999905
