t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.9256,0.0744,0.0,93.4421279970716,0.020302959415965133,4.8e-06,3.639605631999994,0.0,9289.48,9289.48,3.639600831999994
500,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,2.4e-06,3.6776988160000093,0.0,9289.48,9289.48,3.677696416000009
750,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,1.6e-06,3.6903965440000657,0.0,9289.48,9289.48,3.6903949440000656
1000,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,1.2e-06,3.6967454080000937,0.0,9289.48,9289.48,3.696744208000094
1250,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,9.6e-07,3.7005547264001106,0.0,9289.48,9289.48,3.7005537664001107
1500,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,8e-07,3.703094272000122,0.0,9289.48,9289.48,3.703093472000122
1750,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,6.857142857142857e-07,3.7049082331429872,0.0,9289.48,9289.48,3.7049075474287014
2000,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,6e-07,3.706268704000136,0.0,9289.48,9289.48,3.706268104000136
2250,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,5.333333333333333e-07,3.707326848000141,0.0,9289.48,9289.48,3.707326314666808
2500,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,4.8e-07,3.7081733632001446,0.0,9289.48,9289.48,3.708172883200145
2750,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,4.3636363636363636e-07,3.7088659665456025,0.0,9289.48,9289.48,3.708865530181966
3000,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,4e-07,3.7094431360001505,0.0,9289.48,9289.48,3.7094427360001503
3250,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,3.692307692307692e-07,3.7099315101539987,0.0,9289.48,9289.48,3.7099311409232296
3500,0.9256,0.0744,0.0,93.44212799999995,0.02030295940178072,3.4285714285714286e-07,3.710350116571583,0.0,9289.48,9289.48,3.7103497737144404
