t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,5.0,0.0
250,0.522,0.478,0.0,14.649586309885972,0.45672454358910447
500,0.4072,0.5928,0.0,14.99089044231529,0.4303426227990143
750,0.4188,0.5812,0.0,15.137954179823883,0.4283318407884874
1000,0.4968,0.5032,0.0,17.107884737616242,0.38234257244012626
1250,0.5048,0.4952,0.0,18.929633086545746,0.33664571789198144
1500,0.5156,0.4844,0.0,17.660275864439182,0.3842249545916739
1750,0.4332,0.5668,0.0,12.915298129357536,0.48987866499945865
2000,0.49,0.51,0.0,16.267748178200435,0.41455093492408707
2250,0.4352,0.5648,0.0,17.042484005891364,0.36945767925434725
2500,0.4816,0.5184,0.0,14.309407776454345,0.462437283195217
2750,0.4692,0.5308,0.0,18.583962446227194,0.34082559671635587
3000,0.5364,0.4636,0.0,19.037319709489022,0.33837062823858954
3250,0.4816,0.5184,0.0,15.527547209234495,0.42601610471543155
3500,0.5324,0.4676,0.0,16.272649809697107,0.42223593732549436
3750,0.378,0.622,0.0,12.266760138927696,0.4950694341126184
4000,0.3804,0.6196,0.0,11.16790134259686,0.5234762782351278
4250,0.4592,0.5408,0.0,16.691849369608676,0.40076952529953813
4500,0.3872,0.6128,0.0,13.930496649789584,0.456979251432844
4750,0.45,0.55,0.0,15.454896469931345,0.4177564580386645
5000,0.4876,0.5124,0.0,16.556613854876893,0.40350890249098786
5250,0.4688,0.5312,0.0,17.267536527276906,0.3734583954518024
5500,0.3936,0.6064,0.0,13.195157331660015,0.4956762387744429
5750,0.4352,0.5648,0.0,9.43933901615951,0.5732548155149569
6000,0.4132,0.5868,0.0,16.243975019099594,0.3871669229682247
6250,0.468,0.532,0.0,15.849125458441133,0.413733349872
6500,0.478,0.522,0.0,17.368880421329777,0.36946101709050366
6750,0.4448,0.5552,0.0,12.57013742309117,0.4987977179875566
7000,0.506,0.494,0.0,17.519944856073412,0.3670921911365531
7250,0.4264,0.5736,0.0,14.327623636351264,0.4437035483206839
7500,0.5192,0.4808,0.0,20.26768942980493,0.30463565078184146
7750,0.5484,0.4516,0.0,19.683255224959062,0.31194484268087547
8000,0.5052,0.4948,0.0,17.893353478635515,0.37000845041336006
8250,0.4292,0.5708,0.0,13.774673416142718,0.4714497096066467
8500,0.4948,0.5052,0.0,15.86735168818282,0.4083080598766872
8750,0.4228,0.5772,0.0,13.892958366347802,0.4689946540015605
9000,0.466,0.534,0.0,15.406264863820857,0.4330999756842772
9250,0.4792,0.5208,0.0,17.234122089020307,0.37147538480421183
9500,0.46,0.54,0.0,19.224462913323094,0.3071061233596532
9750,0.45,0.55,0.0,16.263080549921114,0.38780468142681457
10000,0.48,0.52,0.0,15.0421590001191,0.44974759540337134
10250,0.4308,0.5692,0.0,14.446256559109315,0.449381974156671
10500,0.452,0.548,0.0,16.036214544181462,0.4175978613013012
10750,0.5108,0.4892,0.0,14.684043896976274,0.4491873530984559
11000,0.4464,0.5536,0.0,12.1744918842518,0.5232606630416554
11250,0.4304,0.5696,0.0,13.108806641315978,0.4909318588265448
11500,0.4544,0.5456,0.0,16.91812051429823,0.3779098162162304
11750,0.4664,0.5336,0.0,16.24981345434352,0.3904134270030819
12000,0.4524,0.5476,0.0,13.211770172333322,0.48260434707400135
12250,0.4608,0.5392,0.0,17.304018797507034,0.3723312601883297
12500,0.4872,0.5128,0.0,18.09337556349312,0.35886673326153534
12750,0.4852,0.5148,0.0,16.884354790171702,0.3766165948564524
13000,0.4304,0.5696,0.0,16.415561636558756,0.388147481961146
13250,0.5288,0.4712,0.0,19.30396830262071,0.3287266587126549
13500,0.4528,0.5472,0.0,15.641452875947714,0.4261873440683106
13750,0.4756,0.5244,0.0,17.246012991496166,0.3846113883071653
14000,0.4956,0.5044,0.0,20.573736055772397,0.27231381639712987
14250,0.4392,0.5608,0.0,14.992057939889055,0.4296947083656523
14500,0.4412,0.5588,0.0,12.438498630862552,0.5030621678639263
14750,0.4924,0.5076,0.0,17.799042438327795,0.3625452668926948
15000,0.5024,0.4976,0.0,17.123545948271627,0.3853919818053658
15250,0.5032,0.4968,0.0,17.098729418291473,0.38537834135451965
15500,0.4772,0.5228,0.0,18.68595968681773,0.31078674351000196
15750,0.4256,0.5744,0.0,15.17310039084995,0.43219349767991433
16000,0.4048,0.5952,0.0,13.833598993239825,0.4622841574384026
16250,0.396,0.604,0.0,16.176778460247053,0.36902912068714805
16500,0.4316,0.5684,0.0,15.625890063108358,0.4044369326837039
16750,0.4916,0.5084,0.0,19.02383749526326,0.31712601293582965
17000,0.4936,0.5064,0.0,17.892668781959475,0.3556420434063195
17250,0.4836,0.5164,0.0,15.726312342908635,0.42589543543674013
17500,0.476,0.524,0.0,18.257180901432534,0.35396014772446904
17750,0.42,0.58,0.0,13.929362177343643,0.4544797795744137
18000,0.4596,0.5404,0.0,13.673928214011061,0.478207665005391
18250,0.452,0.548,0.0,11.80121747544809,0.5153943159076851
18500,0.506,0.494,0.0,17.28430414408712,0.39573096577800504
18750,0.4544,0.5456,0.0,15.477684295800662,0.4111245359980899
19000,0.4476,0.5524,0.0,14.899529951945203,0.4304374189204736
19250,0.4284,0.5716,0.0,11.33847967476651,0.5289488388164858
19500,0.4872,0.5128,0.0,18.045981037040093,0.35414867119870247
19750,0.472,0.528,0.0,16.61625358703253,0.38963412394526786
20000,0.5204,0.4796,0.0,20.233040608447673,0.2937622003812793
20250,0.5308,0.4692,0.0,19.332949746837407,0.32625534514841614
20500,0.4336,0.5664,0.0,15.904413373065164,0.38115731235475686
20750,0.4296,0.5704,0.0,12.279377731874547,0.508898317062071
21000,0.4136,0.5864,0.0,16.12374568366648,0.3743981132307611
21250,0.4428,0.5572,0.0,17.658017656762848,0.3670822347369638
21500,0.382,0.618,0.0,15.78342905828275,0.3757215667664274
21750,0.3836,0.6164,0.0,12.50054580823271,0.4940735802240055
22000,0.4712,0.5288,0.0,18.72089183230974,0.31301963888126083
22250,0.4364,0.5636,0.0,14.067377658076465,0.4479460301576503
22500,0.4972,0.5028,0.0,16.76923648606805,0.385314664790749
22750,0.354,0.646,0.0,11.865695608846615,0.5139221049534567
23000,0.3956,0.6044,0.0,13.194624328442494,0.469672087312649
23250,0.4032,0.5968,0.0,10.71957923058842,0.5395079510253215
23500,0.454,0.546,0.0,12.912380155793361,0.4996308267962537
23750,0.5164,0.4836,0.0,19.17989556761217,0.32806527320320733
24000,0.4552,0.5448,0.0,16.65111284961217,0.38914173387312245
24250,0.394,0.606,0.0,11.06889910691175,0.5345778384101645
24500,0.4772,0.5228,0.0,17.612776379749917,0.3644662968585921
24750,0.496,0.504,0.0,20.232253189722133,0.2932958287271346
25000,0.4092,0.5908,0.0,14.86539408799716,0.42494955314387384
25250,0.4824,0.5176,0.0,16.67949075902488,0.41208909478819716
25500,0.4664,0.5336,0.0,16.470942646598427,0.39850641333376974
25750,0.4368,0.5632,0.0,15.234898425825644,0.4403524057586681
26000,0.4716,0.5284,0.0,18.070862884733504,0.34605115760721883
26250,0.4848,0.5152,0.0,12.04335264202088,0.5157094411712164
26500,0.5132,0.4868,0.0,19.444882525275297,0.3111274961501976
26750,0.4236,0.5764,0.0,14.01869626997119,0.46411963216550584
27000,0.4768,0.5232,0.0,15.201459896980008,0.42354951041728933
27250,0.508,0.492,0.0,19.759642286906196,0.29239012245688994
27500,0.4684,0.5316,0.0,14.642039780976011,0.4461694174346638
27750,0.444,0.556,0.0,16.82173365420771,0.3548794934009067
28000,0.5108,0.4892,0.0,16.9369116946799,0.3924280587729055
28250,0.4104,0.5896,0.0,13.597790539879608,0.4613159587715988
28500,0.49,0.51,0.0,15.093818536539684,0.4321644074977853
28750,0.4228,0.5772,0.0,12.344384922408953,0.5055188009496154
29000,0.4948,0.5052,0.0,16.975131138468075,0.3959870312626015
29250,0.4352,0.5648,0.0,15.21554344996352,0.4222134645073181
29500,0.43,0.57,0.0,16.060511016877268,0.38174880239552267
29750,0.4808,0.5192,0.0,17.283082242813293,0.36008576294244565
30000,0.4296,0.5704,0.0,12.556513163336765,0.5076255572888341
30250,0.4476,0.5524,0.0,14.710326108034208,0.42479672705105936
30500,0.5028,0.4972,0.0,17.844404909537577,0.3668974339511899
30750,0.4988,0.5012,0.0,18.521144196546434,0.3468373960533545
31000,0.42,0.58,0.0,13.351000164189353,0.46781987267291486
31250,0.41,0.59,0.0,16.076653286495194,0.3922596946562072
31500,0.4716,0.5284,0.0,13.331111103692322,0.4804970091653775
31750,0.4552,0.5448,0.0,16.48894816054114,0.3957232088242244
32000,0.528,0.472,0.0,20.300645367195173,0.29609701465980576
32250,0.4684,0.5316,0.0,16.14360526610851,0.40967697103575745
32500,0.4472,0.5528,0.0,13.95840602654292,0.4557004123272567
32750,0.4536,0.5464,0.0,17.510332747735745,0.3491812307321578
33000,0.5492,0.4508,0.0,21.698807311831523,0.27068389641996055
33250,0.4968,0.5032,0.0,20.10435589368178,0.3083711376689199
33500,0.4556,0.5444,0.0,15.643261591518591,0.43009877143093306
33750,0.4448,0.5552,0.0,14.876641583347931,0.4357684816432696
34000,0.5152,0.4848,0.0,18.166691240682372,0.36139613238275936
34250,0.45,0.55,0.0,13.560667866628398,0.47645067348281983
34500,0.5232,0.4768,0.0,18.442681505135827,0.3477043948680856
34750,0.3892,0.6108,0.0,11.142646379947822,0.5299089288697547
35000,0.4568,0.5432,0.0,15.953662051227486,0.40564125390830524
35250,0.4688,0.5312,0.0,15.384033218562038,0.4260303184344022
35500,0.5212,0.4788,0.0,18.861364892570297,0.34407170109006807
35750,0.4472,0.5528,0.0,19.10148013747571,0.3118626946999177
36000,0.4208,0.5792,0.0,12.93796172453062,0.49033863551201806
36250,0.4512,0.5488,0.0,15.85603687637546,0.423448469336692
36500,0.4916,0.5084,0.0,19.143316802508327,0.32076769759176893
36750,0.48,0.52,0.0,17.81494278952367,0.36146422006862794
37000,0.4924,0.5076,0.0,13.376413582448908,0.4747890135695798
37250,0.4452,0.5548,0.0,18.263535289334076,0.3316463573643721
37500,0.4464,0.5536,0.0,16.976750994668972,0.39201716555596433
37750,0.4696,0.5304,0.0,17.46659055538331,0.37479718496103326
38000,0.456,0.544,0.0,15.28758513198031,0.4323290637367551
38250,0.4892,0.5108,0.0,19.672125438647587,0.31379192843182424
38500,0.4196,0.5804,0.0,11.96144025111318,0.5155062577662912
