t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,4.0,0.0
250,0.2084,0.4904,0.3012,9.570153331034986,0.5741379419635745
500,0.1004,0.2864,0.6132,3.515181798293213,0.7563451667435469
750,0.1604,0.3372,0.5024,5.102635699561575,0.7102921702837344
1000,0.0568,0.1096,0.8336,1.8480042242564934,0.8599848452614011
1250,0.1588,0.3476,0.4936,5.98279732589927,0.6921312875978477
1500,0.0768,0.48,0.4432,5.243722730492484,0.6678154628803733
1750,0.14,0.338,0.522,5.476987042117133,0.7158762087121479
2000,0.104,0.336,0.56,4.736488965370922,0.7187593096423197
2250,0.08,0.236,0.684,3.0985651181734974,0.8060622103640002
2500,0.0852,0.2144,0.7004,3.1938095265856075,0.7962443241544132
2750,0.0852,0.3004,0.6144,3.467488656950322,0.7638187640286065
3000,0.1404,0.246,0.6136,4.601930224659174,0.752671924846641
3250,0.0268,0.2248,0.7484,1.7576743196480973,0.8173988827888339
3500,0.1964,0.344,0.4596,7.338086542034499,0.6752649942397586
3750,0.1032,0.2984,0.5984,4.306677144631151,0.7397605093100414
4000,0.1576,0.37,0.4724,6.276996205248691,0.6709813165545292
4250,0.1292,0.2728,0.598,4.6799914446492386,0.7461817317110662
4500,0.0652,0.274,0.6608,3.911565266093913,0.7868506260533534
4750,0.0664,0.4844,0.4492,4.348347053907572,0.700465161817264
5000,0.0704,0.2572,0.6724,2.502353608903701,0.8049777646693673
5250,0.022,0.062,0.916,0.888985177064894,0.8580982926712082
5500,0.0928,0.3768,0.5304,4.708868946754268,0.7349028389036615
5750,0.152,0.4124,0.4356,6.428158199412286,0.6668608216714619
6000,0.122,0.3028,0.5752,3.9138411328078853,0.7536332501412608
6250,0.0788,0.2676,0.6536,3.1787614193462903,0.7927520985429655
6500,0.0712,0.3656,0.5632,4.5024271103249935,0.7308459279411277
6750,0.2268,0.408,0.3652,10.622544471356322,0.5907966401733817
7000,0.186,0.2488,0.5652,6.107054764824601,0.7294417439064744
7250,0.15,0.3368,0.5132,5.757537875717021,0.7143396743702078
7500,0.2912,0.3356,0.3732,9.370804566318883,0.6047189139626546
7750,0.1884,0.3488,0.4628,7.439136887077245,0.6804420409932515
8000,0.1216,0.4024,0.476,5.308428822873412,0.7046376381551707
8250,0.1256,0.318,0.5564,5.087434640333312,0.7208593347884977
8500,0.2076,0.3512,0.4412,7.663255013673424,0.645868487726895
8750,0.218,0.1908,0.5912,5.155406855762815,0.7471312835367466
9000,0.118,0.2244,0.6576,4.488136099024844,0.7825547833402506
9250,0.1072,0.2044,0.6884,3.6598467964426002,0.7883801713868317
9500,0.0796,0.3356,0.5848,4.14821229614005,0.7501841331132673
9750,0.0884,0.262,0.6496,3.3462574265451432,0.7831006797959451
10000,0.216,0.2824,0.5016,5.39429855325002,0.7120220352436551
10250,0.0404,0.0444,0.9152,1.2574765527274012,0.8834847270528755
10500,0.0628,0.4976,0.4396,5.029657994675769,0.6726866852164228
10750,0.1284,0.3012,0.5704,4.619044533273348,0.7438299926800804
11000,0.1588,0.4788,0.3624,9.585869787288969,0.6040182118805588
11250,0.1388,0.3956,0.4656,5.338171780460496,0.6844888853137122
11500,0.1716,0.364,0.4644,6.484975130350112,0.6814869612082387
11750,0.1544,0.4828,0.3628,7.616832165974335,0.6530372644230964
12000,0.1208,0.1584,0.7208,3.2605438895465175,0.8096734981694163
12250,0.1644,0.2116,0.624,4.469608406116055,0.7604999875111997
12500,0.1052,0.3692,0.5256,5.986589282750315,0.7245017575283945
12750,0.0828,0.352,0.5652,3.8385660156566286,0.7450726078831679
13000,0.2164,0.448,0.3356,9.30616577940867,0.6044584002943489
13250,0.14,0.3736,0.4864,6.225510952302341,0.6838305040335383
13500,0.1004,0.2132,0.6864,3.5512739348720994,0.7967161203763659
13750,0.1228,0.2916,0.5856,4.478964913159508,0.7522306228515274
14000,0.2368,0.4372,0.326,9.795629631428092,0.5853916832110441
14250,0.184,0.2192,0.5968,4.948923331199685,0.7339404684843248
14500,0.1484,0.4812,0.3704,7.2110283999729585,0.6122921751010059
14750,0.14,0.2708,0.5892,5.0477205465764206,0.7319756457866626
15000,0.154,0.2932,0.5528,5.556502540700651,0.7207262336108916
15250,0.1252,0.3992,0.4756,4.862709307201965,0.6891896094178632
15500,0.1908,0.4432,0.366,8.16962155900117,0.605341434069255
15750,0.154,0.3624,0.4836,5.777896559360434,0.693686015905579
16000,0.0896,0.28,0.6304,3.8660594806168507,0.7773087998812908
16250,0.106,0.4076,0.4864,5.438473758193155,0.7171567689227973
16500,0.076,0.2596,0.6644,3.0635359691750166,0.7906980810448064
16750,0.1072,0.2744,0.6184,4.644118130430624,0.752861376400651
17000,0.1188,0.3188,0.5624,3.9492869619386104,0.7500564531881762
17250,0.098,0.2184,0.6836,3.190263941944184,0.8133531195645927
17500,0.0928,0.292,0.6152,3.862177439266551,0.7631755825719339
17750,0.0672,0.2352,0.6976,3.2142699924900904,0.7940005252272082
18000,0.146,0.4756,0.3784,7.616045877366521,0.6246468523937947
18250,0.1396,0.2572,0.6032,3.7379334319824933,0.7579477181535053
18500,0.2156,0.4096,0.3748,7.669090842763289,0.6278494671511836
18750,0.1712,0.344,0.4848,6.922091090686318,0.687397936347152
19000,0.1044,0.2724,0.6232,4.1610299503228685,0.7691226611217123
19250,0.2172,0.456,0.3268,7.993889393346997,0.6047763324669356
19500,0.1072,0.2672,0.6256,3.762850655915159,0.7555413049300387
19750,0.1696,0.4384,0.392,8.317966185285774,0.6145640847422791
20000,0.1592,0.574,0.2668,8.722221104800132,0.5495983136207202
20250,0.1416,0.3592,0.4992,5.875384312882139,0.6939600107787585
20500,0.034,0.342,0.624,2.7464470400602243,0.7594576102779282
20750,0.174,0.446,0.38,8.390357193722748,0.6078013339403677
21000,0.2996,0.4168,0.2836,10.50782413691567,0.5425012536065003
21250,0.1788,0.3736,0.4476,6.94844534651697,0.6634391709996097
21500,0.0512,0.2208,0.728,2.000557944205847,0.8207175601166631
21750,0.2008,0.2344,0.5648,6.233409744004618,0.7244958940263032
22000,0.1252,0.2348,0.64,3.7865914300396746,0.7673297227135083
22250,0.1324,0.3624,0.5052,5.236497342651512,0.6934037812941656
22500,0.104,0.222,0.674,3.3050227279228936,0.7858728315004181
22750,0.064,0.1404,0.7956,1.934133056316337,0.8504373420937771
23000,0.1916,0.32,0.4884,7.110806801151507,0.6772333533592018
23250,0.1036,0.1744,0.722,3.1506187988464833,0.814104237045548
23500,0.1724,0.3152,0.5124,5.951893734128109,0.70588641669956
23750,0.2792,0.4704,0.2504,9.500752760512087,0.5545578633609635
24000,0.1728,0.3316,0.4956,6.102760441981011,0.7003655798504513
24250,0.0904,0.432,0.4776,4.6799143457417625,0.7165339092784467
24500,0.1696,0.226,0.6044,5.324238934513417,0.7506844126299149
24750,0.1904,0.28,0.5296,5.036304524610911,0.7218256822192771
25000,0.172,0.3736,0.4544,6.483711766234681,0.6661781493199171
25250,0.2704,0.254,0.4756,7.420490251873911,0.6709778564962456
25500,0.1884,0.3136,0.498,6.937575760115621,0.6782672155845498
25750,0.2648,0.3448,0.3904,9.037979898277449,0.6227765057490476
26000,0.1536,0.3104,0.536,5.583451474548335,0.7144518803793917
26250,0.2092,0.3664,0.4244,7.505737757234476,0.6450510665228215
26500,0.0296,0.2736,0.6968,2.2457354922219053,0.7912693974196943
26750,0.0652,0.312,0.6228,4.143078155156982,0.764150438546924
27000,0.1456,0.3388,0.5156,5.03946114909389,0.7239949977813563
27250,0.096,0.2124,0.6916,3.1958411757990515,0.8088161279769305
27500,0.146,0.2524,0.6016,4.692097500173423,0.7570715125553341
27750,0.0632,0.1716,0.7652,2.4399666619966998,0.8232252688723727
28000,0.1276,0.4392,0.4332,5.782644848304717,0.6674118691433463
28250,0.1872,0.2852,0.5276,5.567987749537478,0.7364846177006471
28500,0.084,0.1864,0.7296,3.0883307813793794,0.8292449356379544
28750,0.0672,0.2032,0.7296,2.034346186154918,0.8108361897675517
29000,0.1428,0.3684,0.4888,4.648221754998418,0.7059934470752632
29250,0.1268,0.422,0.4512,6.434104997490307,0.6777117356222294
29500,0.1676,0.4204,0.412,8.0082735402135,0.6569696519098294
29750,0.1604,0.4428,0.3968,6.990048510867537,0.6466917092235209
30000,0.1716,0.324,0.5044,6.218964236539403,0.6885489522774071
30250,0.0652,0.2264,0.7084,2.532972927038213,0.8078411371027527
30500,0.1084,0.4072,0.4844,5.8247798204284535,0.6982319653855108
30750,0.1124,0.3604,0.5272,4.906352605495243,0.7245047116164458
31000,0.0808,0.1724,0.7468,2.0369893299868482,0.8330673457889181
31250,0.2216,0.3204,0.458,7.113258971617048,0.6711490582087835
31500,0.1168,0.3636,0.5196,5.472048581460594,0.7114283311832389
31750,0.2104,0.2848,0.5048,6.373244685449263,0.701621239193453
32000,0.1312,0.304,0.5648,4.746879871548465,0.7476776290163919
32250,0.1076,0.3972,0.4952,6.0610456699706985,0.6874532153599856
32500,0.1292,0.458,0.4128,6.084691646873264,0.6573772846545927
32750,0.0944,0.2504,0.6552,3.1860732013868334,0.8033869406723902
33000,0.1048,0.3124,0.5828,4.262082068886123,0.7392429974109719
33250,0.1428,0.4424,0.4148,6.47623628176468,0.6754984639879815
33500,0.1852,0.2848,0.53,6.639066680709178,0.7070484421155983
33750,0.1836,0.332,0.4844,6.317717722499126,0.6914168100506174
34000,0.2056,0.3516,0.4428,6.701354484240524,0.6652967460670939
34250,0.0776,0.3104,0.612,3.2579371313329824,0.7689274873874993
34500,0.0772,0.3536,0.5692,3.307165420483551,0.7528249058535111
34750,0.178,0.3504,0.4716,6.7683343918407,0.6795324306356435
35000,0.1176,0.4396,0.4428,6.635806403859027,0.6501778312457097
35250,0.1956,0.5144,0.29,9.034406177759587,0.5552593608026819
35500,0.0884,0.3352,0.5764,4.6102299411667085,0.7396603717191025
35750,0.1076,0.2064,0.686,3.3411446740250392,0.7979548304403311
36000,0.1712,0.3784,0.4504,6.241469028872059,0.6697989813964136
36250,0.0376,0.194,0.7684,2.0438781207074603,0.83259029819455
36500,0.12,0.3808,0.4992,5.115269633073439,0.7147834187922019
36750,0.186,0.4628,0.3512,7.53050905579564,0.6340103636909333
37000,0.1512,0.1772,0.6716,4.444956806357508,0.777275940274314
37250,0.1808,0.2764,0.5428,6.614976704448202,0.7091664460648059
37500,0.1044,0.3896,0.506,4.957917023011438,0.7260516957706544
37750,0.1508,0.334,0.5152,5.322537348938034,0.7070382313566598
38000,0.0692,0.1916,0.7392,2.1021946152557627,0.8150349602271839
38250,0.1136,0.2804,0.606,4.431343690903091,0.7453246237458517
38500,0.104,0.3312,0.5648,4.844872248254378,0.7433598224915158
38750,0.0852,0.3976,0.5172,4.991096448750251,0.7183976508350467
39000,0.142,0.4608,0.3972,7.586326727105927,0.6310106786557971
39250,0.2084,0.2656,0.526,6.2510477559141995,0.7073414918059966
39500,0.1904,0.3732,0.4364,7.322237197624534,0.6609815357967737
39750,0.0204,0.0644,0.9152,1.021642566607275,0.8727296422634395
40000,0.1476,0.284,0.5684,3.778522138623,0.7441757218743029
40250,0.1032,0.286,0.6108,3.9383663368300748,0.7645535602727833
40500,0.1604,0.3824,0.4572,5.7101044392606655,0.6834731667596864
40750,0.1384,0.294,0.5676,5.229535865132423,0.7334830799879622
41000,0.1684,0.326,0.5056,5.954325073838106,0.7000255446805479
41250,0.1672,0.3008,0.532,5.841752969598396,0.6972884656089302
41500,0.1276,0.31,0.5624,4.806447160236386,0.7484541967830413
41750,0.1428,0.4196,0.4376,7.18270530666337,0.6700290949367926
42000,0.1016,0.222,0.6764,4.017385668480504,0.7881825600093545
42250,0.1308,0.254,0.6152,4.355211777485856,0.7647726863681387
42500,0.0812,0.3336,0.5852,3.7831615427182173,0.745121715463566
42750,0.1592,0.3036,0.5372,5.44231194672278,0.7235462071627536
43000,0.1284,0.2244,0.6472,3.895211828436397,0.7860366308762592
43250,0.1448,0.2476,0.6076,4.285177641313144,0.7607740800459575
43500,0.1452,0.264,0.5908,5.303631996743215,0.7576629380055683
43750,0.098,0.3068,0.5952,3.377655903333011,0.7445304115377166
44000,0.1336,0.2068,0.6596,3.451033098091103,0.7902980138788677
44250,0.0916,0.2688,0.6396,3.7834361096346947,0.7862981736499693
44500,0.1764,0.3152,0.5084,5.99366497409144,0.6975905370158324
44750,0.2036,0.4236,0.3728,6.581688652460076,0.6376852018803782
45000,0.0964,0.2864,0.6172,4.120106510482055,0.7629210110197098
45250,0.236,0.4676,0.2964,11.376075919874618,0.5460209927522138
45500,0.0796,0.4124,0.508,4.308444798012768,0.7301659962999655
45750,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
46000,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
46250,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
46500,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
46750,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
47000,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
47250,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
47500,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
47750,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
48000,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
48250,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
48500,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
48750,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
49000,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
49250,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
49500,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
49750,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
50000,0.0,0.0,1.0,0.38391063777729184,0.8265631475712841
