t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.3332,0.5768,0.09,70.31655392399314,0.10456917465838557,0.1591728,1.420383999999999,224.0,4062.0,3838.0,1.2612111999999989
500,0.28,0.5524,0.1676,66.16678345334053,0.1399430082895252,0.1317608,1.4549622399999995,398.0,3447.2,3049.2,1.3232014399999994
750,0.2852,0.7132,0.0016,67.51047013601668,0.12847616023585132,0.11833013333333334,1.4917934933333334,3.0,3550.0,3547.0,1.3734633600000001
1000,0.2324,0.5364,0.2312,68.22018033505537,0.098104447199256,0.1166184,1.4775176000000005,582.0,2972.4000000000005,2390.4000000000005,1.3608992000000006
1250,0.3408,0.4948,0.1644,68.11332416824965,0.10278768494446472,0.11480448,1.4762522879999995,427.0,3848.4,3421.4,1.3614478079999994
1500,0.3768,0.5384,0.0848,69.28158540782502,0.12096035270685922,0.11312373333333334,1.4771127466666683,229.0,4453.2,4224.2,1.363989013333335
1750,0.3556,0.6132,0.0312,72.5714475259717,0.07889235574831409,0.109736,1.4859424914285733,74.0,4114.0,4040.0,1.3762064914285732
2000,0.33,0.5556,0.1144,70.8530707645611,0.09197672709913106,0.105944,1.4935631200000021,293.0,3831.6000000000004,3538.6000000000004,1.387619120000002
2250,0.334,0.6376,0.0284,70.73461716173358,0.10536748089397412,0.09830382222222223,1.5067562666666696,83.0,4055.6,3972.6,1.4084524444444475
2500,0.1932,0.5812,0.2256,68.9349895379689,0.08216270389828167,0.09869232,1.500250496000003,554.0,2383.6000000000004,1829.6000000000004,1.4015581760000029
2750,0.3208,0.64,0.0392,68.46524191374017,0.10616895623872474,0.10119912727272727,1.496929687272729,108.0,3702.0,3594.0,1.3957305600000016
3000,0.4368,0.4224,0.1408,66.18546505976015,0.15738373335214034,0.09927093333333334,1.4934879466666673,368.0,4909.2,4541.2,1.394217013333334
3250,0.2804,0.5616,0.158,70.34269379013062,0.0905360115677438,0.09788147692307693,1.5012205784615378,413.0,3366.8,2953.8,1.4033391015384609
3500,0.3296,0.6076,0.0628,72.65467631175672,0.08370192811573736,0.09865942857142856,1.5027325714285722,162.0,3996.8,3834.8,1.4040731428571438
3750,0.344,0.5824,0.0736,68.97394113007432,0.11230763758218754,0.09894250666666667,1.5030666666666677,194.0,3980.0000000000005,3786.0000000000005,1.404124160000001
4000,0.2872,0.5796,0.1332,68.18381762723322,0.104963660836922,0.1001158,1.5000209200000016,340.0,3213.2,2873.2,1.3999051200000017
4250,0.3436,0.53,0.1264,71.47758729813718,0.09151862868708921,0.0994308705882353,1.5035404423529433,308.0,4033.6,3725.6,1.4041095717647079
