t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.9944,0.0056,0.0,95.8286399984154,0.0017561787829904435,4.8e-06,3.9129094399999818,0.0,9952.4,9952.4,3.912904639999982
500,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.4e-06,3.9469347200000002,0.0,9952.4,9952.4,3.94693232
750,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,1.6e-06,3.95827648000005,0.0,9952.4,9952.4,3.95827488000005
1000,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,1.2e-06,3.9639473600000747,0.0,9952.4,9952.4,3.9639461600000745
1250,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,9.6e-07,3.9673498880000895,0.0,9952.4,9952.4,3.9673489280000895
1500,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,8e-07,3.9696182400000994,0.0,9952.4,9952.4,3.9696174400000994
1750,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,6.857142857142857e-07,3.971238491428653,0.0,9952.4,9952.4,3.971237805714367
2000,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,6e-07,3.9724536799999965,0.0,9952.4,9952.4,3.9724530799999966
2250,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,5.333333333333333e-07,3.9733988266665974,0.0,9952.4,9952.4,3.9733982933332643
2500,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,4.8e-07,3.9741549439998782,0.0,9952.4,9952.4,3.974154463999878
2750,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,4.3636363636363636e-07,3.9747735854543804,0.0,9952.4,9952.4,3.974773149090744
3000,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,4e-07,3.975289119999799,0.0,9952.4,9952.4,3.9752887199997993
3250,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,3.692307692307692e-07,3.9757253415382303,0.0,9952.4,9952.4,3.9757249723074612
3500,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,3.4285714285714286e-07,3.9760992457140283,0.0,9952.4,9952.4,3.9760989028568856
3750,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,3.2e-07,3.97642329599972,0.0,9952.4,9952.4,3.97642297599972
4000,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,3e-07,3.9767068399997005,0.0,9952.4,9952.4,3.9767065399997
4250,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.823529411764706e-07,3.9769570258820357,0.0,9952.4,9952.4,3.9769567435290947
4500,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.6666666666666667e-07,3.9771794133330007,0.0,9952.4,9952.4,3.977179146666334
4750,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.526315789473684e-07,3.977378391578601,0.0,9952.4,9952.4,3.9773781389470217
5000,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.4e-07,3.977557471999641,0.0,9952.4,9952.4,3.977557231999641
5250,0.9944,0.0056,0.0,95.82863999999995,0.0017561787791207446,2.2857142857142858e-07,3.9777194971424867,0.0,9952.4,9952.4,3.9777192685710583
