t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
1000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
1250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
1500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
1750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
2000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
2250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
2500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
2750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
3000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
3250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
3500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
3750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
4000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
4250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
4500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
4750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
5000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
5250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
5500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
5750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
6000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
6250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
6500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
6750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
7000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
7250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
7500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
7750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
8000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
8250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
8500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
8750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
9000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
9250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
9500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
9750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
10000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
10250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
10500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
10750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
11000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
11250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
11500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
11750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
12000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
12250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
12500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
12750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
13000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
13250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
13500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
13750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
14000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
14250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
14500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
14750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
15000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
15250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
15500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
15750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
16000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
16250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
16500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
16750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
17000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
17250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
17500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
17750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
18000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
18250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
18500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
18750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
19000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
19250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
19500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
19750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
20000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
20250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
20500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
20750,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
21000,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
21250,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
21500,0.0,0.0,1.0,10.673520000000002,0.07066272419970168
