t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.278,0.5856,0.1364,72.86316942509566,0.07600580154660268,0.1226832,1.6277707200000002,329.0,3634.8,3305.8,1.5050875200000002
500,0.3452,0.516,0.1388,72.03589482952675,0.08760953489694848,0.133288,1.592011360000001,348.0,4191.799999999999,3843.7999999999993,1.458723360000001
750,0.3624,0.632,0.0056,77.1053502225593,0.07135899311409477,0.13776266666666667,1.597513546666669,18.0,4847.4,4829.4,1.4597508800000025
1000,0.4108,0.5076,0.0816,74.34594413621502,0.07291609378341173,0.1279508,1.5941273200000012,236.0,5106.4,4870.4,1.4661765200000012
1250,0.3424,0.5768,0.0808,74.46548985656908,0.08463789304546622,0.11787904,1.5966843200000018,213.0,4444.5,4231.5,1.4788052800000018
1500,0.2992,0.7008,0.0,72.878703023634,0.09047632484832695,0.11850213333333333,1.6014200800000007,0.0,4044.2,4044.2,1.4829179466666673
1750,0.2584,0.7332,0.0084,72.42728980485091,0.09098971543329193,0.11577805714285715,1.5968024228571411,16.0,3715.7999999999997,3699.7999999999997,1.4810243657142839
2000,0.3112,0.5452,0.1436,68.45145761545038,0.12873573123378587,0.1122914,1.5916398399999978,368.0,3893.6,3525.6,1.4793484399999979
2250,0.2968,0.5408,0.1624,73.91801434196434,0.08095043232589653,0.11437422222222222,1.5941449244444417,405.0,3861.8999999999996,3456.8999999999996,1.4797707022222195
2500,0.3444,0.5704,0.0852,74.06531273642433,0.07627129786949986,0.11588176,1.6022315519999974,235.0,4167.6,3932.6000000000004,1.4863497919999975
2750,0.3492,0.5068,0.144,73.59319681437454,0.07395547487699898,0.11808363636363636,1.6054095854545434,368.0,4365.7,3997.7,1.487325949090907
3000,0.2424,0.4964,0.2612,69.46533409977087,0.09794719073283359,0.1175972,1.6046216666666653,625.0,3049.3,2424.3,1.4870244666666652
3250,0.2908,0.534,0.1752,72.23869932083663,0.08178677561330044,0.12237809230769231,1.5983800369230738,450.0,3792.4999999999995,3342.4999999999995,1.4760019446153816
3500,0.2688,0.654,0.0772,73.95633438388136,0.08095951620376082,0.12380171428571428,1.5997931771428546,190.0,3826.7,3636.7,1.4759914628571404
3750,0.3496,0.5692,0.0812,74.58187061133403,0.08551315015745535,0.12367797333333333,1.5995305386666647,209.0,4622.2,4413.2,1.4758525653333314
4000,0.2728,0.516,0.2112,71.87042274422092,0.07831888870414792,0.1213664,1.6026866799999977,536.0,3500.2,2964.2,1.4813202799999976
4250,0.2968,0.6584,0.0448,75.3842747280425,0.07233170756716605,0.12031689411764705,1.6078283199999992,110.0,3940.1000000000004,3830.1000000000004,1.487511425882352
4500,0.2936,0.5796,0.1268,70.78958027447189,0.09438659982848574,0.12102133333333333,1.6042063733333327,341.0,3933.1,3592.1,1.4831850399999993
4750,0.326,0.6668,0.0072,75.18271661697544,0.07368025230135178,0.11999486315789473,1.607672959999999,24.0,4610.1,4586.1,1.4876780968421042
5000,0.26,0.588,0.152,70.50305947538654,0.08291846755776171,0.11813312,1.6050268719999994,354.0,3284.3,2930.3,1.4868937519999992
5250,0.2396,0.4828,0.2776,70.98373188265678,0.07710993432140831,0.11864121904761905,1.605349767619047,693.0,2997.6,2304.6,1.486708548571428
5500,0.32,0.5432,0.1368,73.36154242308483,0.0807460949720321,0.12000138181818182,1.6028510618181824,335.0,4048.3999999999996,3713.3999999999996,1.4828496800000006
5750,0.3392,0.602,0.0588,74.95727286458458,0.07546110655574643,0.1203168,1.6000909704347812,140.0,4424.6,4284.6,1.4797741704347813
6000,0.2684,0.526,0.2056,68.82536978083635,0.10185846432948081,0.12027793333333334,1.6009091333333327,507.0,3442.0,2935.0,1.4806311999999995
6250,0.2992,0.6036,0.0972,74.18153293644507,0.08010253350627275,0.121095808,1.5998328895999998,224.0,4105.5,3881.5,1.4787370815999998
6500,0.3704,0.5132,0.1164,74.1149209148166,0.07563319945178831,0.12183944615384615,1.59879625230769,295.0,4529.7,4234.7,1.4769568061538436
6750,0.2516,0.5324,0.216,71.0408914295346,0.08970961520162572,0.12135804444444444,1.599163448888887,517.0,3444.3999999999996,2927.3999999999996,1.4778054044444426
7000,0.2176,0.6052,0.1772,62.76443402590267,0.14448537804964096,0.12119862857142857,1.5978161999999965,404.0,2683.5,2279.5,1.4766175714285679
7250,0.2504,0.5056,0.244,66.47374377405781,0.11658123863512954,0.12193020689655172,1.595266377931029,606.0,3090.2,2484.2,1.4733361710344772
7500,0.2784,0.6376,0.084,73.3776117158323,0.07759059130995423,0.12197696,1.5970385919999923,198.0,3671.3999999999996,3473.3999999999996,1.4750616319999923
7750,0.3212,0.5396,0.1392,73.0347103721982,0.07842540118725164,0.12160221935483871,1.595986399999992,356.0,4220.299999999999,3864.2999999999993,1.4743841806451532
8000,0.2916,0.6356,0.0728,72.31823349186966,0.08830604994802474,0.12124135,1.597986019999992,185.0,3896.3,3711.3,1.476744669999992
8250,0.308,0.536,0.156,70.49971498837594,0.08506778495775077,0.12142448484848485,1.596281149090901,399.0,3742.0,3343.0,1.4748566642424163
8500,0.2372,0.4556,0.3072,68.60507367420234,0.10663560985696062,0.12143863529411765,1.5949599623529334,760.0,2843.3,2083.3,1.4735213270588157
8750,0.2992,0.586,0.1148,73.44256566342268,0.08412455242786057,0.12185782857142857,1.5940455908571358,279.0,3885.0,3606.0,1.4721877622857074
9000,0.3628,0.4308,0.2064,71.03632962579627,0.09265732055869069,0.12220404444444445,1.593580711111105,534.0,4165.6,3631.6000000000004,1.4713766666666608
9250,0.3216,0.5108,0.1676,73.02538677521058,0.07819842818465306,0.12248657297297297,1.592764363243235,430.0,4121.299999999999,3691.2999999999993,1.4702777902702617
9500,0.3184,0.6048,0.0768,74.61127479833485,0.07314063222776632,0.12190534736842105,1.5931334105263066,199.0,4210.1,4011.1000000000004,1.4712280631578856
9750,0.348,0.5128,0.1392,74.53114996358646,0.07635790520964851,0.12237641025641026,1.593038469743581,347.0,4503.900000000001,4156.900000000001,1.4706620594871707
