t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.2836,0.4492,0.2672,72.0745169211383,0.09801504385916068
500,0.3168,0.4592,0.224,72.51102387302986,0.08512112389637974
750,0.3988,0.4984,0.1028,75.16351057628842,0.09356747018321705
1000,0.244,0.3976,0.3584,71.12434754278112,0.08186368230497953
1250,0.344,0.4716,0.1844,73.32924435841335,0.08304376463022302
1500,0.3404,0.4464,0.2132,72.8203513933382,0.09276436354252647
1750,0.312,0.488,0.2,74.18548120586388,0.08511629510389825
2000,0.4364,0.4664,0.0972,76.44672899054746,0.09374423868832149
2250,0.2548,0.418,0.3272,70.43924588065042,0.08650915961251189
2500,0.4208,0.5188,0.0604,76.00573452901227,0.08983223597890858
2750,0.3388,0.444,0.2172,71.49823343084853,0.08866901365499814
3000,0.2872,0.466,0.2468,73.67039859053669,0.08382685438824493
3250,0.3396,0.468,0.1924,74.03077363108709,0.08330837667997461
3500,0.3724,0.4032,0.2244,74.70649134606637,0.07704085672067691
3750,0.2408,0.4416,0.3176,70.65729507324794,0.1006833455392214
4000,0.2536,0.3316,0.4148,72.00977098898208,0.08656829991422156
4250,0.3412,0.416,0.2428,74.52591175741709,0.08162215285006294
4500,0.3256,0.452,0.2224,73.98766513036254,0.0839032151160803
4750,0.3048,0.4728,0.2224,74.3248009954077,0.08422050336145051
5000,0.3052,0.456,0.2388,72.64940111235764,0.08429938769970004
5250,0.3544,0.5292,0.1164,74.0601322053216,0.09095919312009668
5500,0.2588,0.3652,0.376,70.13315819192314,0.09799522086940204
5750,0.386,0.3856,0.2284,73.25476440950347,0.07923048739544139
6000,0.3076,0.5144,0.178,73.73351786252836,0.07578945523505243
6250,0.2768,0.3884,0.3348,72.13085815636708,0.08420184417917362
6500,0.3172,0.4304,0.2524,72.8525246388522,0.09265533248845752
6750,0.2684,0.4924,0.2392,73.25473413905605,0.08159260666927715
7000,0.3572,0.4708,0.172,73.13878286240359,0.09159142373119998
7250,0.3108,0.3484,0.3408,72.18248713007944,0.08132703663715936
7500,0.3832,0.528,0.0888,76.72097617582449,0.09182060717205512
7750,0.2716,0.4228,0.3056,71.73035546529293,0.09570969356051197
8000,0.3272,0.4076,0.2652,72.95280337025251,0.08798007702562848
8250,0.3724,0.4316,0.196,73.5937128862758,0.0955709785923781
8500,0.3444,0.464,0.1916,74.54111462937033,0.07928772763014845
8750,0.3276,0.434,0.2384,74.00014978443534,0.09598243440431606
9000,0.3496,0.4848,0.1656,74.63547428915022,0.09134536358477871
9250,0.3556,0.4212,0.2232,73.21514198629826,0.10153697744243444
9500,0.2704,0.4988,0.2308,73.35199022618309,0.088465601269934
9750,0.2812,0.4628,0.256,72.45450700384951,0.09077847867345087
10000,0.3392,0.4844,0.1764,73.0687308438116,0.09913865795700146
10250,0.3728,0.4916,0.1356,75.78678810457183,0.08596519478095026
10500,0.3492,0.4008,0.25,73.32804496484198,0.08089706449427171
10750,0.288,0.4308,0.2812,72.16364562793719,0.08808033440117725
11000,0.268,0.3776,0.3544,71.62505280236002,0.0856799415214433
11250,0.3068,0.4736,0.2196,72.73382088274397,0.09432715246993366
11500,0.3352,0.4968,0.168,72.96080842752026,0.09857557866207413
