t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.328,0.6256,0.0464,73.30179553864947,0.07868088432576527,0.1542208,1.5512089599999999,133.0,4208.6,4075.6000000000004,1.39698816
500,0.3476,0.5824,0.07,74.28027393402509,0.08618882306683819,0.1257192,1.5748302400000007,171.0,4572.0,4401.0,1.4491110400000007
750,0.3736,0.5772,0.0492,70.2163561189349,0.11648612074286749,0.11730826666666666,1.5636787199999989,126.0,4643.6,4517.6,1.4463704533333321
1000,0.3892,0.5096,0.1012,71.58581309513593,0.09542791294504022,0.1232844,1.5477945599999983,263.0,4595.400000000001,4332.400000000001,1.4245101599999983
1250,0.2832,0.658,0.0588,68.98151369281646,0.11674913958533889,0.11750368,1.552994559999998,129.0,3533.6000000000004,3404.6000000000004,1.435490879999998
1500,0.272,0.694,0.034,74.24436833600484,0.0704087910701102,0.11985733333333333,1.5523624533333313,76.0,3798.8,3722.8,1.432505119999998
1750,0.292,0.5396,0.1684,71.12378149121815,0.0803718269972529,0.1234192,1.5458145371428553,416.0,3539.8,3123.8,1.4223953371428553
2000,0.3096,0.614,0.0764,71.24150092252881,0.09461426834147534,0.1174696,1.559067999999999,209.0,4087.5999999999995,3878.5999999999995,1.441598399999999
2250,0.3836,0.5628,0.0536,71.02888183737295,0.1051526933227911,0.11551715555555556,1.5571247644444428,150.0,4572.6,4422.6,1.4416076088888874
2500,0.3044,0.6172,0.0784,72.42790244924808,0.08371985738939451,0.11715344,1.5583090560000001,190.0,3919.2000000000003,3729.2000000000003,1.4411556160000003
2750,0.3304,0.5864,0.0832,71.93860278148793,0.08760627879980111,0.11379185454545454,1.561345512727273,207.0,4386.0,4179.0,1.4475536581818185
3000,0.2804,0.5352,0.1844,69.83303552518977,0.10377325500451194,0.11658973333333333,1.5510804266666673,459.0,3442.8,2983.8,1.434490693333334
