allow_forced_l_in_cd,kappa,pi0,r,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,cum_sigma_mean,net_sum_res_mean,,,# GRID = {'r': [1.2,1.4,1.6,1.8, 2.0], 'allow_forced_l_in_cd': [True, False], 'pi0': [4,5,6,7,8,9, 10], 'kappa': [0.1,0.5, 1]}
TRUE,1,5,2,0.047432,0.112096,0.840472,2.1045600497139048,0.7795398516482236,101893533.5,-101888272.1,,,,,,,,,,,,,,,,,,,
FALSE,0.5,5,2,0,1,0,-9999.750786,1.7186222512366467e-05,0,-24999376.97,,,,,,,,,,,,,,,,,,,
TRUE,0.1,6,1.2,1,0,0,35.99999999999998,0,3896.28,86103.71999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,6,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,5,2,0,1,0,-9999.731806,1.7874924002010876e-05,0,-24999329.51,,,,,,,,,,,,,,,,,,,
TRUE,0.5,6,1.2,1,0,0,35.99999999999998,0,4281.7,85718.29999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,6,1.2,1,0,0,35.99999999999998,0,4320.02,85679.97999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,6,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,6,1.2,1,0,0,35.99999999999998,1.2626818109614161e-20,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.1,6,1.4,1,0,0,35.99999999999998,0,15615.36,74384.63999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.5,6,1.4,1,0,0,35.99999999999998,2.5253636219228323e-20,19559.8,70440.19999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,6,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,6,1.4,1,0,0,35.99999999999998,1.2626818109614161e-20,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,6,1.4,0.8668640000000001,0.13311199999999998,2.4e-05,32.14493718659196,0.08177944839214657,21012.42,59349.9229664799,,,,,,,,,,,,,,,,,,,
FALSE,1,6,1.4,0.868064,0.131936,0,32.179532251551876,0.08131033246106811,0,80448.83062887969,,,,,,,,,,,,,,,,,,,
TRUE,0.1,6,1.6,0.56328,0.43135199999999996,0.005368,23.094775391007893,0.21730807619607553,784866.52,-727129.5815,,,,,,,,,,,,,,,,,,,
TRUE,0.5,6,1.6,0.510824,0.473192,0.015983999999999998,21.058326571072236,0.258953797055299,2137592.64,-2084946.824,,,,,,,,,,,,,,,,,,,
TRUE,1,6,1.6,0.43968799999999997,0.511096,0.049215999999999996,17.82490767161428,0.3319493642393474,6489102.4,-6444540.131,,,,,,,,,,,,,,,,,,,
FALSE,0.1,6,1.6,0.572592,0.427408,0,22.92162634959212,0.22794614736674731,0,57304.06587398031,,,,,,,,,,,,,,,,,,,
FALSE,0.5,6,1.6,0.5288720000000001,0.47112799999999994,0,20.6655261053514,0.2787135503411247,0,51663.81526337852,,,,,,,,,,,,,,,,,,,
TRUE,0.1,6,1.8,0.18482400000000002,0.45669599999999994,0.35847999999999997,7.32261738593426,0.6432615477468121,42434687.12,-42416380.58,,,,,,,,,,,,,,,,,,,
FALSE,1,6,1.6,0.45508799999999994,0.544912,0,15.69928487058206,0.41326423451809624,0,39248.21217645515,,,,,,,,,,,,,,,,,,,
TRUE,0.5,6,1.8,0.17346399999999998,0.431576,0.39496,7.058804066539361,0.645076781179081,49476205.66,-49458558.65,,,,,,,,,,,,,,,,,,,
FALSE,0.1,6,1.8,0.078024,0.9219759999999999,0,-7141.841523,0.1825841967888144,0,-17854603.81,,,,,,,,,,,,,,,,,,,
TRUE,1,6,1.8,0.20250400000000002,0.407536,0.38996,7.629564933494439,0.6284415021245312,48578687.42,-48559613.51,,,,,,,,,,,,,,,,,,,
FALSE,0.5,6,1.8,0.024696,0.975304,0,-8998.373427,0.06187915125397331,0,-22495933.57,,,,,,,,,,,,,,,,,,,
FALSE,1,6,1.8,0.010808,0.9891920000000001,0,-9690.518946,0.020782720121316746,0,-24226297.36,,,,,,,,,,,,,,,,,,,
TRUE,0.1,6,2,0.0278,0.09187999999999999,0.88032,1.2990716070619586,0.9090769538813095,109618683.1,-109615435.4,,,,,,,,,,,,,,,,,,,
TRUE,0.5,6,2,0.02864,0.070112,0.9012479999999999,1.1724067704048884,0.8375439184183959,110368338.1,-110365407.1,,,,,,,,,,,,,,,,,,,
TRUE,1,6,2,0.054496,0.10815199999999998,0.8373520000000001,2.2379737509887865,0.7773555655583252,101476231.3,-101470636.4,,,,,,,,,,,,,,,,,,,
FALSE,0.1,6,2,0,1,0,-9999.704186,1.8729385710110593e-05,0,-24999260.46,,,,,,,,,,,,,,,,,,,
FALSE,0.5,6,2,0,1,0,-9999.698254,1.88584279041284e-05,0,-24999245.63,,,,,,,,,,,,,,,,,,,
FALSE,1,6,2,0,1,0,-9999.680649,1.915634323532761e-05,0,-24999201.62,,,,,,,,,,,,,,,,,,,
TRUE,0.1,7,1.2,1,0,0,35.99999999999998,0,3314.92,86685.07999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.5,7,1.2,1,0,0,35.99999999999998,0,3555.84,86444.15999999995,,,,,,,,,,,,,,,,,,,
TRUE,1,7,1.2,1,0,0,35.99999999999998,0,3586.02,86413.97999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,7,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,7,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,7,1.2,1,0,0,35.99999999999998,1.2626818109614161e-20,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.1,7,1.4,1,0,0,35.99999999999998,0,15261.68,74738.31999999995,,,,,,,,,,,,,,,,,,,
TRUE,1,7,1.4,0.8662000000000001,0.133792,8e-06,32.118385171041524,0.08213245182812035,20029.62,60266.34292760381,,,,,,,,,,,,,,,,,,,
TRUE,0.5,7,1.4,1,0,0,35.99999999999998,0,18127.76,71872.23999999995,,,,,,,,,,,,,,,,,,,
FALSE,0.1,7,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,7,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,7,1.4,0.870032,0.129968,0,32.28892996596951,0.07926913049895648,0,80722.32491492377,,,,,,,,,,,,,,,,,,,
TRUE,0.1,7,1.6,0.5740080000000001,0.42052000000000006,0.005472,23.3492464413358,0.21324954906218094,784208.22,-725835.1039,,,,,,,,,,,,,,,,,,,
TRUE,0.5,7,1.6,0.521456,0.46268,0.015864,21.25942638475578,0.25878619856043966,2134808.26,-2081659.694,,,,,,,,,,,,,,,,,,,
FALSE,0.1,7,1.6,0.569464,0.43053600000000003,0,22.880011161153508,0.2290330220394159,0,57200.027902883754,,,,,,,,,,,,,,,,,,,
FALSE,0.5,7,1.6,0.51736,0.48263999999999996,0,20.211581882161067,0.2923709631841196,0,50528.95470540266,,,,,,,,,,,,,,,,,,,
TRUE,1,7,1.6,0.43739199999999995,0.5077440000000001,0.05486399999999999,17.65949731932088,0.3366259501620014,6498529.4,-6454380.657,,,,,,,,,,,,,,,,,,,
FALSE,1,7,1.6,0.45756,0.54244,0,15.52089299072133,0.41977544783922666,0,38802.232476803336,,,,,,,,,,,,,,,,,,,
TRUE,0.1,7,1.8,0.18753599999999998,0.46909600000000007,0.34336799999999995,7.55163937448309,0.6352708263872021,42364347.6,-42345468.5,,,,,,,,,,,,,,,,,,,
TRUE,0.5,7,1.8,0.174648,0.43076000000000003,0.39459200000000005,7.097374074434728,0.6457790639100603,49427812.42,-49410068.98,,,,,,,,,,,,,,,,,,,
TRUE,1,7,1.8,0.20320799999999997,0.42568799999999996,0.371104,7.827502545859975,0.6197672799805316,48552248.38,-48532679.62,,,,,,,,,,,,,,,,,,,
FALSE,0.1,7,1.8,0.072824,0.9271759999999999,0,-7146.016016,0.22044851724207054,0,-17865040.04,,,,,,,,,,,,,,,,,,,
FALSE,0.5,7,1.8,0.019416,0.980584,0,-9173.139257,0.05875667580981233,0,-22932848.14,,,,,,,,,,,,,,,,,,,
FALSE,1,7,1.8,0.027776000000000002,0.972224,0,-8942.826933,0.07112490547811745,0,-22357067.33,,,,,,,,,,,,,,,,,,,
TRUE,0.1,7,2,0.034496,0.138232,0.827272,1.652769419652237,0.8851019534561516,102802068.2,-102797936.3,,,,,,,,,,,,,,,,,,,
TRUE,0.5,7,2,0.024464,0.059320000000000005,0.916216,0.9863340494472379,0.8460036950160387,110965620.1,-110963154.2,,,,,,,,,,,,,,,,,,,
