t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.8716,0.1284,0.0,32.235951941088324,0.08138565106988616
500,0.896,0.104,0.0,32.94880529162632,0.06715135822114016
750,0.8624,0.1376,0.0,31.88052210144378,0.08828576581546906
1000,0.8564,0.1436,0.0,31.476626155081046,0.09301022391953358
1250,0.8668,0.1332,0.0,31.81753686859652,0.08916424546377963
1500,0.8552,0.1448,0.0,31.929304623344418,0.08425198616991404
1750,0.8836,0.1164,0.0,32.74346585825155,0.07098118065999318
2000,0.8192,0.1808,0.0,30.708505075469606,0.10447341712417474
2250,0.864,0.136,0.0,32.11525910327688,0.08312792201840394
2500,0.8844,0.1156,0.0,32.565887346815856,0.07543688655652674
2750,0.8552,0.1448,0.0,31.75939725336653,0.08756249140153367
3000,0.8432,0.1568,0.0,31.376383690455242,0.09039218436354213
3250,0.8336,0.1664,0.0,31.494065701941825,0.08995973615624372
3500,0.884,0.116,0.0,32.420625080279535,0.07644367106531413
3750,0.904,0.096,0.0,32.906930728562656,0.06898416354764995
4000,0.9004,0.0996,0.0,33.578415295704914,0.05519424824831775
4250,0.9092,0.0908,0.0,33.42927792149314,0.06130392889498385
4500,0.9144,0.0856,0.0,33.47960626103062,0.05771550504841311
4750,0.8716,0.1284,0.0,32.20180721584838,0.08202148102800445
5000,0.852,0.148,0.0,31.541587524465996,0.09340633941462756
5250,0.8536,0.1464,0.0,32.242378438632734,0.07704519982405775
5500,0.8852,0.1148,0.0,32.0242607472545,0.08388260485286676
5750,0.8876,0.1124,0.0,32.613867564333745,0.07603508894186728
6000,0.8804,0.1196,0.0,32.0217867888963,0.0852743277009893
6250,0.8624,0.1376,0.0,31.532758207496325,0.09264888356493256
6500,0.8652,0.1348,0.0,31.992100407546804,0.0839414281935662
6750,0.8372,0.1628,0.0,31.841092253972125,0.08454527362627516
7000,0.8648,0.1352,0.0,31.96312233525193,0.08716254956659254
7250,0.8736,0.1264,0.0,32.249210505116146,0.07998294319561355
7500,0.844,0.156,0.0,32.11894713160156,0.08058147845566252
7750,0.866,0.134,0.0,32.136370622961245,0.07994432655727453
8000,0.8728,0.1272,0.0,32.16477034362545,0.08253744924937576
8250,0.8648,0.1352,0.0,31.734102598276497,0.08724064966294222
8500,0.8976,0.1024,0.0,32.542967530986175,0.07457664199695713
8750,0.8636,0.1364,0.0,32.00177840842699,0.0849160905468293
9000,0.8632,0.1368,0.0,32.20163586734613,0.07985520498905192
9250,0.8872,0.1128,0.0,32.90915174195602,0.06900472687596047
9500,0.8408,0.1592,0.0,31.502701096668456,0.09274545527905606
9750,0.8808,0.1192,0.0,32.85878449554292,0.07066171177266609
10000,0.868,0.132,0.0,32.108527341569186,0.08074026708656369
10250,0.8628,0.1372,0.0,32.15901813039723,0.08349301539776018
10500,0.8868,0.1132,0.0,32.35222804201343,0.0759710066246127
10750,0.8912,0.1088,0.0,32.72708617757562,0.07161870587430515
