t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0
250,0.3108,0.6808,0.0084,71.18087079823738,0.07111643787052158,0.0525872,1.5007497599999995
500,0.3108,0.6892,0.0,70.29387368771067,0.07482837424843786,0.0280376,1.5152119999999996
750,0.2972,0.6892,0.0136,69.72559157584706,0.07931694946646163,0.0198928,1.5062100266666658
1000,0.3676,0.6324,0.0,71.98044689353834,0.06507943743534728,0.0158352,1.5097919999999982
1250,0.286,0.714,0.0,69.02811489064975,0.085202807880148,0.01266816,1.511422976
1500,0.3508,0.6492,0.0,71.9721837839383,0.0641323937795462,0.0128152,1.513801866666666
1750,0.3476,0.6524,0.0,69.74738905089066,0.08597347065622298,0.01098582857142857,1.5082968228571427
2000,0.3312,0.6688,0.0,70.63973169947721,0.07550014771185966,0.0101506,1.5086603599999997
2250,0.3212,0.6788,0.0,70.49277861212455,0.07347815657140916,0.009180622222222223,1.5094925866666669
2500,0.2996,0.7004,0.0,67.97225233392454,0.08661302660308641,0.00826816,1.509909632000002
2750,0.3228,0.6772,0.0,69.72145890121861,0.0786932962038305,0.007692945454545455,1.5119695709090906
3000,0.2864,0.7136,0.0,70.81261296656626,0.075771826193846,0.007416266666666667,1.5090436800000002
3250,0.2768,0.7232,0.0,69.48715219279343,0.08396904332034975,0.0070172307692307695,1.5072621784615376
3500,0.3552,0.644,0.0008,71.63412670401857,0.07688910513503318,0.006579314285714286,1.5086470399999998
3750,0.332,0.668,0.0,70.65738447102106,0.07540386673223173,0.006142293333333333,1.5077544319999987
4000,0.3088,0.6912,0.0,70.27731031946102,0.0761375011986487,0.0057584,1.5086457800000002
4250,0.3232,0.6724,0.0044,70.32624930162294,0.0860366835301034,0.005420988235294117,1.5071756988235308
4500,0.3564,0.6436,0.0,70.53449518156626,0.07818239150489785,0.005326044444444444,1.5079562666666686
4750,0.3452,0.6548,0.0,69.88315104356236,0.07867970153514718,0.005052378947368421,1.5081440000000006
5000,0.3216,0.64,0.0384,69.99056280608289,0.0805193713259798,0.0048964,1.5088528000000019
5250,0.3512,0.648,0.0008,70.78608281108018,0.08268541337731015,0.005208914285714286,1.5069517866666688
5500,0.3484,0.6516,0.0,71.3659122812799,0.07064387273429436,0.005177090909090909,1.506968945454548
5750,0.3496,0.6128,0.0376,71.02514514473614,0.06877095722003336,0.005162086956521739,1.5087040834782643
6000,0.2972,0.7008,0.002,69.29054675284834,0.08728449446648978,0.005168466666666666,1.5091541733333362
6250,0.2964,0.7036,0.0,70.88264733854628,0.0685990729616484,0.004998656,1.510235289600001
6500,0.3372,0.6628,0.0,68.88868372855046,0.08699404575472273,0.0048064,1.510965513846155
6750,0.2836,0.7164,0.0,70.01271680803522,0.07671677224074082,0.004628385185185185,1.5122096355555563
