t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.4184,0.5816,0.0,76.72113146166144,0.04505043426825912,0.0,1.8920857599999998,0.0,4847.84,4847.84,1.8920857599999998
500,0.3896,0.6104,0.0,76.51245481777009,0.04765231582825431,0.0,1.8894928640000015,0.0,4564.320000000001,4564.320000000001,1.8894928640000015
750,0.3908,0.6092,0.0,76.81843272175966,0.04603320529012629,0.0,1.888380416,0.0,4588.32,4588.32,1.888380416
1000,0.3868,0.6132,0.0,77.03999341661446,0.04508880315783894,0.0,1.8856665600000004,0.0,4649.76,4649.76,1.8856665600000004
1250,0.3884,0.6116,0.0,75.9769555033699,0.04867760030935879,0.0,1.8825262079999996,0.0,4657.76,4657.76,1.8825262079999996
1500,0.4056,0.5944,0.0,77.06427824538748,0.04374886588973344,0.0,1.881636181333335,0.0,4797.92,4797.92,1.881636181333335
1750,0.388,0.612,0.0,76.42314248831481,0.04717174820158663,0.0,1.8804211931428565,0.0,4560.16,4560.16,1.8804211931428565
2000,0.3484,0.6516,0.0,77.03295474151852,0.04172698308646416,0.0,1.8815851199999978,0.0,4408.96,4408.96,1.8815851199999978
2250,0.3864,0.6136,0.0,76.36300862066825,0.04893242046052686,0.0,1.8838127217777763,0.0,4642.400000000001,4642.400000000001,1.8838127217777763
2500,0.4132,0.5868,0.0,76.52545884348991,0.04753283833979398,0.0,1.8817754880000004,0.0,4776.160000000001,4776.160000000001,1.8817754880000004
2750,0.3488,0.6512,0.0,76.9313145006052,0.04599095514791771,0.0,1.8838872203636345,0.0,4561.280000000001,4561.280000000001,1.8838872203636345
3000,0.4308,0.5692,0.0,77.5678605152142,0.04461006571808766,0.0,1.8805393706666658,0.0,5061.120000000001,5061.120000000001,1.8805393706666658
3250,0.4164,0.5836,0.0,76.24381277224843,0.04811395355473133,0.0,1.8807821193846141,0.0,4804.64,4804.64,1.8807821193846141
3500,0.3676,0.6324,0.0,75.52393634618134,0.04898459673764879,0.0,1.8817995885714276,0.0,4109.6,4109.6,1.8817995885714276
3750,0.4144,0.5856,0.0,76.776850222629,0.047060321836243896,0.0,1.8828564479999959,0.0,5002.24,5002.24,1.8828564479999959
4000,0.4124,0.5876,0.0,77.12923124192446,0.045799404846018056,0.0,1.8833531359999978,0.0,4978.08,4978.08,1.8833531359999978
4250,0.3812,0.6188,0.0,77.23806201884723,0.04404124967469141,0.0,1.882735721411761,0.0,4739.68,4739.68,1.882735721411761
4500,0.3764,0.6236,0.0,75.55972314482491,0.05291546373186493,0.0,1.8819532799999976,0.0,4551.68,4551.68,1.8819532799999976
4750,0.394,0.606,0.0,76.62672496016239,0.04602837103366474,0.0,1.8830893675789442,0.0,4903.040000000001,4903.040000000001,1.8830893675789442
5000,0.3916,0.6084,0.0,76.5291901108069,0.046915843012928685,0.0,1.882824319999995,0.0,4735.04,4735.04,1.882824319999995
5250,0.374,0.626,0.0,76.71447402608997,0.04459543378482069,0.0,1.8827715657142818,0.0,4588.16,4588.16,1.8827715657142818
5500,0.4224,0.5776,0.0,77.20981636940157,0.045248730876477135,0.0,1.882177780363633,0.0,5059.68,5059.68,1.882177780363633
5750,0.3824,0.6176,0.0,76.46797257466437,0.047766522781365,0.0,1.8831748229565175,0.0,4654.4,4654.4,1.8831748229565175
