t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,5.0,0.0
250,0.996,0.004,0.0,45.88479999972153,0.0024471426852174186
500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
1000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
1250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
1500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
1750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
2000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
2250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
2500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
2750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
3000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
3250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
3500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
3750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
4000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
4250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
4500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
4750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
5000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
5250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
5500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
5750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
6000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
6250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
6500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
6750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
7000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
7250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
7500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
7750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
8000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
8250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
8500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
8750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
9000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
9250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
9500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
9750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
10000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
10250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
10500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
10750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
11000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
11250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
11500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
11750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
12000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
12250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
12500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
12750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
13000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
13250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
13500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
13750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
14000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
14250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
14500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
14750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
15000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
15250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
15500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
15750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
16000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
16250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
16500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
16750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
17000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
17250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
17500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
17750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
18000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
18250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
18500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
18750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
19000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
19250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
19500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
19750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
20000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
20250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
20500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
20750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
21000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
21250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
21500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
21750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
22000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
22250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
22500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
22750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
23000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
23250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
23500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
23750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
24000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
24250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
24500,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
24750,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
25000,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
25250,0.996,0.004,0.0,45.88479999999998,0.002447142684104085
