t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
5365,0.284,0.716,0.0,44.96035603637257,0.1858,0.1964,0.6178,0.0,0.0,0.0,982,982,0,0.1964,0.1964,0.0
5366,0.2872,0.7128,0.0,44.93613424424358,0.1886,0.1972,0.6142,0.0,0.0,0.0,986,986,0,0.1972,0.1972,0.0
5367,0.2772,0.7228,0.0,44.923312750583314,0.1828,0.1888,0.6284,0.0,0.0,0.0,944,944,0,0.1888,0.1888,0.0
5368,0.2884,0.7116,0.0,44.85853043696192,0.1944,0.188,0.6176,0.0,0.0,0.0,940,940,0,0.188,0.188,0.0
5369,0.2908,0.7092,0.0,44.833125588360936,0.1978,0.186,0.6162,0.0,0.0,0.0,930,930,0,0.186,0.186,0.0
5370,0.2912,0.7088,0.0,44.8111430130619,0.1956,0.1912,0.6132,0.0,0.0,0.0,956,956,0,0.1912,0.1912,0.0
5371,0.2948,0.7052,0.0,44.79283003037473,0.2002,0.1892,0.6106,0.0,0.0,0.0,946,946,0,0.1892,0.1892,0.0
5372,0.2944,0.7056,0.0,44.78076985734872,0.197,0.1948,0.6082,0.0,0.0,0.0,974,974,0,0.1948,0.1948,0.0
5373,0.304,0.696,0.0,44.771103967842684,0.205,0.198,0.597,0.0,0.0,0.0,990,990,0,0.198,0.198,0.0
5374,0.3016,0.6984,0.0,44.7979171511434,0.2012,0.2008,0.598,0.0,0.0,0.0,1004,1004,0,0.2008,0.2008,0.0
5375,0.308,0.692,0.0,44.81539629462529,0.2046,0.2068,0.5886,0.0,0.0,0.0,1034,1034,0,0.2068,0.2068,0.0
5376,0.3144,0.6856,0.0,44.86102864870933,0.2056,0.2176,0.5768,0.0,0.0,0.0,1088,1088,0,0.2176,0.2176,0.0
5377,0.31,0.69,0.0,44.93929835388227,0.1976,0.2248,0.5776,0.0,0.0,0.0,1124,1124,0,0.2248,0.2248,0.0
5378,0.3232,0.6768,0.0,45.00466625009308,0.2102,0.226,0.5638,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5379,0.3272,0.6728,0.0,45.120709989933076,0.2168,0.2208,0.5624,0.0,0.0,0.0,1104,1104,0,0.2208,0.2208,0.0
5380,0.3332,0.6668,0.0,45.24750925941108,0.2236,0.2192,0.5572,0.0,0.0,0.0,1096,1096,0,0.2192,0.2192,0.0
5381,0.3368,0.6632,0.0,45.396915206499294,0.227,0.2196,0.5534,0.0,0.0,0.0,1098,1098,0,0.2196,0.2196,0.0
5382,0.3412,0.6588,0.0,45.56158447556443,0.2344,0.2136,0.552,0.0,0.0,0.0,1068,1068,0,0.2136,0.2136,0.0
5383,0.352,0.648,0.0,45.7374846326593,0.2412,0.2216,0.5372,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5384,0.3572,0.6428,0.0,45.96489882279105,0.2456,0.2232,0.5312,0.0,0.0,0.0,1116,1116,0,0.2232,0.2232,0.0
5385,0.3684,0.6316,0.0,46.21342812573434,0.2574,0.222,0.5206,0.0,0.0,0.0,1110,1110,0,0.222,0.222,0.0
5386,0.3684,0.6316,0.0,46.5023061958973,0.2544,0.228,0.5176,0.0,0.0,0.0,1140,1140,0,0.228,0.228,0.0
5387,0.3732,0.6268,0.0,46.796644724117606,0.2552,0.236,0.5088,0.0,0.0,0.0,1180,1180,0,0.236,0.236,0.0
5388,0.3628,0.6372,0.0,47.11326970497713,0.2428,0.24,0.5172,0.0,0.0,0.0,1200,1200,0,0.24,0.24,0.0
5389,0.3424,0.6576,0.0,47.38847346189568,0.2286,0.2276,0.5438,0.0,0.0,0.0,1138,1138,0,0.2276,0.2276,0.0
5390,0.3432,0.6568,0.0,47.56574771976287,0.2322,0.222,0.5458,0.0,0.0,0.0,1110,1110,0,0.222,0.222,0.0
5391,0.3448,0.6552,0.0,47.735701148444335,0.2318,0.226,0.5422,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5392,0.3304,0.6696,0.0,47.91533983184611,0.2192,0.2224,0.5584,0.0,0.0,0.0,1112,1112,0,0.2224,0.2224,0.0
5393,0.3156,0.6844,0.0,48.034672919791426,0.2066,0.218,0.5754,0.0,0.0,0.0,1090,1090,0,0.218,0.218,0.0
5394,0.3164,0.6836,0.0,48.091280268025024,0.2046,0.2236,0.5718,0.0,0.0,0.0,1118,1118,0,0.2236,0.2236,0.0
5395,0.3096,0.6904,0.0,48.156392068515785,0.2014,0.2164,0.5822,0.0,0.0,0.0,1082,1082,0,0.2164,0.2164,0.0
5396,0.302,0.698,0.0,48.18423589957114,0.1974,0.2092,0.5934,0.0,0.0,0.0,1046,1046,0,0.2092,0.2092,0.0
5397,0.2872,0.7128,0.0,48.172652643594,0.1906,0.1932,0.6162,0.0,0.0,0.0,966,966,0,0.1932,0.1932,0.0
5398,0.2944,0.7056,0.0,48.08809383330594,0.2046,0.1796,0.6158,0.0,0.0,0.0,898,898,0,0.1796,0.1796,0.0
5399,0.3004,0.6996,0.0,48.01807423962791,0.206,0.1888,0.6052,0.0,0.0,0.0,944,944,0,0.1888,0.1888,0.0
5400,0.3156,0.6844,0.0,47.98344412297459,0.2148,0.2016,0.5836,0.0,0.0,0.0,1008,1008,0,0.2016,0.2016,0.0
5401,0.3176,0.6824,0.0,48.02112620538989,0.2128,0.2096,0.5776,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5402,0.314,0.686,0.0,48.07192814345275,0.205,0.218,0.577,0.0,0.0,0.0,1090,1090,0,0.218,0.218,0.0
5403,0.3096,0.6904,0.0,48.11529824790797,0.2036,0.212,0.5844,0.0,0.0,0.0,1060,1060,0,0.212,0.212,0.0
5404,0.3172,0.6828,0.0,48.13223010135552,0.2124,0.2096,0.578,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5405,0.324,0.676,0.0,48.17325562404201,0.218,0.212,0.57,0.0,0.0,0.0,1060,1060,0,0.212,0.212,0.0
5406,0.3316,0.6684,0.0,48.24128479740346,0.2256,0.212,0.5624,0.0,0.0,0.0,1060,1060,0,0.212,0.212,0.0
5407,0.3396,0.6604,0.0,48.33517989076734,0.2276,0.224,0.5484,0.0,0.0,0.0,1120,1120,0,0.224,0.224,0.0
5408,0.3456,0.6544,0.0,48.470614393803686,0.2352,0.2208,0.544,0.0,0.0,0.0,1104,1104,0,0.2208,0.2208,0.0
5409,0.348,0.652,0.0,48.61886836901527,0.2378,0.2204,0.5418,0.0,0.0,0.0,1102,1102,0,0.2204,0.2204,0.0
5410,0.3372,0.6628,0.0,48.76920183440834,0.2284,0.2176,0.554,0.0,0.0,0.0,1088,1088,0,0.2176,0.2176,0.0
5411,0.3428,0.6572,0.0,48.86941120996226,0.2276,0.2304,0.542,0.0,0.0,0.0,1152,1152,0,0.2304,0.2304,0.0
5412,0.3392,0.6608,0.0,49.004044596794124,0.2232,0.232,0.5448,0.0,0.0,0.0,1160,1160,0,0.232,0.232,0.0
5413,0.3292,0.6708,0.0,49.124729819896736,0.2072,0.244,0.5488,0.0,0.0,0.0,1220,1220,0,0.244,0.244,0.0
5414,0.3308,0.6692,0.0,49.22202459304964,0.2046,0.2524,0.543,0.0,0.0,0.0,1262,1262,0,0.2524,0.2524,0.0
5415,0.3224,0.6776,0.0,49.337937266824525,0.197,0.2508,0.5522,0.0,0.0,0.0,1254,1254,0,0.2508,0.2508,0.0
5416,0.3108,0.6892,0.0,49.422782443660175,0.189,0.2436,0.5674,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5417,0.308,0.692,0.0,49.46030050416787,0.1914,0.2332,0.5754,0.0,0.0,0.0,1166,1166,0,0.2332,0.2332,0.0
5418,0.3068,0.6932,0.0,49.484709846210784,0.191,0.2316,0.5774,0.0,0.0,0.0,1158,1158,0,0.2316,0.2316,0.0
5419,0.3168,0.6832,0.0,49.5129522933683,0.2016,0.2304,0.568,0.0,0.0,0.0,1152,1152,0,0.2304,0.2304,0.0
5420,0.322,0.678,0.0,49.588646146922194,0.2046,0.2348,0.5606,0.0,0.0,0.0,1174,1174,0,0.2348,0.2348,0.0
5421,0.3324,0.6676,0.0,49.69595530733547,0.211,0.2428,0.5462,0.0,0.0,0.0,1214,1214,0,0.2428,0.2428,0.0
5422,0.3256,0.6744,0.0,49.856222011282064,0.2072,0.2368,0.556,0.0,0.0,0.0,1184,1184,0,0.2368,0.2368,0.0
5423,0.3272,0.6728,0.0,49.986159509608065,0.2084,0.2376,0.554,0.0,0.0,0.0,1188,1188,0,0.2376,0.2376,0.0
5424,0.3296,0.6704,0.0,50.12715187774032,0.2076,0.244,0.5484,0.0,0.0,0.0,1220,1220,0,0.244,0.244,0.0
5425,0.3296,0.6704,0.0,50.286274805661265,0.2084,0.2424,0.5492,0.0,0.0,0.0,1212,1212,0,0.2424,0.2424,0.0
5426,0.334,0.666,0.0,50.44309201436909,0.2094,0.2492,0.5414,0.0,0.0,0.0,1246,1246,0,0.2492,0.2492,0.0
5427,0.3268,0.6732,0.0,50.6223662146424,0.2042,0.2452,0.5506,0.0,0.0,0.0,1226,1226,0,0.2452,0.2452,0.0
5428,0.3264,0.6736,0.0,50.767075214206535,0.2058,0.2412,0.553,0.0,0.0,0.0,1206,1206,0,0.2412,0.2412,0.0
5429,0.3044,0.6956,0.0,50.90118649115042,0.1914,0.226,0.5826,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5430,0.3076,0.6924,0.0,50.92879142373012,0.1926,0.23,0.5774,0.0,0.0,0.0,1150,1150,0,0.23,0.23,0.0
5431,0.3016,0.6984,0.0,50.97414205328644,0.1914,0.2204,0.5882,0.0,0.0,0.0,1102,1102,0,0.2204,0.2204,0.0
5432,0.3084,0.6916,0.0,50.98519308778091,0.1952,0.2264,0.5784,0.0,0.0,0.0,1132,1132,0,0.2264,0.2264,0.0
5433,0.3116,0.6884,0.0,51.02743340598632,0.1954,0.2324,0.5722,0.0,0.0,0.0,1162,1162,0,0.2324,0.2324,0.0
5434,0.3084,0.6916,0.0,51.088205053950205,0.195,0.2268,0.5782,0.0,0.0,0.0,1134,1134,0,0.2268,0.2268,0.0
5435,0.2972,0.7028,0.0,51.12856718712477,0.1814,0.2316,0.587,0.0,0.0,0.0,1158,1158,0,0.2316,0.2316,0.0
5436,0.2928,0.7072,0.0,51.130869783058806,0.1754,0.2348,0.5898,0.0,0.0,0.0,1174,1174,0,0.2348,0.2348,0.0
5437,0.2816,0.7184,0.0,51.12000235669621,0.1718,0.2196,0.6086,0.0,0.0,0.0,1098,1098,0,0.2196,0.2196,0.0
5438,0.266,0.734,0.0,51.052239521521834,0.1616,0.2088,0.6296,0.0,0.0,0.0,1044,1044,0,0.2088,0.2088,0.0
5439,0.2624,0.7376,0.0,50.91946891522128,0.1596,0.2056,0.6348,0.0,0.0,0.0,1028,1028,0,0.2056,0.2056,0.0
5440,0.2472,0.7528,0.0,50.77951922295237,0.1546,0.1852,0.6602,0.0,0.0,0.0,926,926,0,0.1852,0.1852,0.0
5441,0.2508,0.7492,0.0,50.568791233641974,0.1596,0.1824,0.658,0.0,0.0,0.0,912,912,0,0.1824,0.1824,0.0
5442,0.2504,0.7496,0.0,50.38064301415661,0.1596,0.1816,0.6588,0.0,0.0,0.0,908,908,0,0.1816,0.1816,0.0
5443,0.2484,0.7516,0.0,50.20039417011789,0.1584,0.18,0.6616,0.0,0.0,0.0,900,900,0,0.18,0.18,0.0
5444,0.2564,0.7436,0.0,50.01991106087278,0.1652,0.1824,0.6524,0.0,0.0,0.0,912,912,0,0.1824,0.1824,0.0
5445,0.262,0.738,0.0,49.882269278055055,0.1706,0.1828,0.6466,0.0,0.0,0.0,914,914,0,0.1828,0.1828,0.0
5446,0.2656,0.7344,0.0,49.76938385728582,0.172,0.1872,0.6408,0.0,0.0,0.0,936,936,0,0.1872,0.1872,0.0
5447,0.2796,0.7204,0.0,49.677532358140425,0.1816,0.196,0.6224,0.0,0.0,0.0,980,980,0,0.196,0.196,0.0
5448,0.28,0.72,0.0,49.646843290495404,0.1768,0.2064,0.6168,0.0,0.0,0.0,1032,1032,0,0.2064,0.2064,0.0
5449,0.2808,0.7192,0.0,49.62348614714566,0.1756,0.2104,0.614,0.0,0.0,0.0,1052,1052,0,0.2104,0.2104,0.0
5450,0.284,0.716,0.0,49.603528436624664,0.179,0.21,0.611,0.0,0.0,0.0,1050,1050,0,0.21,0.21,0.0
5451,0.2876,0.7124,0.0,49.590474182458976,0.1784,0.2184,0.6032,0.0,0.0,0.0,1092,1092,0,0.2184,0.2184,0.0
5452,0.274,0.726,0.0,49.596451014880444,0.17,0.208,0.622,0.0,0.0,0.0,1040,1040,0,0.208,0.208,0.0
5453,0.2704,0.7296,0.0,49.53521432301459,0.1644,0.212,0.6236,0.0,0.0,0.0,1060,1060,0,0.212,0.212,0.0
5454,0.2688,0.7312,0.0,49.46706635956242,0.1602,0.2172,0.6226,0.0,0.0,0.0,1086,1086,0,0.2172,0.2172,0.0
5455,0.2704,0.7296,0.0,49.40197360481088,0.1584,0.224,0.6176,0.0,0.0,0.0,1120,1120,0,0.224,0.224,0.0
5456,0.2556,0.7444,0.0,49.35599482305215,0.1532,0.2048,0.642,0.0,0.0,0.0,1024,1024,0,0.2048,0.2048,0.0
5457,0.2512,0.7488,0.0,49.23819114944195,0.1478,0.2068,0.6454,0.0,0.0,0.0,1034,1034,0,0.2068,0.2068,0.0
5458,0.2496,0.7504,0.0,49.11475607075082,0.15,0.1992,0.6508,0.0,0.0,0.0,996,996,0,0.1992,0.1992,0.0
5459,0.2444,0.7556,0.0,48.98664649369412,0.1522,0.1844,0.6634,0.0,0.0,0.0,922,922,0,0.1844,0.1844,0.0
5460,0.2448,0.7552,0.0,48.83135039601833,0.154,0.1816,0.6644,0.0,0.0,0.0,908,908,0,0.1816,0.1816,0.0
5461,0.2512,0.7488,0.0,48.68396031363265,0.1584,0.1856,0.656,0.0,0.0,0.0,928,928,0,0.1856,0.1856,0.0
5462,0.2556,0.7444,0.0,48.57409728280924,0.1606,0.19,0.6494,0.0,0.0,0.0,950,950,0,0.19,0.19,0.0
5463,0.2516,0.7484,0.0,48.49024536491005,0.154,0.1952,0.6508,0.0,0.0,0.0,976,976,0,0.1952,0.1952,0.0
5464,0.2528,0.7472,0.0,48.39840978271787,0.1586,0.1884,0.653,0.0,0.0,0.0,942,942,0,0.1884,0.1884,0.0
5465,0.2544,0.7456,0.0,48.30445017667104,0.1594,0.19,0.6506,0.0,0.0,0.0,950,950,0,0.19,0.19,0.0
5466,0.2572,0.7428,0.0,48.22136974673385,0.1598,0.1948,0.6454,0.0,0.0,0.0,974,974,0,0.1948,0.1948,0.0
5467,0.2652,0.7348,0.0,48.15644763433059,0.1674,0.1956,0.637,0.0,0.0,0.0,978,978,0,0.1956,0.1956,0.0
5468,0.2712,0.7288,0.0,48.12392788028173,0.1748,0.1928,0.6324,0.0,0.0,0.0,964,964,0,0.1928,0.1928,0.0
5469,0.2768,0.7232,0.0,48.108600766226274,0.1798,0.194,0.6262,0.0,0.0,0.0,970,970,0,0.194,0.194,0.0
5470,0.2716,0.7284,0.0,48.11339515721728,0.175,0.1932,0.6318,0.0,0.0,0.0,966,966,0,0.1932,0.1932,0.0
5471,0.266,0.734,0.0,48.091884168688416,0.172,0.188,0.64,0.0,0.0,0.0,940,940,0,0.188,0.188,0.0
5472,0.2644,0.7356,0.0,48.03784847925828,0.1706,0.1876,0.6418,0.0,0.0,0.0,938,938,0,0.1876,0.1876,0.0
5473,0.266,0.734,0.0,47.974701633223056,0.1738,0.1844,0.6418,0.0,0.0,0.0,922,922,0,0.1844,0.1844,0.0
5474,0.2752,0.7248,0.0,47.91020293616641,0.1762,0.198,0.6258,0.0,0.0,0.0,990,990,0,0.198,0.198,0.0
5475,0.278,0.722,0.0,47.89093774925061,0.178,0.2,0.622,0.0,0.0,0.0,1000,1000,0,0.2,0.2,0.0
5476,0.2824,0.7176,0.0,47.87691233933547,0.18,0.2048,0.6152,0.0,0.0,0.0,1024,1024,0,0.2048,0.2048,0.0
5477,0.274,0.726,0.0,47.87756727829128,0.1732,0.2016,0.6252,0.0,0.0,0.0,1008,1008,0,0.2016,0.2016,0.0
5478,0.2688,0.7312,0.0,47.83493438617517,0.1696,0.1984,0.632,0.0,0.0,0.0,992,992,0,0.1984,0.1984,0.0
5479,0.2756,0.7244,0.0,47.7650140262589,0.1738,0.2036,0.6226,0.0,0.0,0.0,1018,1018,0,0.2036,0.2036,0.0
5480,0.2812,0.7188,0.0,47.7259434240939,0.1772,0.208,0.6148,0.0,0.0,0.0,1040,1040,0,0.208,0.208,0.0
5481,0.278,0.722,0.0,47.71205821953436,0.1738,0.2084,0.6178,0.0,0.0,0.0,1042,1042,0,0.2084,0.2084,0.0
5482,0.2704,0.7296,0.0,47.684757817472196,0.1652,0.2104,0.6244,0.0,0.0,0.0,1052,1052,0,0.2104,0.2104,0.0
5483,0.266,0.734,0.0,47.630845654952864,0.1668,0.1984,0.6348,0.0,0.0,0.0,992,992,0,0.1984,0.1984,0.0
5484,0.2632,0.7368,0.0,47.551164876061215,0.1648,0.1968,0.6384,0.0,0.0,0.0,984,984,0,0.1968,0.1968,0.0
5485,0.2616,0.7384,0.0,47.46516604918583,0.1664,0.1904,0.6432,0.0,0.0,0.0,952,952,0,0.1904,0.1904,0.0
5486,0.2656,0.7344,0.0,47.37205735173679,0.1754,0.1804,0.6442,0.0,0.0,0.0,902,902,0,0.1804,0.1804,0.0
5487,0.2796,0.7204,0.0,47.28685369446098,0.1846,0.19,0.6254,0.0,0.0,0.0,950,950,0,0.19,0.19,0.0
5488,0.2836,0.7164,0.0,47.27084710203654,0.1892,0.1888,0.622,0.0,0.0,0.0,944,944,0,0.1888,0.1888,0.0
5489,0.2808,0.7192,0.0,47.26812428127277,0.19,0.1816,0.6284,0.0,0.0,0.0,908,908,0,0.1816,0.1816,0.0
5490,0.2908,0.7092,0.0,47.24517183418732,0.1964,0.1888,0.6148,0.0,0.0,0.0,944,944,0,0.1888,0.1888,0.0
5491,0.3012,0.6988,0.0,47.26780148417819,0.2008,0.2008,0.5984,0.0,0.0,0.0,1004,1004,0,0.2008,0.2008,0.0
5492,0.3108,0.6892,0.0,47.3398702871569,0.2024,0.2168,0.5808,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5493,0.3068,0.6932,0.0,47.461747970490904,0.2016,0.2104,0.588,0.0,0.0,0.0,1052,1052,0,0.2104,0.2104,0.0
5494,0.3004,0.6996,0.0,47.55291959221073,0.199,0.2028,0.5982,0.0,0.0,0.0,1014,1014,0,0.2028,0.2028,0.0
5495,0.3116,0.6884,0.0,47.60646077149103,0.206,0.2112,0.5828,0.0,0.0,0.0,1056,1056,0,0.2112,0.2112,0.0
5496,0.3124,0.6876,0.0,47.709613230883,0.2072,0.2104,0.5824,0.0,0.0,0.0,1052,1052,0,0.2104,0.2104,0.0
5497,0.3204,0.6796,0.0,47.81063505000673,0.2124,0.216,0.5716,0.0,0.0,0.0,1080,1080,0,0.216,0.216,0.0
5498,0.328,0.672,0.0,47.946936493481374,0.2158,0.2244,0.5598,0.0,0.0,0.0,1122,1122,0,0.2244,0.2244,0.0
5499,0.3352,0.6648,0.0,48.11943400945091,0.2216,0.2272,0.5512,0.0,0.0,0.0,1136,1136,0,0.2272,0.2272,0.0
5500,0.3408,0.6592,0.0,48.31780955951018,0.228,0.2256,0.5464,0.0,0.0,0.0,1128,1128,0,0.2256,0.2256,0.0
5501,0.3516,0.6484,0.0,48.530728883860775,0.233,0.2372,0.5298,0.0,0.0,0.0,1186,1186,0,0.2372,0.2372,0.0
5502,0.3476,0.6524,0.0,48.79487203817117,0.2306,0.234,0.5354,0.0,0.0,0.0,1170,1170,0,0.234,0.234,0.0
5503,0.3548,0.6452,0.0,49.034346570756476,0.2322,0.2452,0.5226,0.0,0.0,0.0,1226,1226,0,0.2452,0.2452,0.0
5504,0.338,0.662,0.0,49.310717587769105,0.2188,0.2384,0.5428,0.0,0.0,0.0,1192,1192,0,0.2384,0.2384,0.0
5505,0.3436,0.6564,0.0,49.512907787632805,0.2242,0.2388,0.537,0.0,0.0,0.0,1194,1194,0,0.2388,0.2388,0.0
5506,0.3408,0.6592,0.0,49.738690176733684,0.2198,0.242,0.5382,0.0,0.0,0.0,1210,1210,0,0.242,0.242,0.0
5507,0.3328,0.6672,0.0,49.959534449621685,0.211,0.2436,0.5454,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5508,0.3204,0.6796,0.0,50.15396131091661,0.2048,0.2312,0.564,0.0,0.0,0.0,1156,1156,0,0.2312,0.2312,0.0
5509,0.3244,0.6756,0.0,50.28939201429181,0.2078,0.2332,0.559,0.0,0.0,0.0,1166,1166,0,0.2332,0.2332,0.0
5510,0.3264,0.6736,0.0,50.447546154755166,0.21,0.2328,0.5572,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5511,0.3396,0.6604,0.0,50.614562124621976,0.2158,0.2476,0.5366,0.0,0.0,0.0,1238,1238,0,0.2476,0.2476,0.0
5512,0.336,0.664,0.0,50.85246353976302,0.2118,0.2484,0.5398,0.0,0.0,0.0,1242,1242,0,0.2484,0.2484,0.0
5513,0.3196,0.6804,0.0,51.07701463354235,0.1978,0.2436,0.5586,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5514,0.3184,0.6816,0.0,51.2373728648057,0.1954,0.246,0.5586,0.0,0.0,0.0,1230,1230,0,0.246,0.246,0.0
5515,0.3092,0.6908,0.0,51.40185352575585,0.1856,0.2472,0.5672,0.0,0.0,0.0,1236,1236,0,0.2472,0.2472,0.0
5516,0.2928,0.7072,0.0,51.53576098505259,0.1746,0.2364,0.589,0.0,0.0,0.0,1182,1182,0,0.2364,0.2364,0.0
5517,0.2872,0.7128,0.0,51.597164767068485,0.1728,0.2288,0.5984,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5518,0.2848,0.7152,0.0,51.63509372301616,0.1746,0.2204,0.605,0.0,0.0,0.0,1102,1102,0,0.2204,0.2204,0.0
5519,0.2872,0.7128,0.0,51.65781162479381,0.1782,0.218,0.6038,0.0,0.0,0.0,1090,1090,0,0.218,0.218,0.0
5520,0.284,0.716,0.0,51.68652474259081,0.1712,0.2256,0.6032,0.0,0.0,0.0,1128,1128,0,0.2256,0.2256,0.0
5521,0.2792,0.7208,0.0,51.70810876564091,0.1722,0.214,0.6138,0.0,0.0,0.0,1070,1070,0,0.214,0.214,0.0
5522,0.2772,0.7228,0.0,51.69274186100923,0.1728,0.2088,0.6184,0.0,0.0,0.0,1044,1044,0,0.2088,0.2088,0.0
5523,0.2852,0.7148,0.0,51.660129797964586,0.1834,0.2036,0.613,0.0,0.0,0.0,1018,1018,0,0.2036,0.2036,0.0
5524,0.2904,0.7096,0.0,51.64880483159651,0.1868,0.2072,0.606,0.0,0.0,0.0,1036,1036,0,0.2072,0.2072,0.0
5525,0.3044,0.6956,0.0,51.65817136280911,0.1944,0.22,0.5856,0.0,0.0,0.0,1100,1100,0,0.22,0.22,0.0
5526,0.306,0.694,0.0,51.73174589303145,0.1944,0.2232,0.5824,0.0,0.0,0.0,1116,1116,0,0.2232,0.2232,0.0
5527,0.2992,0.7008,0.0,51.808274114972434,0.1888,0.2208,0.5904,0.0,0.0,0.0,1104,1104,0,0.2208,0.2208,0.0
5528,0.3,0.7,0.0,51.84975785627833,0.1864,0.2272,0.5864,0.0,0.0,0.0,1136,1136,0,0.2272,0.2272,0.0
5529,0.3064,0.6936,0.0,51.89651423370621,0.1874,0.238,0.5746,0.0,0.0,0.0,1190,1190,0,0.238,0.238,0.0
5530,0.2984,0.7016,0.0,51.97498693195604,0.1818,0.2332,0.585,0.0,0.0,0.0,1166,1166,0,0.2332,0.2332,0.0
5531,0.2912,0.7088,0.0,52.01369706131342,0.1724,0.2376,0.59,0.0,0.0,0.0,1188,1188,0,0.2376,0.2376,0.0
5532,0.2756,0.7244,0.0,52.02835235835845,0.1648,0.2216,0.6136,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5533,0.2652,0.7348,0.0,51.96609319425874,0.1598,0.2108,0.6294,0.0,0.0,0.0,1054,1054,0,0.2108,0.2108,0.0
5534,0.2684,0.7316,0.0,51.854612770708364,0.1616,0.2136,0.6248,0.0,0.0,0.0,1068,1068,0,0.2136,0.2136,0.0
5535,0.274,0.726,0.0,51.76493452054545,0.1682,0.2116,0.6202,0.0,0.0,0.0,1058,1058,0,0.2116,0.2116,0.0
5536,0.2752,0.7248,0.0,51.700379543811245,0.1716,0.2072,0.6212,0.0,0.0,0.0,1036,1036,0,0.2072,0.2072,0.0
5537,0.278,0.722,0.0,51.641671310262694,0.1702,0.2156,0.6142,0.0,0.0,0.0,1078,1078,0,0.2156,0.2156,0.0
5538,0.2704,0.7296,0.0,51.6089523042682,0.1712,0.1984,0.6304,0.0,0.0,0.0,992,992,0,0.1984,0.1984,0.0
5539,0.2764,0.7236,0.0,51.529565821139855,0.1772,0.1984,0.6244,0.0,0.0,0.0,992,992,0,0.1984,0.1984,0.0
5540,0.282,0.718,0.0,51.47686197034159,0.1828,0.1984,0.6188,0.0,0.0,0.0,992,992,0,0.1984,0.1984,0.0
5541,0.2864,0.7136,0.0,51.4451818410335,0.1846,0.2036,0.6118,0.0,0.0,0.0,1018,1018,0,0.2036,0.2036,0.0
5542,0.2956,0.7044,0.0,51.43410044749412,0.1936,0.204,0.6024,0.0,0.0,0.0,1020,1020,0,0.204,0.204,0.0
5543,0.3056,0.6944,0.0,51.45342129266464,0.2024,0.2064,0.5912,0.0,0.0,0.0,1032,1032,0,0.2064,0.2064,0.0
5544,0.308,0.692,0.0,51.509697745490634,0.1964,0.2232,0.5804,0.0,0.0,0.0,1116,1116,0,0.2232,0.2232,0.0
5545,0.3032,0.6968,0.0,51.59118143033209,0.1912,0.224,0.5848,0.0,0.0,0.0,1120,1120,0,0.224,0.224,0.0
5546,0.2912,0.7088,0.0,51.64829150208814,0.1832,0.216,0.6008,0.0,0.0,0.0,1080,1080,0,0.216,0.216,0.0
5547,0.2988,0.7012,0.0,51.64571569937429,0.188,0.2216,0.5904,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5548,0.3044,0.6956,0.0,51.67745211656956,0.1894,0.23,0.5806,0.0,0.0,0.0,1150,1150,0,0.23,0.23,0.0
5549,0.3004,0.6996,0.0,51.737633964574364,0.1834,0.234,0.5826,0.0,0.0,0.0,1170,1170,0,0.234,0.234,0.0
5550,0.2968,0.7032,0.0,51.78611435132963,0.1824,0.2288,0.5888,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5551,0.2812,0.7188,0.0,51.814535972461506,0.1706,0.2212,0.6082,0.0,0.0,0.0,1106,1106,0,0.2212,0.2212,0.0
5552,0.2808,0.7192,0.0,51.776590736365364,0.1766,0.2084,0.615,0.0,0.0,0.0,1042,1042,0,0.2084,0.2084,0.0
5553,0.282,0.718,0.0,51.72760932735612,0.1788,0.2064,0.6148,0.0,0.0,0.0,1032,1032,0,0.2064,0.2064,0.0
5554,0.2944,0.7056,0.0,51.686866838045674,0.1912,0.2064,0.6024,0.0,0.0,0.0,1032,1032,0,0.2064,0.2064,0.0
5555,0.3036,0.6964,0.0,51.69773217963219,0.2016,0.204,0.5944,0.0,0.0,0.0,1020,1020,0,0.204,0.204,0.0
5556,0.314,0.686,0.0,51.74556210128736,0.2078,0.2124,0.5798,0.0,0.0,0.0,1062,1062,0,0.2124,0.2124,0.0
