t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.8168,0.1824,0.0008,91.69123172340556,0.037111290948159854,0.00356,3.4273683200000042,3.0,8918.1,8915.1,3.423808320000004
500,0.816,0.1828,0.0012,91.70408173643337,0.03697353901727358,0.0021856,3.498221599999994,1.0,8916.0,8915.0,3.496035999999994
750,0.8148,0.1848,0.0004,91.69995562989355,0.03703596161247433,0.0017253333333333333,3.5217420266666557,3.0,8912.0,8909.0,3.5200166933333223
1000,0.8168,0.1824,0.0008,91.71545145582095,0.036883853017426214,0.0014924,3.533575159999989,2.0,8933.8,8931.8,3.532082759999989
1250,0.816,0.1832,0.0008,91.69789086720192,0.03697624208918486,0.00134816,3.540652480000001,1.0,8904.400000000001,8903.400000000001,3.539304320000001
1500,0.816,0.1836,0.0004,91.71355778477667,0.03686890002858194,0.0012594666666666666,3.5454126133333435,3.0,8916.0,8913.0,3.5441531466666767
1750,0.8168,0.1828,0.0004,91.7029885874958,0.036962343959469054,0.0011938285714285714,3.548738354285732,2.0,8921.8,8919.8,3.5475445257143035
2000,0.8172,0.1816,0.0012,91.72447800640924,0.036772617076216076,0.0011498,3.5512591400000235,1.0,8924.0,8923.0,3.5501093400000236
2250,0.8168,0.1824,0.0008,91.71768314162402,0.036805381419037116,0.0011132444444444444,3.55320819555559,2.0,8924.0,8922.0,3.5520949511111457
2500,0.816,0.1832,0.0008,91.71450465795536,0.036842598888639326,0.00107968,3.5547951360000427,2.0,8913.8,8911.8,3.5537154560000426
2750,0.8168,0.1828,0.0004,91.72986635710636,0.036691318085284995,0.0010525090909090909,3.556121905454597,2.0,8927.9,8925.9,3.555069396363688
3000,0.816,0.1836,0.0004,91.75267424132528,0.036558075386563325,0.0010330666666666668,3.557211306666718,2.0,8937.0,8935.0,3.5561782400000514
3250,0.816,0.1832,0.0008,91.73616654547749,0.03672446170268866,0.0010153846153846155,3.5581899569231195,2.0,8919.2,8917.2,3.557174572307735
3500,0.8152,0.1832,0.0016,91.73889600637682,0.03669097592520142,0.0010012571428571428,3.5590375771428913,1.0,8915.2,8914.2,3.558036320000034
3750,0.816,0.1828,0.0012,91.73936809016386,0.03669445729785835,0.0009892266666666667,3.559751008000027,2.0,8923.2,8921.2,3.5587617813333607
4000,0.8164,0.1836,0.0,91.73647643552769,0.03670049771295672,0.0009796,3.5603713000000448,2.0,8933.0,8931.0,3.559391700000045
4250,0.8152,0.1836,0.0012,91.73470404721392,0.03672562541166034,0.0009684705882352942,3.5609242823530085,4.0,8917.3,8913.3,3.559955811764773
4500,0.8152,0.1844,0.0004,91.73756666148118,0.03669946790899218,0.0009595555555555555,3.561424720000087,3.0,8925.3,8922.3,3.5604651644445315
4750,0.8164,0.1832,0.0004,91.74137928288769,0.036645074400701104,0.0009530105263157895,3.5618654905264178,2.0,8934.8,8932.8,3.560912480000102
5000,0.8156,0.1832,0.0012,91.73810574127982,0.03669114753622132,0.00094408,3.5622642160001172,2.0,8934.8,8932.8,3.561320136000117
5250,0.8152,0.1844,0.0004,91.73161470076582,0.03674572182534336,0.0009393523809523809,3.5626154590477537,4.0,8915.2,8911.2,3.561676106666801
5500,0.816,0.1832,0.0008,91.74359860093111,0.036639419274865796,0.0009330909090909091,3.562944320000146,1.0,8919.2,8918.2,3.5620112290910546
