t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
42500,0.344,0.656,0.0,70.7094671080574,0.07819691799139131,0.0,1.511707392000007
42750,0.3224,0.6776,0.0,71.09885931892568,0.07453873952335628,0.0,1.5118855260818782
43000,0.3108,0.6892,0.0,69.13136618225867,0.09359587307025706,0.0,1.512045469767446
43250,0.2784,0.7216,0.0,69.1442787272947,0.07560297395092387,0.0,1.5120118751445122
43500,0.346,0.654,0.0,70.36283432660721,0.07642843032689238,0.0,1.5118832110344875
43750,0.3484,0.6516,0.0,69.36350471665335,0.09044331654113996,0.0,1.5120078262857206
44000,0.318,0.682,0.0,69.67614285201802,0.08090662625685836,0.0,1.5118752290909148
44250,0.3236,0.6764,0.0,69.7333738609525,0.08536390492514692,0.0,1.5120845089265629
44500,0.342,0.658,0.0,69.06715408411802,0.09396592701362366,0.0,1.512056046741582
44750,0.3424,0.6576,0.0,68.63628285710848,0.09744146861002945,0.0,1.5119675280447007
45000,0.3392,0.6608,0.0,68.68251946472448,0.09169903669845811,0.0,1.5117604408888976
45250,0.3212,0.6788,0.0,68.87464012078159,0.0857475635942734,0.0,1.5118838665193437
45500,0.2536,0.7464,0.0,69.18368287770377,0.08607015979842983,0.0,1.5119953019780281
45750,0.3232,0.6768,0.0,70.28581361424428,0.07892431475515412,0.0,1.5119768690710436
46000,0.3428,0.6572,0.0,71.26019284102246,0.0676765786144195,0.0,1.511975888695656
46250,0.3136,0.6864,0.0,69.05760985283172,0.08711985794699875,0.0,1.5120289418378423
46500,0.3352,0.6648,0.0,70.02047843451909,0.08186842386170508,0.0,1.5119317470967797
46750,0.3536,0.6464,0.0,69.34560811475795,0.08400291701123518,0.0,1.5119129736898427
47000,0.388,0.612,0.0,70.25924892123737,0.07709768330733417,0.0,1.511775033191494
47250,0.3508,0.6492,0.0,70.126620021274,0.09058900694115431,0.0,1.511794563386247
47500,0.2876,0.7124,0.0,69.64028881638905,0.07743737433406112,0.0,1.5117891503157934
47750,0.3084,0.6916,0.0,69.67991191700362,0.08373315538198164,0.0,1.511852250471208
48000,0.3688,0.6312,0.0,68.99731999677874,0.10125195906952167,0.0,1.5118357600000036
48250,0.3552,0.6448,0.0,70.00844459446641,0.08666410276055236,0.0,1.5118636501554454
48500,0.3204,0.6796,0.0,71.1282381212475,0.0731860921765565,0.0,1.5119364222680467
48750,0.3308,0.6692,0.0,68.97204914277317,0.09127386125015773,0.0,1.5120210116923147
49000,0.2996,0.7004,0.0,68.64360525393474,0.08010809601469997,0.0,1.5119643951020463
49250,0.3508,0.6492,0.0,69.78990519538664,0.080258453286317,0.0,1.5118412605076186
49500,0.3384,0.6616,0.0,69.90321972191302,0.08211679894062737,0.0,1.5117586101010119
49750,0.2924,0.7076,0.0,69.273151997685,0.07978677690703131,0.0,1.5117400956783933
50000,0.3544,0.6456,0.0,71.39285637458997,0.07626277539882736,0.0,1.5118420032
