t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.0,0.0,1.0,10.26264,0.055241274369947684
500,0.0,0.0,1.0,10.26264,0.055241274369947684
750,0.0,0.0,1.0,10.26264,0.055241274369947684
1000,0.0,0.0,1.0,10.26264,0.055241274369947684
1250,0.0,0.0,1.0,10.26264,0.055241274369947684
1500,0.0,0.0,1.0,10.26264,0.055241274369947684
1750,0.0,0.0,1.0,10.26264,0.055241274369947684
2000,0.0,0.0,1.0,10.26264,0.055241274369947684
2250,0.0,0.0,1.0,10.26264,0.055241274369947684
2500,0.0,0.0,1.0,10.26264,0.055241274369947684
2750,0.0,0.0,1.0,10.26264,0.055241274369947684
3000,0.0,0.0,1.0,10.26264,0.055241274369947684
3250,0.0,0.0,1.0,10.26264,0.055241274369947684
3500,0.0,0.0,1.0,10.26264,0.055241274369947684
3750,0.0,0.0,1.0,10.26264,0.055241274369947684
4000,0.0,0.0,1.0,10.26264,0.055241274369947684
4250,0.0,0.0,1.0,10.26264,0.055241274369947684
4500,0.0,0.0,1.0,10.26264,0.055241274369947684
4750,0.0,0.0,1.0,10.26264,0.055241274369947684
5000,0.0,0.0,1.0,10.26264,0.055241274369947684
5250,0.0,0.0,1.0,10.26264,0.055241274369947684
5500,0.0,0.0,1.0,10.26264,0.055241274369947684
5750,0.0,0.0,1.0,10.26264,0.055241274369947684
6000,0.0,0.0,1.0,10.26264,0.055241274369947684
6250,0.0,0.0,1.0,10.26264,0.055241274369947684
6500,0.0,0.0,1.0,10.26264,0.055241274369947684
6750,0.0,0.0,1.0,10.26264,0.055241274369947684
7000,0.0,0.0,1.0,10.26264,0.055241274369947684
7250,0.0,0.0,1.0,10.26264,0.055241274369947684
7500,0.0,0.0,1.0,10.26264,0.055241274369947684
7750,0.0,0.0,1.0,10.26264,0.055241274369947684
8000,0.0,0.0,1.0,10.26264,0.055241274369947684
8250,0.0,0.0,1.0,10.26264,0.055241274369947684
8500,0.0,0.0,1.0,10.26264,0.055241274369947684
8750,0.0,0.0,1.0,10.26264,0.055241274369947684
9000,0.0,0.0,1.0,10.26264,0.055241274369947684
9250,0.0,0.0,1.0,10.26264,0.055241274369947684
9500,0.0,0.0,1.0,10.26264,0.055241274369947684
9750,0.0,0.0,1.0,10.26264,0.055241274369947684
10000,0.0,0.0,1.0,10.26264,0.055241274369947684
10250,0.0,0.0,1.0,10.26264,0.055241274369947684
10500,0.0,0.0,1.0,10.26264,0.055241274369947684
10750,0.0,0.0,1.0,10.26264,0.055241274369947684
11000,0.0,0.0,1.0,10.26264,0.055241274369947684
11250,0.0,0.0,1.0,10.26264,0.055241274369947684
11500,0.0,0.0,1.0,10.26264,0.055241274369947684
11750,0.0,0.0,1.0,10.26264,0.055241274369947684
12000,0.0,0.0,1.0,10.26264,0.055241274369947684
12250,0.0,0.0,1.0,10.26264,0.055241274369947684
12500,0.0,0.0,1.0,10.26264,0.055241274369947684
12750,0.0,0.0,1.0,10.26264,0.055241274369947684
13000,0.0,0.0,1.0,10.26264,0.055241274369947684
13250,0.0,0.0,1.0,10.26264,0.055241274369947684
13500,0.0,0.0,1.0,10.26264,0.055241274369947684
13750,0.0,0.0,1.0,10.26264,0.055241274369947684
14000,0.0,0.0,1.0,10.26264,0.055241274369947684
14250,0.0,0.0,1.0,10.26264,0.055241274369947684
14500,0.0,0.0,1.0,10.26264,0.055241274369947684
14750,0.0,0.0,1.0,10.26264,0.055241274369947684
15000,0.0,0.0,1.0,10.26264,0.055241274369947684
15250,0.0,0.0,1.0,10.26264,0.055241274369947684
15500,0.0,0.0,1.0,10.26264,0.055241274369947684
15750,0.0,0.0,1.0,10.26264,0.055241274369947684
16000,0.0,0.0,1.0,10.26264,0.055241274369947684
16250,0.0,0.0,1.0,10.26264,0.055241274369947684
16500,0.0,0.0,1.0,10.26264,0.055241274369947684
16750,0.0,0.0,1.0,10.26264,0.055241274369947684
17000,0.0,0.0,1.0,10.26264,0.055241274369947684
17250,0.0,0.0,1.0,10.26264,0.055241274369947684
17500,0.0,0.0,1.0,10.26264,0.055241274369947684
17750,0.0,0.0,1.0,10.26264,0.055241274369947684
18000,0.0,0.0,1.0,10.26264,0.055241274369947684
18250,0.0,0.0,1.0,10.26264,0.055241274369947684
18500,0.0,0.0,1.0,10.26264,0.055241274369947684
18750,0.0,0.0,1.0,10.26264,0.055241274369947684
19000,0.0,0.0,1.0,10.26264,0.055241274369947684
19250,0.0,0.0,1.0,10.26264,0.055241274369947684
19500,0.0,0.0,1.0,10.26264,0.055241274369947684
19750,0.0,0.0,1.0,10.26264,0.055241274369947684
20000,0.0,0.0,1.0,10.26264,0.055241274369947684
20250,0.0,0.0,1.0,10.26264,0.055241274369947684
20500,0.0,0.0,1.0,10.26264,0.055241274369947684
20750,0.0,0.0,1.0,10.26264,0.055241274369947684
21000,0.0,0.0,1.0,10.26264,0.055241274369947684
21250,0.0,0.0,1.0,10.26264,0.055241274369947684
21500,0.0,0.0,1.0,10.26264,0.055241274369947684
21750,0.0,0.0,1.0,10.26264,0.055241274369947684
22000,0.0,0.0,1.0,10.26264,0.055241274369947684
22250,0.0,0.0,1.0,10.26264,0.055241274369947684
22500,0.0,0.0,1.0,10.26264,0.055241274369947684
22750,0.0,0.0,1.0,10.26264,0.055241274369947684
23000,0.0,0.0,1.0,10.26264,0.055241274369947684
23250,0.0,0.0,1.0,10.26264,0.055241274369947684
23500,0.0,0.0,1.0,10.26264,0.055241274369947684
23750,0.0,0.0,1.0,10.26264,0.055241274369947684
24000,0.0,0.0,1.0,10.26264,0.055241274369947684
24250,0.0,0.0,1.0,10.26264,0.055241274369947684
24500,0.0,0.0,1.0,10.26264,0.055241274369947684
24750,0.0,0.0,1.0,10.26264,0.055241274369947684
25000,0.0,0.0,1.0,10.26264,0.055241274369947684
25250,0.0,0.0,1.0,10.26264,0.055241274369947684
