t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,10.0,0.0
250,0.1472,0.8528,0.0,-145.82721663441063,0.32091840690891177
500,0.0396,0.9604,0.0,-252.99638621259575,0.34251462224059753
750,0.0,1.0,0.0,-496.41113220329237,0.1837756904945787
1000,0.0,1.0,0.0,-746.4111322032925,0.12222258572238003
1250,0.0,1.0,0.0,-996.4111322032925,0.09155688414292307
1500,0.0,1.0,0.0,-1246.4111322032925,0.07319278224721128
1750,0.0,1.0,0.0,-1496.4111322032925,0.06096472862744112
2000,0.0,1.0,0.0,-1746.411132203292,0.05223758421349559
2250,0.0,1.0,0.0,-1996.4111322032925,0.045696148011944646
2500,0.0,1.0,0.0,-2246.4111322032923,0.04061068665573182
2750,0.0,1.0,0.0,-2496.4111322032923,0.036543779753673435
3000,0.0,1.0,0.0,-2746.4111322032923,0.033217276728946366
3250,0.0,1.0,0.0,-2996.4111322032923,0.030445854912698356
3500,0.0,1.0,0.0,-3246.4111322032923,0.028101277033245116
3750,0.0,1.0,0.0,-3496.4111322032927,0.02609198264746611
4000,0.0,1.0,0.0,-3746.4111322032927,0.024350850819782718
4250,0.0,1.0,0.0,-3996.4111322032927,0.02282755591754141
4500,0.0,1.0,0.0,-4246.411132203293,0.021483623641152458
4750,0.0,1.0,0.0,-4496.411132203293,0.020289136359546527
5000,0.0,1.0,0.0,-4746.411132203293,0.01922047965269862
5250,0.0,1.0,0.0,-4996.411132203293,0.01825876537698494
5500,0.0,1.0,0.0,-5246.411132203293,0.017388705591500832
5750,0.0,1.0,0.0,-5496.411132203293,0.016597793795910205
6000,0.0,1.0,0.0,-5746.411132203293,0.01587569989181696
6250,0.0,1.0,0.0,-5996.411132203293,0.015213816494322848
6500,0.0,1.0,0.0,-6246.411132203293,0.01460491419137131
6750,0.0,1.0,0.0,-6496.411132203293,0.014042876402576916
7000,0.0,1.0,0.0,-6746.411132203293,0.013522493189658542
7250,0.0,1.0,0.0,-6996.411132203291,0.013039299273015456
7500,0.0,1.0,0.0,-7246.411132203291,0.012589445578713308
7750,0.0,1.0,0.0,-7496.411132203291,0.012169596488372224
8000,0.0,1.0,0.0,-7746.411132203291,0.01177684698538687
8250,0.0,1.0,0.0,-7996.411132203291,0.011408655343202572
8500,0.0,1.0,0.0,-8246.411132203291,0.01106278805741293
8750,0.0,1.0,0.0,-8496.411132203291,0.010737274499827358
9000,0.0,1.0,0.0,-8746.411132203291,0.010430369349316708
9250,0.0,1.0,0.0,-8996.411132203291,0.010140521286682585
9500,0.0,1.0,0.0,-9246.411132203291,0.009866346768004595
9750,0.0,1.0,0.0,-9496.411132203291,0.009606607940603083
10000,0.0,1.0,0.0,-9746.411132203291,0.009360193957797101
10250,0.0,1.0,0.0,-9929.410332203292,0.00474525186713197
10500,0.0,1.0,0.0,-9996.78673220329,0.0002842021542325843
10750,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
11000,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
11250,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
11500,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
11750,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
12000,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
12250,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
12500,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
12750,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
13000,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
13250,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
13500,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
13750,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
14000,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
14250,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
14500,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
14750,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
15000,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
15250,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
15500,0.0,1.0,0.0,-9999.58353220329,1.6012612655218568e-05
