t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.3392,0.606,0.0548,71.85812643394577,0.08502103543414156,0.1535056,1.4376377599999999,139.0,3971.8799999999997,3832.8799999999997,1.28413216
500,0.2396,0.698,0.0624,69.85039907537195,0.0820647451233168,0.1274328,1.466671631999999,149.0,3008.0,2859.0,1.339238831999999
750,0.2616,0.6968,0.0416,64.6368389733567,0.1264769505353603,0.11446293333333334,1.4710689919999969,102.0,2913.24,2811.24,1.3566060586666637
1000,0.4072,0.5436,0.0492,74.1937653009725,0.08710379469650284,0.106732,1.4883056719999972,126.0,4858.74,4732.74,1.3815736719999974
1250,0.338,0.4988,0.1632,70.60964088624672,0.09861550180062544,0.10206496,1.4944495423999988,422.0,3874.88,3452.88,1.392384582399999
1500,0.2888,0.4856,0.2256,69.60112595576709,0.09564393231955129,0.09684053333333334,1.4988354080000004,589.0,3331.62,2742.62,1.401994874666667
1750,0.2852,0.5948,0.12,61.51356718378062,0.14605496354051165,0.09596388571428571,1.498386514285715,305.0,3030.56,2725.56,1.4024226285714292
2000,0.3164,0.63,0.0536,69.89599347858629,0.10709508468245199,0.0944402,1.5037251839999994,138.0,3864.3399999999997,3726.3399999999997,1.4092849839999995
2250,0.2892,0.5068,0.204,65.27284113014665,0.12879678059593402,0.0936576,1.5020001208888891,537.0,3196.5199999999995,2659.5199999999995,1.4083425208888891
2500,0.2372,0.6904,0.0724,67.5687748392873,0.10859617521723532,0.09297152,1.502968153600001,169.0,2982.2000000000003,2813.2000000000003,1.409996633600001
2750,0.3284,0.6128,0.0588,70.62837165347048,0.09095285358592266,0.09285250909090909,1.502934452363637,138.0,3799.8799999999997,3661.8799999999997,1.410081943272728
3000,0.2664,0.5548,0.1788,66.87842676322626,0.12099813247108644,0.0932096,1.5009528906666676,435.0,3106.54,2671.54,1.4077432906666676
3250,0.3208,0.6412,0.038,69.38527749932781,0.09934782862199161,0.09096996923076923,1.506517668923078,95.0,3798.96,3703.96,1.4155476996923086
3500,0.3356,0.6004,0.064,67.549797307704,0.1336032397240572,0.08844582857142858,1.5066271908571451,154.0,3827.66,3673.66,1.4181813622857167
3750,0.2848,0.6444,0.0708,62.06441948364699,0.1569502995251742,0.08792842666666667,1.5050421461333354,151.0,3318.34,3167.34,1.4171137194666688
4000,0.2956,0.704,0.0004,69.54156886378186,0.09224746509065275,0.0871084,1.5078982480000018,3.0,3515.4999999999995,3512.4999999999995,1.4207898480000016
4250,0.3136,0.49,0.1964,68.50270908888994,0.10107488105422223,0.08540141176470588,1.5105469496470605,489.0,3521.56,3032.56,1.4251455378823548
4500,0.342,0.6496,0.0084,69.22909488754698,0.1078518926561417,0.08512346666666666,1.510808768000002,29.0,4086.8399999999997,4057.8399999999997,1.4256853013333353
4750,0.318,0.6684,0.0136,71.27735476887736,0.08535227284793634,0.08417128421052632,1.5117166484210554,31.0,3850.38,3819.38,1.4275453642105291
5000,0.3796,0.5716,0.0488,69.84465082750174,0.10110296460527002,0.08530272,1.509419867200003,133.0,4508.58,4375.58,1.424117147200003
5250,0.3556,0.5876,0.0568,68.74888257751628,0.12196305255860189,0.08349889523809524,1.510499750095238,144.0,4305.280000000001,4161.280000000001,1.4270008548571427
5500,0.3732,0.5448,0.082,68.0461797848811,0.12573135165570076,0.0829384,1.5107485119999995,226.0,4504.74,4278.74,1.4278101119999993
5750,0.2868,0.626,0.0872,71.04910672440363,0.08849437365826815,0.08311165217391304,1.5113741620869563,224.0,3476.7799999999997,3252.7799999999997,1.4282625099130433
6000,0.2484,0.672,0.0796,69.2444220308082,0.10036323575783274,0.08278293333333334,1.511586701333334,194.0,3089.76,2895.76,1.4288037680000008
6250,0.3736,0.5936,0.0328,69.00084959714795,0.1099262058291961,0.081961408,1.5124214054399974,98.0,4111.639999999999,4013.6399999999994,1.4304599974399974
6500,0.246,0.644,0.11,67.50306492351366,0.10375620231204649,0.08120664615384615,1.5117037033846128,245.0,2963.92,2718.92,1.4304970572307667
6750,0.3452,0.552,0.1028,68.06157984568155,0.11751533314348396,0.08193706666666667,1.5103600782222184,266.0,4034.7199999999993,3768.7199999999993,1.4284230115555518
7000,0.3504,0.5956,0.054,68.17243432086201,0.12866498456076134,0.08293605714285714,1.5088703005714263,149.0,4146.54,3997.54,1.4259342434285691
7250,0.4188,0.5404,0.0408,74.1714535818802,0.0861924540231806,0.08255277241379311,1.50906469737931,116.0,5030.4400000000005,4914.4400000000005,1.426511924965517
7500,0.3512,0.592,0.0568,70.02844338459435,0.10582629196159177,0.08192970666666667,1.5092424383999992,137.0,4227.68,4090.6800000000003,1.4273127317333325
7750,0.3496,0.5856,0.0648,71.2636910760142,0.10066485642638391,0.08179468387096774,1.5099158152258045,160.0,4268.32,4108.32,1.428121131354837
8000,0.3996,0.5784,0.022,72.64234212601741,0.09450218828678263,0.0815771,1.5131501019999989,59.0,4516.88,4457.88,1.4315730019999988
8250,0.2968,0.568,0.1352,67.91074210576045,0.10971577229805655,0.08124038787878787,1.5115978210909067,359.0,3496.9199999999996,3137.9199999999996,1.4303574332121187
8500,0.3324,0.6132,0.0544,71.30681207619955,0.08222923563598868,0.08267548235294117,1.5087989891764675,141.0,3794.08,3653.08,1.4261235068235265
8750,0.3376,0.5724,0.09,70.0773619255202,0.09852236416094788,0.08181517714285715,1.5104203510857124,215.0,3985.2200000000003,3770.2200000000003,1.4286051739428554
9000,0.3428,0.5488,0.1084,70.21910290604943,0.08512950937640161,0.08315742222222222,1.5084569786666635,282.0,3965.6200000000003,3683.6200000000003,1.4252995564444413
9250,0.3904,0.5512,0.0584,70.48555447453076,0.11300150783748351,0.08398646486486487,1.5075667554594565,153.0,4687.82,4534.82,1.4235802905945916
9500,0.3804,0.578,0.0416,68.85077779979895,0.11962406158603617,0.08342951578947369,1.5088918450526256,96.0,4338.44,4242.44,1.4254623292631519
9750,0.3716,0.5976,0.0308,71.23016523384382,0.09617388354447776,0.08368036923076923,1.5085407556923016,78.0,4362.82,4284.82,1.4248603864615323
10000,0.3548,0.5192,0.126,71.2156591130431,0.08717452478624504,0.08425548,1.5068844799999943,332.0,4144.0199999999995,3812.0199999999995,1.4226289999999944
10250,0.3436,0.586,0.0704,68.88617133113564,0.12195043876672536,0.08369077073170732,1.5092905123902365,177.0,4098.96,3921.96,1.425599741658529
10500,0.2864,0.5264,0.1872,68.26831083701794,0.10885354513041783,0.08409074285714285,1.5080009363809443,476.0,3577.7999999999997,3101.7999999999997,1.4239101935238014
10750,0.314,0.544,0.142,68.1147752567473,0.11034528121279788,0.0851728,1.5054153570232482,355.0,3498.4399999999996,3143.4399999999996,1.4202425570232482
11000,0.2944,0.6804,0.0252,67.17402258941678,0.11099583732554492,0.08517145454545455,1.5057481745454468,54.0,3373.88,3319.88,1.4205767199999924
11250,0.306,0.6468,0.0472,68.04141555022497,0.11623194947430156,0.08469564444444444,1.5054984561777698,114.0,3755.94,3641.94,1.4208028117333253
11500,0.2832,0.698,0.0188,66.67028360637903,0.13523001763259995,0.08414299130434783,1.5059173043478187,38.0,3472.04,3434.04,1.4217743130434708
11750,0.3228,0.59,0.0872,69.05089409650219,0.11210649167681706,0.0849264,1.5028407509787154,213.0,3823.3599999999997,3610.3599999999997,1.4179143509787153
12000,0.3276,0.6124,0.06,67.03955689919756,0.12425916533911228,0.08409933333333333,1.503997177333325,149.0,3975.9599999999996,3826.9599999999996,1.4198978439999916
