t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0
250,0.71,0.2672,0.0228,83.61405856575374,0.11303142428762276,0.094872,2.7102384
500,0.7096,0.2624,0.028,83.93097813922218,0.1103333797876936,0.0582984,2.9373036800000007
750,0.716,0.258,0.026,84.28758271710873,0.10677432132449631,0.04655306666666666,3.015474986666669
1000,0.716,0.2592,0.0248,84.48414773772654,0.10487055569489864,0.0402308,3.0587893599999987
1250,0.7176,0.2552,0.0272,84.4425809187779,0.10534230006741349,0.03660864,3.084531839999999
1500,0.7152,0.2592,0.0256,84.51211651297449,0.10455415609379251,0.034236,3.1016878399999994
1750,0.7148,0.2592,0.026,84.54161870261704,0.10429381136259452,0.03247931428571429,3.114180525714287
2000,0.716,0.2556,0.0284,84.49995087524586,0.10476418439892787,0.031182,3.1235710399999985
2250,0.716,0.2584,0.0256,84.45399664057236,0.1052923138793803,0.030177066666666665,3.1308043733333335
2500,0.7164,0.2572,0.0264,84.54538629177222,0.1042562843200156,0.02937856,3.1366740480000073
2750,0.7168,0.2556,0.0276,84.59395526036128,0.1037707835993199,0.028664727272727272,3.1417388800000072
3000,0.7172,0.258,0.0248,84.55833497748569,0.10418596200569727,0.0281056,3.1458874933333347
3250,0.7172,0.254,0.0288,84.54844499613074,0.10429734324370891,0.027639753846153844,3.1493830400000022
3500,0.7168,0.2556,0.0276,84.55569319557881,0.1042035485038948,0.0272352,3.152398765714288
3750,0.718,0.2548,0.0272,84.63400165504588,0.103294403808002,0.026832,3.155154069333336
4000,0.7164,0.258,0.0256,84.5173126801653,0.10464927283194415,0.0264979,3.1574669200000027
4250,0.7168,0.2576,0.0256,84.56095454703538,0.10415599324387485,0.026255717647058825,3.15941959529412
4500,0.7152,0.2592,0.0256,84.47928799828838,0.10509321186170023,0.026027022222222224,3.16117287111111
4750,0.7176,0.256,0.0264,84.47659579681088,0.10513286540313511,0.02585077894736842,3.1626898526315808
5000,0.7168,0.2568,0.0264,84.47137185695733,0.1051823667006634,0.02569048,3.1640569759999977
5250,0.718,0.2564,0.0256,84.47242101527087,0.10517695162804928,0.02554925714285714,3.165284906666666
5500,0.718,0.2544,0.0276,84.47066828983527,0.10519406444424396,0.025417527272727274,3.166415476363637
5750,0.7172,0.2528,0.03,84.56174771688686,0.10415257735373831,0.025269217391304347,3.167528153043478
6000,0.7152,0.2576,0.0272,84.5609217455338,0.10415692364536637,0.025133866666666668,3.168535853333333
6250,0.7168,0.2548,0.0284,84.46105329410672,0.10528373762364227,0.025014464,3.169416755200001
6500,0.7172,0.2544,0.0284,84.55610212027041,0.10420962700505669,0.024896307692307693,3.170280910769238
6750,0.7172,0.2572,0.0256,84.55800644275854,0.10418246985488518,0.024789748148148147,3.171059117037046
7000,0.7168,0.26,0.0232,84.64090920295085,0.10323543984246554,0.024685485714285714,3.1718167085714395
7250,0.716,0.2572,0.0268,84.49750625492982,0.10487524493669687,0.02459095172413793,3.172474162758632
7500,0.716,0.2556,0.0284,84.55203952326833,0.10425752171499827,0.024504586666666668,3.1731046506666787
7750,0.716,0.2596,0.0244,84.64507444916127,0.10318300679161661,0.02440722580645161,3.1737575535483966
8000,0.7188,0.2556,0.0256,84.6972178103277,0.10256031971503149,0.0243112,3.174380220000009
8250,0.7176,0.256,0.0264,84.64257764613505,0.10321027846124833,0.024216436363636365,3.174959350303039
8500,0.7176,0.2584,0.024,84.64836102345812,0.10315146534523294,0.024134682352941177,3.175499614117656
8750,0.7172,0.2576,0.0252,84.6510805064535,0.10313210677333012,0.024059931428571428,3.176000320000011
9000,0.718,0.2556,0.0264,84.64141186526268,0.10321988604165121,0.023988933333333334,3.176465342222229
9250,0.7168,0.2588,0.0244,84.57924216805745,0.10392910689900577,0.023916929729729728,3.176911316756767
9500,0.7168,0.2584,0.0248,84.64753959353678,0.10316055065833594,0.023854610526315788,3.177336522105266
9750,0.7172,0.2568,0.026,84.636840022839,0.10328053936969055,0.02379294358974359,3.177739257435903
10000,0.716,0.2552,0.0288,84.55062412376334,0.10428188007296724,0.02374172,3.1780904400000085
10250,0.716,0.2576,0.0264,84.47736570006286,0.1051220158071548,0.023701775609756098,3.178399477073183
10500,0.7172,0.2548,0.028,84.46833801375396,0.10521814973810617,0.023676114285714287,3.1786801523809642
10750,0.7172,0.2568,0.026,84.4687720487768,0.10520125324462451,0.02365186976744186,3.1789413358139598
11000,0.7176,0.2568,0.0256,84.46283515490155,0.10527355672997982,0.02363109090909091,3.179192269090919
11250,0.7168,0.2548,0.0284,84.4756409926264,0.10514003934202518,0.023606435555555555,3.179442851555567
11500,0.716,0.2544,0.0296,84.46195569223323,0.10528072268530807,0.023588,3.179668960000014
11750,0.7164,0.2564,0.0272,84.4683161658603,0.10521609905966663,0.023571063829787235,3.1798848680851197
12000,0.7184,0.2508,0.0308,84.55016151611484,0.10425885853161133,0.023543866666666666,3.1801259000000104
12250,0.716,0.2568,0.0272,84.55564407599124,0.1042072512580414,0.023515722448979592,3.1803559510204176
12500,0.7172,0.256,0.0268,84.56273519121704,0.10413898582232638,0.023489952,3.1805790912000127
12750,0.7172,0.2536,0.0292,84.46602894022107,0.10523538639461737,0.023467388235294116,3.180771432156874
13000,0.7168,0.256,0.0272,84.46116969794122,0.10528194052245494,0.023455261538461537,3.180942400000008
