t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat
13500,0.616,0.384,0.0,-523.3591899212153,0.8463907717462157,0.0,2.8702235259259194
13750,0.616,0.384,0.0,-525.6299930828916,0.8465791922383654,0.0,2.870713972363631
14000,0.6152,0.3848,0.0,-527.4002507884248,0.8467600118120794,0.0,2.8712381257142825
14250,0.6156,0.3844,0.0,-530.4217912759517,0.84695425875769,0.0,2.8716033571929795
14500,0.614,0.386,0.0,-533.0476080805892,0.8471230770388992,0.0,2.8719858758620673
14750,0.6176,0.3824,0.0,-535.1608739838427,0.847060120059472,0.0,2.8724112054237256
15000,0.614,0.386,0.0,-537.510727379752,0.8471930717744695,0.0,2.87279716266666
15250,0.6136,0.3864,0.0,-540.2150629502328,0.8473479238939564,0.0,2.8731425573770437
15500,0.6136,0.3864,0.0,-543.0775380479535,0.8475197802142572,0.0,2.873451809032252
15750,0.6144,0.3856,0.0,-545.7792518343906,0.8476152845479419,0.0,2.873759187301585
16000,0.6136,0.3864,0.0,-548.7821950068475,0.8478910562607589,0.0,2.8740277799999987
16250,0.614,0.386,0.0,-551.743130691031,0.8480566820241201,0.0,2.874287300923077
16500,0.6136,0.3864,0.0,-554.2768197026119,0.8481838191383333,0.0,2.8745698909090924
16750,0.6128,0.3872,0.0,-556.5012136637073,0.8483096819454908,0.0,2.8748626722388058
17000,0.614,0.386,0.0,-558.6291205919553,0.8484562917322473,0.0,2.8751561976470574
17250,0.614,0.386,0.0,-560.7448860502782,0.8484856687771448,0.0,2.8754415675362304
17500,0.6148,0.3852,0.0,-563.0962915640109,0.8486502599341894,0.0,2.8756955977142833
17750,0.6144,0.3856,0.0,-565.4741866460342,0.8487020746809165,0.0,2.8759322140845054
18000,0.6152,0.3848,0.0,-566.9669429441425,0.8487920319168369,0.0,2.876233404444443
18250,0.6148,0.3852,0.0,-567.1115990281802,0.8486755655108191,0.0,2.876639140821918
18500,0.616,0.384,0.0,-567.7184360436669,0.8487610699763278,0.0,2.877002983783782
18750,0.6152,0.3848,0.0,-567.9877106952785,0.848748539231245,0.0,2.8773747882666694
19000,0.616,0.384,0.0,-568.6163821506456,0.8488962739720362,0.0,2.8777137347368416
19250,0.6148,0.3852,0.0,-570.7705493276242,0.8490057965273442,0.0,2.8779453007792175
19500,0.6144,0.3856,0.0,-573.4356970117792,0.849099409831823,0.0,2.8781324635897403
19750,0.6152,0.3848,0.0,-574.7730236427116,0.8491637012617336,0.0,2.878374059746828
20000,0.6128,0.3872,0.0,-576.6026854273284,0.849231032756178,0.0,2.8785500479999895
20250,0.6124,0.3876,0.0,-578.3821808955263,0.8493041442573473,0.0,2.8787141846913524
20500,0.616,0.384,0.0,-579.8877855161799,0.8494992479751541,0.0,2.8788726790243837
20750,0.6156,0.3844,0.0,-581.224138839924,0.8495383876506258,0.0,2.8790267065060178
21000,0.6156,0.3844,0.0,-581.7022074895611,0.8495502688733644,0.0,2.8792279923809496
21250,0.6144,0.3856,0.0,-581.9734123107437,0.8494779310961729,0.0,2.87943378823529
21500,0.6144,0.3856,0.0,-581.9794482827439,0.8494594697205216,0.0,2.8796474790697664
21750,0.6152,0.3848,0.0,-582.1276861769767,0.8495060404018909,0.0,2.879824772413788
22000,0.6152,0.3848,0.0,-582.4378178321633,0.8494351868146818,0.0,2.8799943272727235
22250,0.6132,0.3868,0.0,-583.0471680374571,0.8495021847680201,0.0,2.880142166292129
22500,0.6168,0.3832,0.0,-582.2570152903943,0.8493397164877821,0.0,2.8803731484444444
22750,0.616,0.384,0.0,-581.3001503263466,0.8492455463591977,0.0,2.880637482197804
23000,0.6156,0.3844,0.0,-580.4931561076197,0.8492417406879982,0.0,2.880894219130438
23250,0.6184,0.3816,0.0,-579.6819671414506,0.8491578902951031,0.0,2.8811400533333353
23500,0.6164,0.3836,0.0,-579.9944834439834,0.8492839185651349,0.0,2.881319407659575
23750,0.614,0.386,0.0,-581.5796976685667,0.8493245779322341,0.0,2.8814306492631565
24000,0.6156,0.3844,0.0,-582.4471175556713,0.8495750615987301,0.0,2.8815750533333335
24250,0.614,0.386,0.0,-582.6636201089545,0.8496052690162419,0.0,2.8817430960824773
24500,0.616,0.384,0.0,-583.4172254471791,0.8494362075336579,0.0,2.881884081632654
24750,0.6152,0.3848,0.0,-584.7019189435481,0.8495669969336457,0.0,2.8820017260606092
25000,0.614,0.386,0.0,-586.1455066249738,0.8496645657590918,0.0,2.8821080192000017
25250,0.616,0.384,0.0,-586.6531975083858,0.8496406914725214,0.0,2.8822468942574213
25500,0.6152,0.3848,0.0,-586.2008086883071,0.8495944404332629,0.0,2.8824429301960723
25750,0.6156,0.3844,0.0,-586.7093981604346,0.8495483826819197,0.0,2.882572837281548
26000,0.6128,0.3872,0.0,-587.9344931929322,0.8496472014985683,0.0,2.882664972307691
26250,0.6136,0.3864,0.0,-589.0319010275198,0.8496538095817916,0.0,2.882750378666666
26500,0.6164,0.3836,0.0,-589.9282269218066,0.8496827199416633,0.0,2.882839607547167
26750,0.614,0.386,0.0,-590.7550815207962,0.8496574291619305,0.0,2.8829324560747653
27000,0.614,0.386,0.0,-591.5964335867214,0.8496793474743356,0.0,2.883016746666663
27250,0.6136,0.3864,0.0,-592.2401116402921,0.8496876615384807,0.0,2.883099161834859
27500,0.6132,0.3868,0.0,-592.8842038021037,0.8496948568968895,0.0,2.8831823010909052
27750,0.616,0.384,0.0,-593.3382453722006,0.8498348236563227,0.0,2.88326485333333
28000,0.618,0.382,0.0,-593.094720160749,0.8498174893186127,0.0,2.8833842857142797
28250,0.614,0.386,0.0,-592.5585414733775,0.8498679587385193,0.0,2.8835089897345085
28500,0.6168,0.3832,0.0,-591.4914657645417,0.84963690757981,0.0,2.8836535242105197
28750,0.6136,0.3864,0.0,-591.670490298352,0.8496652070392897,0.0,2.883748107130432
29000,0.6124,0.3876,0.0,-592.2340224628517,0.8496351940003518,0.0,2.8838288772413745
29250,0.6152,0.3848,0.0,-593.0633830532915,0.8497047634710337,0.0,2.8839000177777727
29500,0.6148,0.3852,0.0,-593.5492045627526,0.849734583399651,0.0,2.883973217627111
29750,0.6128,0.3872,0.0,-594.0185292871026,0.8497376821985186,0.0,2.8840413472268818
30000,0.6152,0.3848,0.0,-593.9639250847956,0.8497927290905315,0.0,2.8841296639999916
30250,0.6152,0.3848,0.0,-594.2793002819451,0.8499376728499591,0.0,2.8842233864462736
30500,0.6136,0.3864,0.0,-594.8541609459128,0.8498863874678011,0.0,2.8842984183606473
30750,0.614,0.386,0.0,-595.1703609890988,0.8497702529429242,0.0,2.884369295609748
31000,0.6184,0.3816,0.0,-595.3557748577531,0.8497481519785496,0.0,2.884446141935476
31250,0.616,0.384,0.0,-593.8723966692694,0.8496691803378469,0.0,2.884616949759992
31500,0.6148,0.3852,0.0,-594.4024741294658,0.8497636390564813,0.0,2.8847149307936424
31750,0.6148,0.3852,0.0,-595.2387961123384,0.8497960472519963,0.0,2.8847884900787295
32000,0.6156,0.3844,0.0,-596.13454228862,0.8498374520358969,0.0,2.884857059999991
32250,0.6148,0.3852,0.0,-596.2256998359909,0.8498370800353998,0.0,2.884944808682161
32500,0.614,0.386,0.0,-596.1193334195418,0.8499549724319475,0.0,2.8850235273846048
32750,0.6152,0.3848,0.0,-596.1191336239011,0.8499246701257951,0.0,2.8850964616793786
33000,0.6132,0.3868,0.0,-596.4796849494566,0.8499702710385449,0.0,2.8851602036363513
33250,0.6136,0.3864,0.0,-597.0080923015138,0.8499804103024181,0.0,2.8852059524811895
33500,0.6172,0.3828,0.0,-597.0166650839815,0.8499761807644115,0.0,2.8852754531343163
33750,0.618,0.382,0.0,-594.0779635714167,0.8498939078901244,0.0,2.8854752331851747
34000,0.6184,0.3816,0.0,-591.1407661151552,0.8496764679013847,0.0,2.8856739011764585
34250,0.6184,0.3816,0.0,-588.4582759727762,0.849573070373644,0.0,2.8858632969342937
34500,0.6188,0.3812,0.0,-585.3821659629067,0.8494883928440534,0.0,2.8860631930434657
34750,0.618,0.382,0.0,-582.2081255527629,0.849253590057393,0.0,2.886267377266177
35000,0.6192,0.3808,0.0,-579.6728053762687,0.8491613171351634,0.0,2.886449974857132
35250,0.6168,0.3832,0.0,-577.4881714781011,0.8492382994388713,0.0,2.8866197060992795
35500,0.618,0.382,0.0,-575.1726577912144,0.8491720332422099,0.0,2.8867862535211155
35750,0.6172,0.3828,0.0,-572.331299044688,0.8490937715153948,0.0,2.8869689823776103
36000,0.618,0.382,0.0,-569.263120511387,0.8489851895100119,0.0,2.887159786666655
36250,0.6168,0.3832,0.0,-566.2818471272184,0.8489252411711465,0.0,2.8873453903448154
36500,0.6196,0.3804,0.0,-563.1837236391021,0.8488783219273421,0.0,2.887531818082179
36750,0.618,0.382,0.0,-560.1407853903697,0.8486872134429584,0.0,2.887714647074819
37000,0.6216,0.3784,0.0,-558.0148474108521,0.8485158425662298,0.0,2.887874871351342
37250,0.6188,0.3812,0.0,-555.3061855160829,0.8483393887504544,0.0,2.888060598120796
37500,0.6196,0.3804,0.0,-552.7179924792616,0.847949662595704,0.0,2.8882572458666558
37750,0.6188,0.3812,0.0,-550.1277645496444,0.8478173276998064,0.0,2.888462792052967
38000,0.6196,0.3804,0.0,-547.6580589737254,0.8477363207794463,0.0,2.888664404210515
38250,0.62,0.38,0.0,-545.2246658173405,0.8476994654165718,0.0,2.888864761307168
38500,0.6196,0.3804,0.0,-543.1216580939495,0.8476536726594298,0.0,2.889050738701278
38750,0.6212,0.3788,0.0,-541.2276271728197,0.8475387481590773,0.0,2.8892279329032067
39000,0.6196,0.3804,0.0,-539.7327016339398,0.8474734113020732,0.0,2.8893895056410086
39250,0.6176,0.3824,0.0,-538.428812320619,0.8474334678784669,0.0,2.889558151337562
39500,0.6208,0.3792,0.0,-537.0208803894809,0.8473380614132091,0.0,2.8897331686075747
39750,0.62,0.38,0.0,-534.9801168732189,0.8472536380512723,0.0,2.8899242344653917
40000,0.6212,0.3788,0.0,-533.0237176546913,0.8469232520581106,0.0,2.89011894399998
40250,0.6208,0.3792,0.0,-531.5103243059727,0.8468791416456172,0.0,2.890306639503091
40500,0.62,0.38,0.0,-530.2592748529423,0.8467374136472567,0.0,2.8904907219752936
40750,0.6196,0.3804,0.0,-528.7302022665496,0.846687541826174,0.0,2.8906802336196176
41000,0.6212,0.3788,0.0,-527.3768123233205,0.846547137872965,0.0,2.8908685502438853
41250,0.6208,0.3792,0.0,-525.9122931133505,0.84626741368633,0.0,2.89106711272726
41500,0.62,0.38,0.0,-524.6204108659882,0.8462597286157608,0.0,2.8912565975903504
41750,0.62,0.38,0.0,-523.1199726049811,0.846224175507486,0.0,2.8914469633532844
42000,0.6204,0.3796,0.0,-521.7702963207001,0.845996196753862,0.0,2.8916416990476073
42250,0.6212,0.3788,0.0,-521.0491050842699,0.8460470881537454,0.0,2.8918129988165595
42500,0.62,0.38,0.0,-520.2925170102892,0.8460268195590768,0.0,2.891981733647051
42750,0.6208,0.3792,0.0,-519.4185293482119,0.8459357670444481,0.0,2.8921511747368323
43000,0.6212,0.3788,0.0,-518.1514372290848,0.8458213537837425,0.0,2.8923344297674345
43250,0.6204,0.3796,0.0,-517.0312170663312,0.8457881802980621,0.0,2.892516320924845
43500,0.622,0.378,0.0,-515.4912238467979,0.8455836398335781,0.0,2.892716866206889
43750,0.6212,0.3788,0.0,-513.952744883286,0.8454012197526144,0.0,2.892919551999993
44000,0.622,0.378,0.0,-512.6241647391686,0.8453202384185629,0.0,2.89311575999999
44250,0.6196,0.3804,0.0,-511.544248980297,0.8452544879499224,0.0,2.8933054842937738
44500,0.6208,0.3792,0.0,-510.4111364598958,0.8451784649002752,0.0,2.893494968089878
44750,0.62,0.38,0.0,-509.30380867353284,0.8449923787288679,0.0,2.8936795959776394
45000,0.6208,0.3792,0.0,-508.36206144474,0.8449052496405609,0.0,2.893860949333324
45250,0.6232,0.3768,0.0,-507.42491112063567,0.8449504482497836,0.0,2.8940424910497167
45500,0.6224,0.3776,0.0,-506.40290399506017,0.8448188636952882,0.0,2.8942246470329582
45750,0.6204,0.3796,0.0,-505.3551629758887,0.8446994947447969,0.0,2.894400909289611
46000,0.6224,0.3776,0.0,-504.5394306260355,0.8445872086049732,0.0,2.89456930086956
46250,0.62,0.38,0.0,-503.9922245374026,0.8445474329487286,0.0,2.8947366538378363
46500,0.6212,0.3788,0.0,-503.2101039441666,0.8444933635429911,0.0,2.8949058064516118
46750,0.6204,0.3796,0.0,-502.6187447626552,0.8445619539088944,0.0,2.8950669279144368
47000,0.6208,0.3792,0.0,-502.1469117716547,0.8446082638686667,0.0,2.8952221276595727
47250,0.6208,0.3792,0.0,-501.7573745678474,0.8445376516192418,0.0,2.8953717705820052
47500,0.6212,0.3788,0.0,-501.6270678860731,0.8445547693138378,0.0,2.8955149945263097
47750,0.622,0.378,0.0,-501.0293567108051,0.8444521476618922,0.0,2.895667923769628
48000,0.6192,0.3808,0.0,-500.63133604598147,0.8443830064673512,0.0,2.895814386666665
48250,0.6212,0.3788,0.0,-500.26762251467795,0.8443352493747495,0.0,2.8959664945077708
48500,0.6204,0.3796,0.0,-499.82489188516996,0.8444146182557124,0.0,2.896123750927837
48750,0.622,0.378,0.0,-498.96008851085213,0.8442969896173527,0.0,2.8962851511794865
49000,0.6212,0.3788,0.0,-498.51704354549366,0.8442502213231259,0.0,2.8964392424489795
49250,0.6232,0.3768,0.0,-497.6280702934183,0.8440280831234303,0.0,2.896601197157362
49500,0.622,0.378,0.0,-497.1971072432341,0.8438582344454549,0.0,2.896757740606064
49750,0.622,0.378,0.0,-497.0620935614178,0.8438833088495057,0.0,2.8969094303517657
50000,0.6232,0.3768,0.0,-496.8687112425275,0.8438656626548016,0.0,2.8970559360000068
