t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,7.0,0.0
250,0.0,1.0,0.0,-232.27972977587407,0.020922356892750904
500,0.0,1.0,0.0,-482.2797297758741,0.010076806270877382
750,0.0,1.0,0.0,-732.2797297758741,0.006636588734758518
1000,0.0,1.0,0.0,-982.2797297758741,0.00494751063063415
1250,0.0,1.0,0.0,-1232.279729775874,0.003943779393503844
1500,0.0,1.0,0.0,-1482.279729775874,0.003278625017733598
1750,0.0,1.0,0.0,-1732.2797297758743,0.00280545879616761
2000,0.0,1.0,0.0,-1982.2797297758743,0.0024516415782913008
2250,0.0,1.0,0.0,-2232.2797297758743,0.0021770745576812247
2500,0.0,1.0,0.0,-2482.2797297758743,0.001957812951951782
2750,0.0,1.0,0.0,-2732.2797297758743,0.0017786756430393832
3000,0.0,1.0,0.0,-2982.2797297758743,0.0016295719535631232
3250,0.0,1.0,0.0,-3232.2797297758743,0.0015035330514724837
3500,0.0,1.0,0.0,-3482.2797297758743,0.0013955913316692002
3750,0.0,1.0,0.0,-3732.2797297758743,0.0013021101731874774
4000,0.0,1.0,0.0,-3982.2797297758743,0.0012203661558441276
4250,0.0,1.0,0.0,-4232.279729775874,0.0011482793472112822
4500,0.0,1.0,0.0,-4482.279729775874,0.0010842338493598628
4750,0.0,1.0,0.0,-4732.279729775874,0.0010269552272542328
5000,0.0,1.0,0.0,-4982.279729775874,0.0009754248394120577
5250,0.0,1.0,0.0,-5232.279729775874,0.0009288187284151099
5500,0.0,1.0,0.0,-5482.279729775874,0.0008864632315143215
5750,0.0,1.0,0.0,-5732.279729775874,0.0008478022068739128
6000,0.0,1.0,0.0,-5982.279729775874,0.0008123724775244933
6250,0.0,1.0,0.0,-6232.279729775874,0.000779785185524295
6500,0.0,1.0,0.0,-6482.279729775874,0.0007497114607688509
6750,0.0,1.0,0.0,-6732.2797297758725,0.0007218712828922178
7000,0.0,1.0,0.0,-6982.2797297758725,0.0006960247359609267
7250,0.0,1.0,0.0,-7232.2797297758725,0.0006719650769748626
7500,0.0,1.0,0.0,-7482.2797297758725,0.0006495131939511377
7750,0.0,1.0,0.0,-7732.2797297758725,0.000628513139095066
8000,0.0,1.0,0.0,-7982.2797297758725,0.0006088285013608559
8250,0.0,1.0,0.0,-8232.279729775873,0.0005903394399663942
8500,0.0,1.0,0.0,-8482.279729775873,0.0005729402424990528
8750,0.0,1.0,0.0,-8732.279729775873,0.0005565373024814132
9000,0.0,1.0,0.0,-8982.279729775873,0.0005410474346743432
9250,0.0,1.0,0.0,-9232.279729775873,0.0005263964640985341
9500,0.0,1.0,0.0,-9482.279729775875,0.0005125180382584491
9750,0.0,1.0,0.0,-9732.279729775875,0.0004993526224337683
10000,0.0,1.0,0.0,-9982.279729775875,0.00048684664594464373
10250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
10500,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
10750,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
11000,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
11250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
11500,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
11750,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
12000,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
12250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
12500,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
12750,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
13000,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
13250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
13500,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
13750,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
14000,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
14250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
14500,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
14750,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
15000,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
15250,0.0,1.0,0.0,-9999.608129775876,1.9975582418492108e-05
