t,frac_C,frac_D,frac_L,avg_res,gini
0,0.5,0.5,0.0,5.0,0.0
250,0.0,1.0,0.0,-229.63738629427715,0.03473576929367171
500,0.0,1.0,0.0,-479.6373862942772,0.01663054528160945
750,0.0,1.0,0.0,-729.6373862942772,0.01093232257742704
1000,0.0,1.0,0.0,-979.6373862942772,0.008142432478708658
1250,0.0,1.0,0.0,-1229.6373862942771,0.006486978486851905
1500,0.0,1.0,0.0,-1479.6373862942771,0.005390936553378864
1750,0.0,1.0,0.0,-1729.6373862942771,0.004611736156218037
2000,0.0,1.0,0.0,-1979.6373862942771,0.004029339578422187
2250,0.0,1.0,0.0,-2229.637386294277,0.0035775464299946896
2500,0.0,1.0,0.0,-2479.637386294277,0.003216853930179102
2750,0.0,1.0,0.0,-2729.637386294277,0.002922231103505202
3000,0.0,1.0,0.0,-2979.637386294277,0.002677047652915974
3250,0.0,1.0,0.0,-3229.637386294277,0.0024698225582136515
3500,0.0,1.0,0.0,-3479.637386294277,0.002292374286739885
3750,0.0,1.0,0.0,-3729.637386294277,0.002138714959484377
4000,0.0,1.0,0.0,-3979.637386294277,0.002004361326735698
4250,0.0,1.0,0.0,-4229.637386294277,0.001885890099554933
4500,0.0,1.0,0.0,-4479.637386294277,0.0017806421778523345
4750,0.0,1.0,0.0,-4729.637386294277,0.0016865206822482344
5000,0.0,1.0,0.0,-4979.637386294277,0.0016018498241406674
5250,0.0,1.0,0.0,-5229.637386294277,0.0015252742556156507
5500,0.0,1.0,0.0,-5479.637386294277,0.0014556859713876341
5750,0.0,1.0,0.0,-5729.637386294277,0.0013921703475686755
6000,0.0,1.0,0.0,-5979.637386294277,0.0013339657166842166
6250,0.0,1.0,0.0,-6229.637386294277,0.0012804326763976722
6500,0.0,1.0,0.0,-6479.637386294277,0.0012310305030945009
6750,0.0,1.0,0.0,-6729.637386294277,0.001185298822751603
7000,0.0,1.0,0.0,-6979.637386294277,0.001142843220936273
7250,0.0,1.0,0.0,-7229.637386294277,0.0011033238384322887
7500,0.0,1.0,0.0,-7479.637386294277,0.0010664462539502514
7750,0.0,1.0,0.0,-7729.637386294277,0.0010319541361233139
8000,0.0,1.0,0.0,-7979.637386294277,0.0009996232767694858
8250,0.0,1.0,0.0,-8229.637386294276,0.000969256711699612
8500,0.0,1.0,0.0,-8479.637386294276,0.0009406807046268851
8750,0.0,1.0,0.0,-8729.637386294276,0.0009137414211549343
9000,0.0,1.0,0.0,-8979.637386294276,0.0008883021583582653
9250,0.0,1.0,0.0,-9229.637386294276,0.000864241024611089
