t,frac_C,frac_D,frac_L,avg_res,gini,cum_sigma_hat,cum_output_hat,per_sigma,per_output,per_net,cum_net_hat
0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.3144,0.644,0.0416,72.99030850785118,0.09224460465908624,0.115104,1.6118160640000003,112.0,4286.48,4174.48,1.4967120640000005
500,0.3632,0.5948,0.042,74.06487164326128,0.08313223870833385,0.1286096,1.5534467200000002,122.0,4493.92,4371.92,1.42483712
750,0.2796,0.6564,0.064,72.79120578677896,0.08031160478032061,0.12291946666666667,1.5503115946666657,165.0,3892.08,3727.08,1.427392127999999
1000,0.2844,0.5736,0.142,72.42592446898587,0.0866206786923512,0.1179748,1.5575546239999998,333.0,3802.0000000000005,3469.0000000000005,1.4395798239999997
1250,0.3148,0.6472,0.038,71.21681977852494,0.10338937275106817,0.11760192,1.5638971648000004,105.0,4346.639999999999,4241.639999999999,1.4462952448000004
1500,0.3364,0.5628,0.1008,74.26963560788099,0.07357956245237565,0.114908,1.5669730986666663,255.0,4335.2,4080.2,1.4520650986666666
1750,0.216,0.5524,0.2316,69.07144563695593,0.09332522131574174,0.11596274285714285,1.5571560594285694,556.0,2814.56,2258.56,1.4411933165714266
2000,0.386,0.5408,0.0732,68.86710933964956,0.12318826551596967,0.115234,1.5532335999999995,214.0,4466.48,4252.48,1.4379995999999995
2250,0.2456,0.4272,0.3272,69.2173162873777,0.09788277784835493,0.1170432,1.5531104711111121,790.0,3054.0,2264.0,1.4360672711111122
2500,0.2836,0.6624,0.054,69.37117724883494,0.11658442020835974,0.11851792,1.5538277503999995,138.0,4081.92,3943.92,1.4353098303999996
2750,0.282,0.6068,0.1112,69.30941684149992,0.11955635525696391,0.1153728,1.555160587636362,277.0,3726.4,3449.4,1.4397877876363618
3000,0.2872,0.554,0.1588,72.35253878813883,0.08095901256462663,0.1161528,1.551681973333333,388.0,3545.8399999999997,3157.8399999999997,1.4355291733333329
3250,0.3768,0.5976,0.0256,72.46855253682565,0.10623915774988314,0.11475606153846153,1.5560202732307675,64.0,4787.5199999999995,4723.5199999999995,1.441264211692306
3500,0.2508,0.5348,0.2144,68.90022115343547,0.10624324718406024,0.11581748571428571,1.5564150674285704,525.0,3125.84,2600.84,1.4405975817142846
